序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,2,"3,655.580",0.380
2,2017-06-30,27,"8,832.500",1.000
3,2017-03-31,10,"11,286.080",1.020
4,2016-12-31,41,"18,161.050",1.620
5,2016-09-30,3,"7,034.210",0.570
6,2016-06-30,15,"3,485.760",0.280
7,2016-03-31,8,"18,654.590",1.420
8,2015-12-31,14,"18,540.730",1.240
9,2015-06-30,3,383.980,0.030
10,2014-12-31,2,351.260,0.040
11,2014-06-30,2,"1,201.270",0.170
12,2013-12-31,3,"1,032.780",0.160
13,2013-06-30,2,636.010,0.170
14,2012-12-31,6,712.690,0.170
15,2012-09-30,1,609.000,0.140
16,2012-06-30,9,"2,251.850",0.450
17,2012-03-31,1,694.700,0.130
18,2011-12-31,8,"2,132.000",0.410
19,2011-09-30,1,686.160,0.110
20,2011-06-30,7,"2,499.750",0.320
21,2010-12-31,5,"3,009.450",0.330
22,2010-06-30,4,"2,224.510",0.300
23,2010-03-31,1,"7,708.400",0.750
24,2009-12-31,3,"6,664.010",0.710
25,2009-09-30,1,"2,755.000",0.430
26,2009-06-30,1,372.420,0.060
27,2008-12-31,1,168.240,0.090
28,2008-06-30,3,788.770,0.230
29,2007-12-31,3,"1,491.640",0.240
30,2007-06-30,3,358.780,0.090
31,2006-12-31,6,262.060,0.110
32,2006-06-30,9,943.550,0.360
33,2006-03-31,2,"2,029.290",0.960
34,2005-12-31,10,"5,174.330",2.360
35,2005-09-30,2,"3,811.800",1.780
36,2005-06-30,9,"8,847.450",3.230
37,2005-03-31,4,"11,742.250",3.030
38,2004-12-31,13,"13,853.520",2.940
39,2004-09-30,3,"7,487.870",1.460
40,2004-06-30,10,"17,927.360",3.400
41,2004-03-31,1,"1,433.070",0.210
42,2003-12-31,7,"9,082.090",1.490
43,2003-09-30,1,"1,914.020",0.370
44,2003-06-30,4,"3,023.540",0.530
45,2002-12-31,5,"1,068.130",0.230
46,2002-09-30,1,868.910,0.190
47,2002-06-30,13,"7,274.820",1.210
48,2001-12-31,3,549.910,0.100
49,2000-06-30,2,"9,999.280",1.230
50,2000-03-31,3,"34,659.520",4.120
51,1999-12-31,4,"30,907.450",7.230
52,1999-09-30,1,"11,847.920",2.210
53,1999-06-30,1,"4,721.550",0.880
54,1998-06-30,1,"13,385.990",4.670
