序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,9,"17,771.890",1.080
2,2017-12-31,170,"83,996.190",4.640
3,2017-09-30,21,"45,529.340",2.180
4,2017-06-30,84,"23,326.830",1.750
5,2017-03-31,9,"12,880.730",0.900
6,2016-12-31,78,"22,215.120",1.630
7,2016-06-30,67,"28,394.010",2.380
8,2016-03-31,1,400.000,0.030
9,2015-12-31,75,"11,343.070",0.850
10,2015-09-30,1,52.770,0.000
11,2015-06-30,61,"27,606.460",1.260
12,2015-03-31,3,"18,739.260",1.240
13,2014-12-31,49,"8,923.220",0.720
14,2014-09-30,1,"1,260.080",0.110
15,2014-06-30,48,"3,922.200",0.450
16,2014-03-31,2,"3,998.570",0.460
17,2013-12-31,48,"17,498.320",1.640
18,2013-09-30,3,"10,403.440",0.880
19,2013-06-30,86,"28,782.310",2.480
20,2013-03-31,7,"10,056.730",0.590
21,2012-12-31,75,"43,156.960",2.420
22,2012-09-30,4,"16,617.680",0.960
23,2012-06-30,70,"37,231.630",2.150
24,2012-03-31,5,"19,003.670",0.980
25,2011-12-31,58,"40,754.590",2.290
26,2011-09-30,2,"19,346.570",0.830
27,2011-06-30,45,"74,324.370",2.580
28,2011-03-31,4,"37,688.960",1.240
29,2010-12-31,45,"112,049.620",3.310
30,2010-09-30,3,"36,002.140",1.270
31,2010-06-30,25,"44,903.670",1.990
32,2010-03-31,3,"31,327.330",5.150
33,2009-12-31,20,"51,726.800",7.870
34,2009-09-30,3,"24,929.750",5.540
35,2009-06-30,15,"53,717.270",9.850
36,2009-03-31,6,"39,039.390",16.290
37,2008-12-31,15,"19,925.300",13.960
38,2008-09-30,5,"24,527.600",12.430
39,2008-06-30,21,"81,971.570",23.140
40,2008-03-31,10,"71,269.410",33.800
41,2007-12-31,24,"209,720.350",54.310
42,2007-09-30,13,"227,853.950",47.850
43,2007-06-30,81,"96,055.870",42.670
