序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,20,"16,029.130",2.740
2,2017-06-30,18,"13,803.690",3.860
3,2017-03-31,1,20.180,0.010
4,2016-12-31,15,"19,284.470",4.650
5,2016-09-30,1,"2,471.540",0.720
6,2016-06-30,14,"14,705.960",4.720
7,2015-12-31,8,"8,560.330",2.390
8,2015-09-30,1,"1,914.150",0.900
9,2015-06-30,2,507.530,0.120
10,2015-03-31,2,"5,358.140",2.950
11,2014-12-31,9,"10,509.920",8.240
12,2014-09-30,4,"10,362.050",8.370
13,2014-06-30,1,118.000,0.130
14,2013-12-31,1,512.830,0.730
15,2013-09-30,1,841.420,1.380
16,2012-09-30,2,"1,460.800",4.810
17,2012-06-30,3,"1,766.610",5.520
