序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,5,150.150,0.070
2,2017-06-30,8,833.460,0.310
3,2016-12-31,8,841.560,0.250
4,2016-06-30,8,"1,038.330",0.240
5,2016-03-31,1,"3,542.180",1.110
6,2015-12-31,24,"27,591.190",6.260
7,2015-09-30,1,"3,021.000",1.100
8,2015-06-30,13,"15,898.680",3.250
9,2015-03-31,1,"1,758.910",0.870
10,2014-12-31,6,"3,041.660",2.010
11,2014-06-30,6,"4,489.690",2.540
12,2014-03-31,1,9.550,0.010
13,2013-12-31,7,"2,968.360",2.140
14,2013-06-30,3,11.000,0.010
15,2012-12-31,2,31.300,0.030
16,2012-06-30,3,70.250,0.070
17,2011-12-31,3,387.560,0.390
18,2011-06-30,1,30.740,0.020
19,2011-03-31,3,"9,798.810",6.080
20,2010-12-31,15,"27,347.770",13.070
21,2010-09-30,4,"16,790.770",10.700
22,2010-06-30,6,"9,050.710",9.620
23,2010-03-31,2,"2,423.740",1.820
24,2009-12-31,1,126.990,0.130
25,2009-09-30,5,516.530,0.950
