序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,13,"50,503.320",2.300
2,2018-12-31,123,"117,571.540",7.600
3,2018-09-30,24,"97,713.280",4.890
4,2018-06-30,200,"412,267.080",15.280
5,2018-03-31,55,"300,019.820",14.410
6,2017-12-31,228,"406,473.300",17.780
7,2017-09-30,69,"220,675.060",10.800
8,2017-06-30,88,"121,124.380",10.090
9,2017-03-31,29,"86,684.090",7.220
10,2016-12-31,59,"65,409.120",7.010
11,2016-09-30,6,"21,016.350",2.630
12,2016-06-30,36,"62,475.930",7.690
13,2015-12-31,2,"1,720.410",0.460
14,2015-06-30,4,"5,350.000",1.370
15,2014-12-31,8,"3,397.040",1.180
16,2014-06-30,9,"1,444.680",0.680
17,2013-12-31,9,"2,841.270",0.940
18,2013-09-30,1,"2,992.410",0.790
19,2013-06-30,52,"17,641.340",5.210
20,2013-03-31,2,"10,078.100",2.260
21,2012-12-31,51,"27,141.070",4.740
22,2012-09-30,4,"16,767.650",2.350
23,2012-06-30,57,"40,405.640",5.640
24,2012-03-31,6,"21,381.660",3.190
25,2011-12-31,48,"59,220.230",9.520
26,2011-09-30,5,"26,789.630",4.140
27,2011-06-30,39,"32,052.740",4.840
28,2011-03-31,1,"4,313.730",0.620
29,2010-12-31,33,"30,817.800",4.700
30,2010-09-30,7,"125,632.600",18.460
31,2010-06-30,58,"170,663.220",31.370
32,2010-03-31,6,"106,644.930",16.880
33,2009-12-31,39,"158,724.030",23.400
34,2009-09-30,6,"57,375.030",12.620
35,2009-06-30,36,"105,003.080",21.500
36,2009-03-31,5,"40,775.350",9.820
37,2008-12-31,35,"109,195.260",33.010
38,2008-09-30,14,"118,229.450",26.980
39,2008-06-30,46,"245,383.760",40.060
40,2008-03-31,10,"189,475.180",23.230
41,2007-12-31,27,"177,311.030",21.420
42,2007-09-30,5,"70,577.910",11.300
43,2007-06-30,14,"39,530.060",8.850
44,2007-03-31,1,"7,894.470",1.820
45,2006-12-31,8,878.770,0.270
46,2006-09-30,3,"10,147.100",5.850
47,2006-06-30,11,"14,511.050",8.040
48,2006-03-31,2,"1,102.830",1.100
49,2005-12-31,8,"1,154.660",1.450
50,2005-06-30,5,425.220,0.580
51,2005-03-31,1,736.650,0.610
52,2004-12-31,5,"1,889.640",1.420
53,2004-06-30,1,96.390,0.080
54,2003-12-31,1,158.670,0.190
55,2002-12-31,2,575.060,0.530
56,2002-06-30,8,"9,723.760",5.610
57,2002-03-31,1,"8,005.580",4.890
58,2001-12-31,6,"20,511.160",10.930
59,2001-09-30,5,"36,877.660",24.350
