序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,3,309.100,0.010
2,2017-09-30,14,"75,539.510",1.070
3,2017-06-30,154,"212,730.800",3.410
4,2017-03-31,5,"68,333.850",1.340
5,2016-12-31,120,"161,673.320",3.380
6,2016-09-30,8,"61,402.410",1.330
7,2016-06-30,119,"148,012.390",3.070
8,2016-03-31,12,"79,316.560",1.590
9,2015-12-31,128,"242,472.220",4.020
10,2015-09-30,8,"31,720.870",0.790
11,2015-06-30,109,"418,932.240",5.780
12,2015-03-31,8,"290,118.250",3.380
13,2014-12-31,109,"390,205.730",4.540
14,2014-09-30,10,"22,345.560",0.600
15,2014-06-30,78,"81,965.710",4.320
16,2014-03-31,3,256.930,0.010
17,2013-12-31,89,"130,347.960",6.250
18,2013-09-30,12,"7,371.420",0.350
19,2013-06-30,78,"98,669.320",5.150
20,2013-03-31,14,"35,672.450",1.510
21,2012-12-31,53,"80,401.350",5.480
22,2012-09-30,2,"4,047.470",0.280
23,2012-06-30,47,"91,205.750",11.970
24,2012-03-31,6,"33,487.600",5.340
25,2011-12-31,7,"22,063.680",3.530
26,2011-09-30,17,"140,958.880",26.250
