序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,33,"14,780.790",2.850
2,2017-09-30,6,"17,637.520",2.610
3,2017-06-30,34,"25,455.880",3.830
4,2017-03-31,7,"24,588.430",2.770
5,2016-12-31,30,"39,815.250",4.880
6,2016-09-30,2,"23,367.280",2.690
7,2016-06-30,62,"67,233.180",7.280
8,2016-03-31,6,"28,114.830",3.940
9,2015-12-31,28,"40,032.180",4.770
10,2015-09-30,3,"21,431.250",2.910
11,2015-06-30,23,"58,278.570",5.130
12,2015-03-31,6,"24,285.090",2.400
13,2014-12-31,36,"55,514.550",8.090
14,2014-09-30,12,"35,523.150",5.050
15,2014-06-30,31,"43,299.660",8.200
16,2014-03-31,8,"32,546.170",7.380
17,2013-12-31,34,"24,328.420",6.080
18,2013-09-30,5,"12,517.700",3.700
19,2013-06-30,18,"14,059.510",4.260
20,2013-03-31,3,"6,301.240",1.800
21,2012-12-31,23,"10,227.120",5.870
22,2012-09-30,2,"2,206.630",1.410
23,2012-06-30,11,"4,727.430",3.000
24,2012-03-31,1,"1,381.130",1.010
25,2011-12-31,8,"5,314.610",4.410
26,2011-09-30,2,"10,709.970",6.880
27,2011-06-30,5,"19,412.880",10.930
28,2011-03-31,4,"19,755.280",11.880
29,2010-12-31,7,"29,681.360",15.190
30,2010-09-30,3,"10,643.070",13.120
31,2010-06-30,4,"2,464.570",3.890
32,2009-12-31,35,"5,277.120",6.370
