序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,3,"3,375.180",0.260
2,2017-12-31,34,"18,674.190",1.340
3,2017-09-30,10,"13,954.940",0.780
4,2017-06-30,71,"30,604.360",1.720
5,2017-03-31,8,"17,007.390",0.720
6,2016-12-31,74,"58,909.590",2.530
7,2016-09-30,11,"36,695.180",1.470
8,2016-06-30,79,"75,652.150",3.600
9,2016-03-31,14,"41,413.340",1.820
10,2015-12-31,97,"101,692.510",3.940
11,2015-09-30,14,"42,129.180",1.890
12,2015-06-30,77,"54,374.660",1.720
13,2015-03-31,8,"19,987.810",0.540
14,2014-12-31,91,"83,476.140",3.200
15,2014-09-30,7,"31,624.230",1.260
16,2014-06-30,73,"120,545.310",4.830
17,2014-03-31,5,"41,035.590",2.030
18,2013-12-31,82,"122,740.340",5.610
19,2013-09-30,4,"19,275.890",1.360
20,2013-06-30,52,"44,659.110",3.390
21,2013-03-31,4,"30,379.330",2.260
22,2012-12-31,71,"111,144.770",7.180
23,2012-09-30,7,"50,876.560",4.110
24,2012-06-30,69,"159,659.420",8.690
25,2012-03-31,7,"90,313.390",4.880
26,2011-12-31,54,"144,000.210",8.370
27,2011-09-30,8,"64,549.330",3.730
28,2011-06-30,53,"208,411.150",9.220
29,2011-03-31,17,"150,089.000",5.060
30,2010-12-31,39,"208,287.070",8.790
31,2010-09-30,8,"135,783.680",5.280
32,2010-06-30,41,"137,644.060",8.890
33,2010-03-31,6,"72,675.510",3.950
34,2009-12-31,37,"164,918.490",8.350
35,2009-09-30,12,"98,264.710",6.300
36,2009-06-30,25,"93,377.880",7.510
37,2009-03-31,7,"67,967.030",8.690
38,2008-12-31,19,"67,038.190",13.480
39,2008-09-30,6,"48,546.550",7.890
40,2008-06-30,21,"60,824.440",11.750
41,2008-03-31,5,"45,100.700",5.740
42,2007-12-31,32,"143,371.940",12.530
43,2007-09-30,7,"82,073.790",6.140
44,2007-06-30,20,"82,208.860",9.190
45,2007-03-31,1,"4,266.070",0.590
46,2006-12-31,31,"64,323.130",11.260
47,2006-09-30,5,"14,778.960",3.540
48,2006-06-30,30,"34,492.130",8.180
49,2006-03-31,4,"9,267.170",3.720
50,2005-12-31,17,"13,791.590",4.980
51,2005-09-30,1,532.540,0.210
52,2005-06-30,12,"5,986.180",2.810
53,2005-03-31,2,782.230,0.390
54,2004-12-31,9,"2,120.990",0.880
55,2004-09-30,4,"3,399.040",1.100
56,2004-06-30,16,"13,632.300",4.260
57,2004-03-31,3,"19,869.710",4.100
58,2003-12-31,23,"45,847.270",9.410
59,2003-09-30,8,"28,994.640",5.930
60,2003-06-30,17,"26,504.430",5.290
61,2003-03-31,2,"2,687.550",0.620
62,2002-12-31,10,"6,282.100",1.820
63,2002-09-30,1,"2,166.530",0.550
64,2002-06-30,7,"5,678.980",1.300
65,2001-12-31,2,"1,018.350",0.340
