序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,4,166.980,0.010
2,2018-09-30,5,"1,016.140",0.080
3,2018-06-30,17,"1,867.750",0.110
4,2018-03-31,1,215.620,0.010
5,2017-12-31,9,736.370,0.050
6,2017-06-30,3,271.180,0.040
7,2017-03-31,1,223.160,0.040
8,2016-12-31,17,"9,623.000",2.960
9,2016-09-30,7,"14,230.370",4.390
10,2016-06-30,29,"24,229.080",7.500
11,2016-03-31,1,"3,351.190",1.210
12,2015-12-31,11,"5,987.950",1.910
13,2015-09-30,1,"1,919.370",1.030
14,2015-06-30,12,"30,422.960",10.790
15,2015-03-31,2,"6,035.110",2.870
16,2014-12-31,3,"4,188.860",2.720
17,2014-09-30,2,"2,255.140",1.230
18,2013-12-31,1,27.880,0.070
19,2013-09-30,1,245.070,0.660
20,2013-06-30,1,311.910,1.010
21,2013-03-31,1,258.820,0.760
22,2012-06-30,1,0.010,0.000
23,2011-12-31,2,782.210,3.100
24,2011-09-30,1,"1,041.480",3.440
25,2011-06-30,2,"1,193.140",3.460
