序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,3,206.370,0.090
2,2018-06-30,6,229.130,0.090
3,2017-12-31,6,383.500,0.110
4,2017-09-30,2,"8,292.120",2.240
5,2017-06-30,19,"15,434.220",4.050
6,2017-03-31,3,"13,775.310",3.430
7,2016-12-31,22,"22,935.710",5.430
8,2016-09-30,1,592.730,0.140
9,2016-06-30,22,"10,687.400",2.290
10,2016-03-31,2,"2,584.820",0.710
11,2015-12-31,17,"9,815.030",2.130
12,2015-09-30,1,"3,896.670",1.250
13,2015-06-30,11,"12,771.580",2.460
14,2014-12-31,6,"1,873.910",0.710
15,2014-06-30,4,"1,231.970",0.570
16,2013-12-31,2,14.450,0.010
17,2013-06-30,2,9.610,0.000
18,2012-12-31,2,8.810,0.010
19,2012-06-30,4,41.660,0.050
20,2011-12-31,1,0.440,0.000
21,2011-06-30,1,0.650,0.000
22,2010-12-31,2,167.430,0.170
23,2010-09-30,1,"5,635.000",5.870
24,2010-06-30,44,"4,067.890",5.240
