序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,22,"7,006.230",1.200
2,2017-09-30,1,"12,381.380",1.400
3,2017-06-30,36,"40,927.580",4.180
4,2017-03-31,5,"31,527.200",2.640
5,2016-12-31,42,"60,402.720",5.560
6,2016-09-30,7,"51,067.510",4.240
7,2016-06-30,76,"112,519.750",8.930
8,2016-03-31,14,"86,938.350",7.030
9,2015-12-31,68,"158,480.650",11.180
10,2015-09-30,7,"60,073.830",5.690
11,2015-06-30,53,"142,806.420",11.340
12,2015-03-31,15,"86,248.630",6.910
13,2014-12-31,51,"83,935.020",10.670
14,2014-09-30,18,"83,234.680",8.480
15,2014-06-30,26,"23,979.640",3.870
16,2014-03-31,1,"5,685.750",0.870
17,2013-12-31,16,"19,429.410",3.870
18,2013-09-30,1,"5,208.200",1.080
19,2013-06-30,5,"11,645.270",3.250
20,2013-03-31,1,"3,462.020",1.210
21,2012-12-31,1,"6,605.200",3.710
22,2012-06-30,2,654.650,0.370
23,2012-03-31,1,647.850,0.340
24,2011-12-31,1,627.320,0.340
25,2011-09-30,1,750.470,0.340
26,2011-06-30,1,"1,022.630",0.340
27,2011-03-31,1,"13,113.250",4.600
28,2010-12-31,2,"18,356.030",8.500
29,2010-09-30,3,"15,342.940",7.830
30,2010-06-30,4,"11,365.980",8.080
31,2010-03-31,4,"17,167.320",9.030
32,2008-03-31,1,"2,197.940",2.800
33,2001-12-31,3,"3,352.100",7.500
34,2001-06-30,1,"2,440.660",2.940
35,2000-12-31,1,"15,520.260",13.880
36,2000-09-30,2,"17,953.090",14.430
37,2000-06-30,1,"21,873.180",13.820
38,2000-03-31,1,"23,339.550",13.350
39,1999-12-31,1,"8,366.740",12.100
