序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,3,"25,493.830",3.390
2,2017-12-31,106,"57,703.840",7.380
3,2017-09-30,3,"39,239.250",1.640
4,2017-06-30,156,"118,561.650",4.580
5,2017-03-31,2,"32,434.700",1.230
6,2016-12-31,89,"65,855.290",2.540
7,2016-09-30,8,"37,632.240",1.500
8,2016-06-30,78,"45,132.120",2.050
9,2016-03-31,1,"29,508.920",1.180
10,2015-12-31,78,"60,310.340",1.910
11,2015-09-30,1,"30,388.960",0.990
12,2015-06-30,43,"24,026.250",0.530
13,2015-03-31,4,"43,779.490",1.260
14,2014-12-31,63,"44,944.170",2.690
15,2014-09-30,2,"2,947.940",0.270
16,2014-06-30,29,"14,259.970",1.530
17,2014-03-31,3,"9,552.940",0.930
18,2013-12-31,53,"59,469.670",5.990
19,2013-09-30,3,"25,571.350",2.770
20,2013-06-30,34,"40,863.550",4.640
21,2013-03-31,7,"43,363.610",4.460
22,2012-12-31,44,"53,371.990",5.380
23,2012-09-30,9,"49,806.950",5.060
24,2012-06-30,39,"71,035.090",6.040
25,2012-03-31,2,"7,093.250",0.710
26,2011-12-31,26,"14,927.750",1.470
27,2011-09-30,1,"1,909.000",0.210
28,2011-06-30,17,"12,782.580",1.040
29,2010-12-31,4,"1,167.560",0.140
30,2010-09-30,1,"1,013.730",0.120
31,2010-06-30,4,"5,160.360",0.600
32,2010-03-31,4,"7,467.400",0.590
33,2009-12-31,6,"7,561.060",0.610
34,2009-09-30,1,"1,539.770",0.150
35,2009-06-30,7,"3,734.620",0.340
36,2009-03-31,6,"12,018.850",4.160
37,2008-12-31,8,"2,672.450",1.410
38,2008-09-30,3,"5,250.960",1.400
39,2008-06-30,7,"6,543.190",1.520
40,2008-03-31,3,"8,376.840",1.260
41,2007-12-31,7,"8,814.840",1.070
42,2007-09-30,3,"20,453.000",3.620
43,2007-06-30,9,"8,901.100",2.540
44,2007-03-31,1,724.410,0.260
45,2006-12-31,7,623.070,0.330
46,2006-09-30,1,319.010,0.230
47,2006-06-30,7,"1,122.520",0.770
48,2006-03-31,2,786.620,0.620
49,2005-12-31,8,"2,534.970",2.040
50,2005-09-30,3,"4,862.360",3.630
51,2005-06-30,7,"6,620.890",5.480
52,2005-03-31,4,"5,381.140",4.270
53,2004-12-31,11,"6,484.950",3.840
54,2004-09-30,4,"4,871.190",2.670
55,2004-06-30,6,"5,977.460",2.900
56,2003-12-31,5,850.950,0.330
