序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,10,"10,725.460",0.230
2,2017-09-30,8,"25,497.710",0.540
3,2017-06-30,91,"33,706.670",0.820
4,2017-03-31,6,"7,289.380",0.180
5,2016-12-31,56,"27,728.810",0.760
6,2016-09-30,2,"5,854.440",0.180
7,2016-06-30,74,"12,622.510",0.460
8,2015-12-31,74,"14,923.060",0.430
9,2015-06-30,64,"14,429.040",0.270
10,2015-03-31,2,"11,529.070",0.250
11,2014-12-31,67,"69,815.170",1.570
12,2014-06-30,9,"8,792.740",0.400
13,2013-12-31,13,"5,981.480",0.260
14,2013-06-30,23,"7,328.960",0.390
15,2013-03-31,6,"13,464.440",0.560
16,2012-12-31,60,"32,114.910",1.140
17,2012-09-30,9,"25,516.570",1.030
18,2012-06-30,71,"66,328.050",2.350
19,2012-03-31,9,"36,621.960",1.180
20,2011-12-31,68,"64,431.630",1.960
21,2011-09-30,8,"38,027.020",1.010
22,2011-06-30,59,"119,976.720",2.440
23,2011-03-31,6,"75,381.570",1.320
24,2010-12-31,55,"139,796.010",6.250
25,2010-09-30,6,"72,310.180",3.020
26,2010-06-30,75,"185,172.250",8.910
27,2010-03-31,12,"208,959.000",6.180
28,2009-12-31,161,"1,145,623.550",24.740
29,2009-09-30,13,"136,214.670",4.150
30,2009-06-30,124,"904,914.110",23.710
31,2009-03-31,11,"158,009.150",6.630
32,2008-12-31,87,"344,371.920",17.120
33,2008-09-30,15,"245,707.010",11.800
34,2008-06-30,107,"887,205.000",28.760
35,2008-03-31,23,"608,854.800",13.260
36,2007-12-31,138,"2,553,553.690",35.740
37,2007-09-30,34,"1,224,141.180",17.500
38,2007-06-30,85,"810,611.600",23.570
39,2007-03-31,28,"422,843.190",14.960
40,2006-12-31,55,"350,777.250",17.790
41,2006-09-30,3,"9,009.840",0.880
42,2006-06-30,32,"93,932.200",8.410
43,2006-03-31,13,"76,108.380",7.560
44,2005-12-31,40,"69,180.340",9.620
45,2005-09-30,11,"49,856.520",7.010
46,2005-06-30,34,"74,204.260",12.120
47,2005-03-31,21,"97,282.460",11.110
48,2004-12-31,43,"129,189.880",13.870
49,2004-09-30,15,"73,523.640",8.100
50,2004-06-30,24,"56,072.200",8.020
51,2004-03-31,9,"54,706.970",4.870
52,2003-12-31,40,"101,911.820",11.120
53,2003-09-30,10,"55,819.140",8.540
54,2003-06-30,22,"56,198.460",8.450
55,2003-03-31,2,"9,486.810",1.570
56,2002-12-31,9,"3,253.150",0.630
57,2002-06-30,4,"2,378.230",0.340
58,2000-06-30,1,209.700,0.040
