序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,15,471.810,0.090
2,2018-06-30,11,267.290,0.040
3,2017-12-31,15,393.210,0.040
4,2017-06-30,18,"2,125.330",0.290
5,2016-12-31,19,"1,603.950",0.230
6,2016-06-30,18,"1,829.820",0.190
7,2015-12-31,14,"1,734.240",0.190
8,2015-06-30,8,454.460,0.050
9,2014-12-31,8,543.430,0.110
10,2014-06-30,9,"1,666.680",0.360
11,2014-03-31,4,"3,791.730",0.840
12,2013-12-31,1,309.600,0.070
13,2013-09-30,1,"1,290.560",0.340
14,2013-06-30,1,17.880,0.010
15,2012-12-31,1,86.370,0.040
16,2012-09-30,2,"3,624.480",1.540
17,2012-06-30,1,8.160,0.000
18,2011-12-31,1,28.060,0.010
19,2011-03-31,1,"1,557.550",0.390
20,2010-06-30,1,499.150,0.220
21,2010-03-31,3,"6,700.540",3.280
22,2009-12-31,2,"1,106.700",0.590
23,2009-06-30,1,123.180,0.070
24,2009-03-31,1,"8,597.530",4.820
25,2008-12-31,1,"1,026.120",1.050
26,2008-09-30,1,"1,277.810",1.050
27,2008-06-30,1,"2,909.130",2.320
28,2008-03-31,2,"8,736.000",5.860
29,2007-12-31,5,"29,873.620",13.770
30,2007-09-30,4,"35,848.660",14.160
31,2007-06-30,15,"105,621.590",34.280
32,2007-03-31,10,"52,908.300",30.250
33,2006-12-31,4,"7,875.000",8.030
34,2006-09-30,1,"3,679.710",4.990
35,2006-06-30,4,"8,445.880",12.370
36,2006-03-31,2,"5,762.380",11.600
37,2005-12-31,2,26.530,0.090
38,2005-06-30,2,29.590,0.090
39,2004-12-31,2,39.310,0.090
40,2004-06-30,1,0.020,0.000
41,2002-06-30,1,53.800,0.050
42,2001-06-30,1,990.810,0.590
43,2000-12-31,2,"3,001.510",1.560
44,2000-09-30,1,"2,823.940",1.570
45,2000-06-30,2,"5,783.400",2.790
46,2000-03-31,1,"2,549.580",1.420
47,1999-12-31,3,"4,784.410",3.050
48,1999-03-31,2,"4,630.880",3.730
