序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,126,"59,627.240",5.850
2,2017-09-30,12,"6,393.740",0.580
3,2017-06-30,82,"30,823.910",2.830
4,2017-03-31,3,"3,414.720",0.320
5,2016-12-31,81,"25,349.240",2.660
6,2016-09-30,7,"28,964.050",2.950
7,2016-06-30,53,"20,259.860",2.190
8,2016-03-31,2,16.940,0.000
9,2015-12-31,66,"61,306.610",5.410
10,2015-09-30,7,"23,987.400",2.220
11,2015-06-30,51,"72,305.280",6.040
12,2015-03-31,4,"43,029.460",4.010
13,2014-12-31,68,"80,879.340",8.690
14,2014-09-30,3,"20,357.770",2.440
15,2014-06-30,50,"36,570.100",5.030
16,2014-03-31,6,"30,338.680",3.820
17,2013-12-31,60,"62,558.720",7.720
18,2013-09-30,5,"40,382.870",12.470
19,2013-06-30,53,"71,724.590",27.100
20,2013-03-31,8,"67,312.610",21.490
21,2012-12-31,56,"118,426.910",33.990
22,2012-09-30,5,"53,560.220",15.610
23,2012-06-30,36,"102,640.220",26.710
24,2012-03-31,12,"94,558.910",24.270
25,2011-12-31,62,"213,644.390",49.120
26,2011-09-30,15,"153,978.630",27.920
27,2011-06-30,65,"302,464.940",51.400
28,2011-03-31,9,"111,577.850",20.490
29,2010-12-31,61,"312,129.280",52.260
30,2010-09-30,8,"198,476.400",26.840
31,2010-06-30,59,"316,695.810",56.850
32,2010-03-31,8,"145,206.430",27.580
33,2009-12-31,53,"281,858.270",51.710
34,2009-09-30,8,"74,739.140",25.510
35,2009-06-30,50,"158,685.870",51.640
36,2009-03-31,8,"55,395.380",21.620
37,2008-12-31,50,"114,973.950",59.490
38,2008-09-30,9,"67,719.040",26.650
39,2008-06-30,40,"128,666.560",50.360
40,2008-03-31,7,"60,155.970",21.230
41,2007-12-31,44,"245,805.530",54.940
42,2007-09-30,8,"126,344.470",27.920
43,2007-06-30,33,"158,550.790",44.600
44,2007-03-31,9,"66,124.450",50.620
45,2006-12-31,25,"62,862.460",69.310
46,2006-09-30,10,"35,571.760",48.220
47,2006-06-30,15,"29,828.760",45.350
48,2006-03-31,8,"12,127.910",28.960
49,2005-12-31,12,"10,595.630",30.610
50,2005-09-30,9,"12,669.240",31.930
51,2005-06-30,11,"4,218.000",14.820
52,2005-03-31,5,"3,209.640",11.630
53,2004-12-31,5,"1,595.600",5.520
54,2004-09-30,1,157.230,0.490
55,2004-06-30,3,"2,298.800",7.040
56,2003-12-31,1,175.230,0.490
57,2002-12-31,4,196.220,0.440
58,2002-06-30,2,661.540,0.980
59,2001-12-31,1,406.880,0.590
60,2001-06-30,1,115.550,0.100
61,2000-12-31,1,955.500,1.140
62,1999-12-31,1,"7,058.830",9.530
63,1999-09-30,1,"10,350.940",12.300
