序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,2,"3,121.410",1.120
2,2018-09-30,1,"1,359.150",0.510
3,2018-06-30,21,"13,028.350",4.480
4,2018-03-31,3,"3,305.210",1.000
5,2017-12-31,14,"7,619.660",2.190
6,2017-09-30,2,"6,607.290",1.780
7,2017-06-30,19,"11,937.180",3.080
8,2017-03-31,2,"7,274.970",1.750
9,2016-12-31,26,"18,359.070",3.910
10,2016-09-30,5,"23,346.710",4.500
11,2016-06-30,49,"67,650.950",11.640
12,2016-03-31,10,"54,154.900",9.350
13,2015-12-31,79,"238,233.670",26.990
14,2015-09-30,20,"127,685.330",19.200
15,2015-06-30,100,"446,076.920",42.020
16,2015-03-31,16,"113,404.970",18.190
17,2014-12-31,47,"117,699.550",32.040
18,2014-09-30,10,"50,193.230",11.860
19,2014-06-30,33,"70,543.170",22.920
20,2014-03-31,7,"16,935.060",7.070
21,2013-12-31,21,"19,388.980",9.330
22,2013-09-30,4,"7,523.900",3.820
23,2013-06-30,12,"15,824.230",9.500
24,2013-03-31,7,"17,634.810",7.770
25,2012-12-31,20,"35,200.730",19.690
26,2012-09-30,10,"18,226.370",17.230
27,2012-06-30,9,"8,572.030",10.060
28,2012-03-31,2,"1,062.220",1.530
29,2011-12-31,5,"1,073.440",1.520
30,2010-12-31,1,286.650,0.280
31,2010-06-30,1,186.560,0.390
32,2010-03-31,2,438.480,0.730
33,2009-12-31,15,"2,793.960",4.720
