序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,11,310.640,0.140
2,2018-06-30,3,1.770,0.000
3,2017-12-31,6,122.910,0.040
4,2017-06-30,6,"2,022.790",0.660
5,2017-03-31,1,45.170,0.010
6,2016-12-31,13,"4,706.440",1.300
7,2016-09-30,1,"1,431.000",0.450
8,2016-06-30,10,"1,161.700",0.370
9,2015-12-31,9,"1,108.920",0.260
10,2015-06-30,6,"5,764.680",1.140
11,2014-12-31,22,"23,750.910",12.530
12,2014-06-30,2,4.480,0.000
13,2013-12-31,4,126.470,0.100
14,2013-06-30,4,151.020,0.150
15,2012-12-31,2,19.560,0.020
16,2012-06-30,3,10.330,0.010
17,2011-12-31,4,171.670,0.240
18,2011-06-30,3,648.000,0.770
19,2010-12-31,2,622.650,0.890
20,2010-06-30,18,"1,758.420",3.660
