序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,3,481.150,0.220
2,2017-03-31,1,"1,617.630",0.560
3,2016-12-31,16,885.710,0.260
4,2016-09-30,2,"5,766.060",1.540
5,2016-06-30,20,"8,282.910",2.110
6,2016-03-31,4,"8,805.380",2.200
7,2015-12-31,16,"7,609.190",1.580
8,2015-09-30,6,"11,334.650",3.180
9,2015-06-30,39,"169,392.190",23.600
10,2015-03-31,15,"70,094.190",13.390
11,2014-12-31,28,"21,900.420",6.940
12,2014-09-30,14,"41,346.380",13.500
13,2014-06-30,18,"20,018.250",10.200
14,2014-03-31,11,"22,412.780",12.060
15,2013-12-31,28,"27,729.100",24.160
16,2013-09-30,9,"12,901.850",11.180
17,2013-06-30,16,"14,922.690",18.300
18,2013-03-31,10,"16,813.480",19.340
19,2012-12-31,11,"8,162.220",11.820
20,2012-06-30,1,30.970,0.060
21,2011-12-31,2,205.840,0.350
22,2011-06-30,2,"1,400.430",2.630
23,2011-03-31,1,2.390,0.000
24,2010-12-31,14,"2,236.850",3.170
