序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,60,"22,537.970",1.450
2,2018-09-30,2,303.410,0.020
3,2018-06-30,22,"7,116.100",0.500
4,2018-03-31,1,"1,629.090",0.110
5,2017-12-31,30,"4,403.100",0.270
6,2017-09-30,3,"3,172.230",0.180
7,2017-06-30,51,"9,731.070",0.540
8,2017-03-31,8,"4,248.850",0.230
9,2016-12-31,44,"13,424.370",0.750
10,2016-09-30,3,"1,189.400",0.070
11,2016-06-30,46,"8,185.410",0.490
12,2016-03-31,4,834.100,0.040
13,2015-12-31,86,"19,761.500",0.800
14,2015-09-30,2,471.470,0.020
15,2015-06-30,41,"50,464.490",1.280
16,2015-03-31,1,"13,437.940",0.590
17,2014-12-31,37,"39,058.710",1.780
18,2014-09-30,2,"15,617.280",1.080
19,2014-06-30,34,"25,773.250",1.950
20,2014-03-31,3,"15,975.010",1.160
21,2013-12-31,38,"30,715.030",2.320
22,2013-09-30,1,"15,637.390",1.210
23,2013-06-30,63,"41,705.470",3.480
24,2013-03-31,4,"30,530.720",2.070
25,2012-12-31,73,"90,251.410",5.740
26,2012-09-30,7,"39,039.500",2.640
27,2012-06-30,84,"115,677.210",6.600
28,2012-03-31,5,"20,718.530",1.600
29,2011-12-31,35,"41,914.300",2.990
30,2011-09-30,3,"12,256.810",1.000
31,2011-06-30,16,"34,997.100",2.440
32,2011-03-31,1,"7,512.000",0.450
33,2010-12-31,14,"33,277.430",2.130
34,2010-09-30,7,"41,683.500",2.330
35,2010-06-30,24,"72,314.290",4.230
36,2010-03-31,4,"40,330.220",1.970
37,2009-12-31,18,"95,595.090",4.600
38,2009-09-30,4,"72,216.680",3.710
39,2009-06-30,28,"102,579.230",5.490
40,2009-03-31,3,"46,083.630",2.540
41,2008-12-31,41,"119,962.690",13.740
42,2008-09-30,3,"37,368.100",4.540
43,2008-06-30,42,"93,972.210",10.420
44,2008-03-31,1,"12,405.670",0.970
45,2007-12-31,58,"345,347.660",16.940
46,2007-09-30,2,"40,753.010",1.490
47,2007-06-30,31,"101,057.050",6.610
48,2007-03-31,2,"29,688.850",2.170
49,2006-12-31,22,"46,252.870",6.980
50,2006-06-30,13,"8,677.410",1.580
51,2005-12-31,36,"39,820.700",7.890
52,2005-09-30,5,"16,135.590",3.060
53,2005-06-30,20,"22,072.960",4.520
54,2004-12-31,8,"4,951.090",0.960
55,2004-06-30,7,"6,392.670",0.680
56,2003-12-31,3,"3,161.040",0.260
57,2003-06-30,1,959.570,0.080
58,2002-12-31,2,"2,993.240",0.280
59,2002-09-30,1,"4,152.930",0.360
60,2002-06-30,9,"11,801.310",0.950
61,2002-03-31,1,"1,186.030",0.110
62,2001-12-31,8,"6,899.840",0.670
63,2001-09-30,1,"1,996.630",0.180
64,2001-06-30,5,"7,380.700",0.620
65,2000-12-31,3,"10,739.790",0.840
66,2000-09-30,2,"11,288.910",0.950
67,2000-06-30,2,"8,560.960",0.710
