序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,121.880,0.040
2,2018-12-31,16,"4,495.540",1.880
3,2018-09-30,4,"4,068.370",1.310
4,2018-06-30,8,"6,868.820",2.070
5,2018-03-31,2,302.190,0.110
6,2017-12-31,6,"1,527.220",0.560
7,2017-09-30,3,962.870,0.320
8,2017-06-30,12,"10,356.300",3.370
9,2017-03-31,1,"3,948.310",1.160
10,2016-12-31,27,"25,081.930",7.150
11,2016-09-30,3,"8,068.400",2.390
12,2016-06-30,21,"7,638.890",2.440
13,2016-03-31,8,"6,129.080",1.960
14,2015-12-31,15,"6,180.120",2.110
15,2015-06-30,3,"1,849.960",0.620
16,2015-03-31,1,"1,698.270",0.690
17,2014-12-31,4,"3,316.700",1.780
18,2014-09-30,1,"2,547.330",1.360
19,2014-06-30,1,48.250,0.030
20,2014-03-31,1,526.910,0.310
21,2013-12-31,2,23.800,0.020
22,2012-06-30,2,135.740,0.100
23,2011-12-31,3,893.640,0.690
24,2011-06-30,7,"5,046.120",2.490
25,2011-03-31,2,"4,828.720",2.220
26,2010-12-31,9,"15,620.400",7.810
27,2010-09-30,7,"43,821.920",20.230
28,2010-06-30,25,"49,956.150",26.770
29,2010-03-31,10,"34,508.280",13.750
30,2009-12-31,7,"10,565.250",5.140
31,2009-09-30,4,"6,183.560",4.430
32,2009-06-30,6,"2,953.050",1.760
33,2009-03-31,4,"7,792.210",5.760
34,2008-03-31,2,"6,970.460",5.100
35,2007-12-31,2,"5,842.470",2.770
36,2007-09-30,1,"4,474.890",1.850
37,2007-06-30,2,745.960,0.530
38,2007-03-31,1,"1,627.920",1.410
39,2006-12-31,1,"1,267.690",2.160
40,2006-09-30,2,"1,260.120",1.890
