序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,"4,826.020",1.810
2,2017-12-31,35,"31,610.250",10.700
3,2017-09-30,8,"30,350.360",8.820
4,2017-06-30,28,"39,469.410",12.000
5,2017-03-31,7,"54,122.890",14.430
6,2016-12-31,65,"98,752.990",24.140
7,2016-09-30,12,"49,715.650",12.380
8,2016-06-30,40,"77,452.970",17.400
9,2016-03-31,16,"62,528.870",13.880
10,2015-12-31,82,"158,414.680",25.390
11,2015-06-30,5,"1,531.400",0.340
12,2015-03-31,1,"1,849.680",0.570
13,2014-12-31,6,"6,920.440",3.590
14,2014-09-30,5,"8,214.020",3.490
15,2014-06-30,2,759.560,0.340
16,2013-12-31,1,275.520,0.180
17,2013-06-30,2,284.850,0.320
18,2013-03-31,1,486.300,0.440
19,2012-12-31,2,533.200,0.560
20,2012-06-30,7,"1,072.360",1.010
21,2011-12-31,3,199.760,0.170
22,2011-09-30,1,"3,662.980",3.270
23,2011-06-30,5,"3,160.000",2.760
24,2011-03-31,3,"3,406.130",2.730
25,2010-06-30,1,122.020,0.150
26,2009-12-31,2,"1,549.460",1.310
27,2008-03-31,1,"1,313.700",1.620
28,2007-12-31,1,"1,585.810",1.840
29,2007-09-30,1,"1,128.520",1.450
30,2007-06-30,1,"1,553.500",2.620
31,2007-03-31,1,"2,087.370",3.270
32,2006-12-31,2,"1,429.480",3.370
33,2006-09-30,1,"2,537.210",8.840
34,2006-06-30,2,198.340,0.590
35,2005-12-31,1,0.490,0.000
36,2005-09-30,2,"1,241.750",5.490
37,2005-06-30,3,739.260,3.380
38,2004-12-31,2,8.800,0.040
