序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2015-09-30,25,"155,330.320",11.210
2,2015-06-30,39,"117,300.250",6.720
3,2015-03-31,1,660.160,0.160
4,2014-12-31,7,"2,011.750",0.650
5,2014-06-30,4,269.370,0.090
6,2013-12-31,7,"1,924.970",1.610
7,2013-09-30,2,"4,674.360",4.480
8,2013-06-30,4,"4,028.520",4.380
9,2013-03-31,1,"4,417.510",4.010
10,2012-12-31,6,"4,292.380",4.640
11,2012-09-30,1,"1,653.570",1.970
12,2012-06-30,5,"1,606.230",1.680
13,2012-03-31,1,641.680,0.690
14,2011-12-31,2,180.340,0.180
15,2011-09-30,1,232.690,0.230
16,2011-06-30,5,"4,807.700",4.750
17,2011-03-31,8,"17,986.620",16.250
