序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,22,"79,327.310",6.070
2,2017-12-31,181,"266,813.500",16.620
3,2017-09-30,31,"100,458.410",6.680
4,2017-06-30,109,"151,727.920",12.030
5,2017-03-31,34,"85,122.390",6.410
6,2016-12-31,139,"205,537.300",14.990
7,2016-09-30,48,"119,276.870",8.120
8,2016-06-30,114,"160,963.570",13.650
9,2016-03-31,34,"104,912.440",8.970
10,2015-12-31,109,"215,846.190",14.100
11,2015-09-30,27,"112,506.170",10.480
12,2015-06-30,86,"326,950.400",17.990
13,2015-03-31,7,"51,994.900",4.060
14,2014-12-31,72,"125,341.150",14.690
15,2014-09-30,7,"32,941.380",3.970
16,2014-06-30,34,"54,633.620",7.720
17,2014-03-31,4,"21,147.770",14.280
18,2013-12-31,8,"23,821.320",16.440
19,2013-09-30,3,"18,306.560",13.320
20,2013-06-30,7,"15,295.190",12.690
21,2013-03-31,3,"14,023.400",14.340
22,2012-12-31,9,"11,932.800",13.110
23,2012-09-30,4,"16,805.400",24.570
24,2012-06-30,8,"15,714.910",23.110
25,2012-03-31,4,"15,239.980",23.630
26,2011-12-31,21,"33,680.170",43.260
27,2011-09-30,4,"11,205.490",16.870
28,2011-06-30,6,"6,637.650",11.760
