序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,7,941.690,0.430
2,2018-06-30,5,"1,206.930",0.490
3,2017-12-31,9,478.480,0.150
4,2017-06-30,7,703.840,0.150
5,2016-12-31,9,"1,117.420",0.210
6,2016-06-30,10,"1,311.110",0.340
7,2015-12-31,9,"1,319.940",0.250
8,2015-06-30,4,260.820,0.040
9,2015-03-31,1,"2,774.030",0.590
10,2014-12-31,2,147.170,0.050
11,2014-09-30,2,"3,552.540",1.010
12,2014-06-30,16,"18,966.510",6.070
13,2014-03-31,8,"6,718.540",2.720
14,2013-12-31,17,"19,384.260",8.410
15,2013-09-30,9,"23,008.280",13.170
16,2013-06-30,23,"39,028.420",27.740
17,2013-03-31,6,"7,824.760",6.500
18,2012-12-31,1,41.020,0.050
19,2011-03-31,2,"13,585.500",19.910
20,2010-12-31,2,"13,954.500",24.860
