序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,14,140.750,0.060
2,2018-06-30,16,378.730,0.120
3,2017-12-31,20,727.140,0.160
4,2017-09-30,1,284.720,0.060
5,2017-06-30,47,"12,805.390",2.700
6,2017-03-31,8,"46,273.480",8.390
7,2016-12-31,45,"72,321.920",12.310
8,2016-09-30,12,"68,211.280",12.700
9,2016-06-30,71,"81,073.310",16.210
10,2016-03-31,24,"79,009.270",14.450
11,2015-12-31,66,"146,569.000",25.520
12,2015-09-30,16,"63,785.150",14.920
13,2015-06-30,15,"43,492.160",10.380
14,2015-03-31,5,"34,021.430",9.390
15,2014-12-31,9,"18,637.220",8.170
16,2014-09-30,7,"46,716.620",18.030
17,2014-06-30,15,"17,336.600",7.650
18,2014-03-31,5,"20,447.310",12.270
19,2013-12-31,1,3.900,0.000
20,2013-06-30,2,241.050,0.350
21,2013-03-31,1,467.300,0.680
22,2012-12-31,5,530.250,0.750
23,2012-09-30,1,209.000,0.260
24,2012-06-30,2,60.290,0.070
25,2010-12-31,19,"4,031.100",7.560
