序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,133,"66,454.700",3.500
2,2017-09-30,11,"44,083.360",2.220
3,2017-06-30,112,"100,313.970",7.350
4,2017-03-31,12,"70,068.190",5.250
5,2016-12-31,99,"47,442.810",3.680
6,2016-09-30,16,"26,415.060",1.910
7,2016-06-30,94,"50,280.030",3.800
8,2016-03-31,10,"20,926.200",1.300
9,2015-12-31,113,"131,625.430",6.640
10,2015-09-30,10,"92,545.600",6.120
11,2015-06-30,125,"376,529.720",14.380
12,2015-03-31,36,"417,084.160",14.090
13,2014-12-31,113,"211,605.110",18.430
14,2014-09-30,11,"80,008.910",9.030
15,2014-06-30,65,"122,918.200",20.100
16,2014-03-31,16,"91,497.950",12.230
17,2013-12-31,73,"103,931.200",15.550
18,2013-09-30,10,"34,784.800",5.490
19,2013-06-30,39,"29,248.920",6.940
20,2013-03-31,3,"14,673.540",3.840
21,2012-12-31,44,"53,683.980",11.760
22,2012-09-30,5,"25,438.450",6.550
23,2012-06-30,56,"60,462.410",39.590
24,2012-03-31,9,"29,692.350",23.220
25,2011-12-31,27,"44,178.750",37.820
26,2011-09-30,7,"46,466.500",25.300
27,2011-06-30,23,"57,158.840",30.860
28,2011-03-31,6,"39,062.880",20.690
29,2010-12-31,27,"71,786.720",33.470
30,2010-09-30,5,"31,543.870",12.620
31,2010-06-30,13,"22,345.510",16.900
32,2010-03-31,3,"3,829.920",2.240
33,2009-12-31,11,"1,191.930",0.660
34,2009-09-30,7,496.300,0.560
