序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,28,"4,938.650",0.510
2,2017-09-30,2,"4,258.000",0.320
3,2017-06-30,40,"6,597.350",0.530
4,2017-03-31,1,125.740,0.010
5,2016-12-31,15,"1,749.230",0.130
6,2016-09-30,1,"3,337.220",0.320
7,2016-06-30,21,"4,495.670",0.480
8,2015-12-31,27,"7,603.300",0.580
9,2015-09-30,2,"20,235.280",1.930
10,2015-06-30,22,"16,159.270",0.990
11,2014-12-31,7,"2,450.780",0.290
12,2014-09-30,1,"1,457.010",0.230
13,2014-06-30,5,103.790,0.020
14,2013-12-31,14,"2,622.320",0.540
15,2013-09-30,1,"1,126.370",0.220
16,2013-06-30,19,"1,153.930",0.270
17,2012-12-31,14,"1,241.780",0.260
18,2012-06-30,7,99.850,0.020
19,2011-12-31,5,79.510,0.020
20,2011-06-30,5,"1,191.660",0.200
21,2010-12-31,5,"1,340.410",0.320
22,2010-06-30,4,"2,547.460",0.720
23,2010-03-31,1,"1,765.870",0.360
24,2009-12-31,3,"4,784.680",0.970
25,2009-09-30,1,"4,625.170",1.420
26,2009-06-30,1,134.690,0.040
27,2008-12-31,2,65.560,0.050
28,2008-09-30,1,"1,318.960",0.970
29,2008-06-30,6,"2,728.650",1.490
30,2008-03-31,3,"5,673.770",1.390
31,2007-12-31,5,"3,920.630",0.970
32,2007-09-30,2,"7,995.010",1.760
33,2007-06-30,8,"38,862.080",16.820
34,2007-03-31,6,"59,186.620",19.280
35,2006-12-31,2,33.330,0.030
36,2006-09-30,1,874.330,0.860
37,2006-06-30,7,"1,611.000",1.400
38,2006-03-31,2,"3,230.510",2.990
39,2005-12-31,12,"4,216.020",3.610
40,2005-09-30,2,"1,853.290",1.470
41,2005-06-30,3,"1,113.060",1.010
42,2005-03-31,1,843.750,0.740
43,2004-12-31,3,"1,532.130",1.160
44,2004-09-30,1,852.550,0.650
45,2004-06-30,3,"1,467.030",1.090
46,2003-12-31,5,"2,793.430",1.620
47,2003-06-30,2,665.030,0.350
48,2002-12-31,2,272.400,0.160
49,2002-06-30,2,566.350,0.240
50,2000-09-30,2,"14,844.650",4.020
51,2000-06-30,1,"17,418.110",5.170
52,2000-03-31,1,"22,569.270",6.710
53,1999-12-31,1,"10,523.970",6.790
