序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,7,312.510,0.150
2,2018-06-30,13,526.540,0.260
3,2018-03-31,1,40.110,0.020
4,2017-12-31,8,712.970,0.390
5,2017-09-30,2,"6,753.100",2.930
6,2017-06-30,13,"11,776.640",5.120
7,2017-03-31,1,"4,778.530",1.480
8,2016-12-31,6,"8,692.520",2.960
9,2016-09-30,1,"13,535.410",4.900
10,2016-06-30,9,"14,105.750",6.350
11,2016-03-31,2,"12,697.810",5.260
12,2015-12-31,18,"14,760.840",4.200
13,2015-09-30,2,"2,471.230",1.030
14,2015-06-30,21,"16,748.110",5.090
15,2014-12-31,2,13.320,0.010
16,2011-12-31,1,639.130,0.350
17,2002-06-30,2,141.600,0.080
18,2001-12-31,2,"1,881.240",0.870
19,2001-06-30,3,"2,091.370",0.580
20,2000-12-31,2,"1,127.330",0.340
21,2000-06-30,1,17.790,0.010
22,1999-06-30,1,"7,605.000",2.320
