序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,6,203.310,0.090
2,2018-06-30,7,239.680,0.080
3,2018-03-31,1,109.010,0.030
4,2017-12-31,8,"1,263.080",0.410
5,2017-06-30,14,"4,407.470",0.940
6,2017-03-31,1,681.000,0.150
7,2016-12-31,20,"6,037.760",1.180
8,2016-09-30,2,491.950,0.100
9,2016-06-30,12,"6,716.070",1.260
10,2016-03-31,1,278.250,0.050
11,2015-12-31,22,"36,181.900",7.210
12,2015-09-30,5,"4,227.720",1.930
13,2015-06-30,22,"22,235.110",6.180
14,2015-03-31,1,379.860,0.160
15,2014-12-31,3,168.420,0.180
16,2014-09-30,3,"3,209.330",2.930
17,2014-06-30,5,"2,144.270",2.350
18,2013-12-31,1,1.590,0.000
19,2013-06-30,1,2.870,0.010
20,2012-12-31,2,7.950,0.030
21,2012-09-30,1,482.460,1.510
22,2012-06-30,2,"1,482.760",4.180
23,2012-03-31,1,"1,784.200",6.250
