序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,2,132.230,0.070
2,2018-06-30,1,14.920,0.010
3,2017-12-31,1,"5,394.000",2.140
4,2017-09-30,1,"7,170.000",2.140
5,2017-06-30,5,"7,274.660",2.950
6,2017-03-31,2,"12,108.990",4.000
7,2016-12-31,17,"8,577.160",3.410
8,2016-09-30,5,"26,158.380",8.360
9,2016-06-30,44,"71,378.440",25.460
10,2016-03-31,15,"41,404.150",16.800
11,2015-12-31,39,"82,932.590",25.930
12,2015-09-30,2,"6,165.380",3.340
13,2015-06-30,13,"11,610.630",4.000
14,2015-03-31,1,"3,096.780",1.290
15,2014-12-31,3,"2,801.430",1.680
16,2014-09-30,1,"3,690.370",1.910
17,2014-06-30,3,"1,657.370",1.200
18,2014-03-31,2,"3,718.790",2.510
19,2013-12-31,1,326.840,0.220
20,2013-03-31,1,461.640,0.310
21,2012-12-31,1,426.830,0.310
22,2012-09-30,1,425.750,0.300
23,2012-06-30,1,14.670,0.010
24,2011-09-30,2,"1,224.070",0.750
25,2006-12-31,1,0.380,0.000
26,2006-06-30,1,0.310,0.000
27,2005-12-31,1,0.200,0.000
28,2005-06-30,1,0.180,0.000
29,2004-12-31,1,0.240,0.000
30,2004-06-30,2,"1,800.680",6.170
31,2002-12-31,2,123.390,0.280
32,2002-06-30,1,134.820,0.190
