序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,7,613.600,0.730
2,2018-09-30,1,401.110,0.480
3,2018-06-30,1,35.350,0.040
4,2017-12-31,7,246.160,0.210
5,2017-06-30,12,871.380,0.500
6,2016-12-31,9,101.670,0.070
7,2016-06-30,41,341.880,0.210
8,2016-03-31,49,88.460,0.260
