序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,5,139.360,0.020
2,2017-06-30,16,"2,258.100",0.290
3,2017-03-31,1,"2,558.370",0.280
4,2016-12-31,35,"4,139.970",0.430
5,2016-09-30,1,"2,761.610",0.290
6,2016-06-30,40,"5,841.810",0.610
7,2016-03-31,2,"3,909.730",0.360
8,2015-12-31,42,"8,122.200",0.600
9,2015-09-30,4,"4,174.690",0.340
10,2015-06-30,35,"6,157.670",0.340
11,2015-03-31,6,"10,623.680",0.490
12,2014-12-31,35,"7,785.600",1.050
13,2014-09-30,1,"2,140.890",0.320
14,2014-06-30,21,"1,023.380",0.200
15,2013-12-31,19,"1,000.570",0.800
16,2013-06-30,29,"4,292.560",3.810
17,2013-03-31,3,"12,284.610",7.740
18,2012-12-31,44,"43,135.970",24.750
19,2012-09-30,5,"25,947.040",15.160
20,2012-06-30,33,"36,942.540",20.230
21,2012-03-31,8,"44,298.230",26.720
22,2011-12-31,37,"86,850.200",51.100
23,2011-09-30,11,"60,025.760",29.530
24,2011-06-30,18,"43,973.780",27.750
