序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,33,"44,856.410",9.850
2,2017-09-30,2,"9,021.860",2.060
3,2017-06-30,22,"14,124.840",3.270
4,2017-03-31,2,"10,592.660",1.680
5,2016-12-31,7,"9,769.720",5.500
6,2016-09-30,2,"8,652.380",5.340
7,2016-06-30,11,"10,986.490",7.030
8,2015-12-31,7,"5,956.730",2.810
9,2015-06-30,5,"14,838.750",6.550
10,2015-03-31,1,"3,273.660",2.230
11,2014-03-31,1,"1,280.810",2.090
