序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,12,477.030,0.060
2,2016-12-31,8,"10,296.190",1.320
3,2016-09-30,9,"21,118.570",3.890
4,2016-06-30,50,"86,861.210",14.390
5,2016-03-31,11,"30,732.240",6.540
6,2015-12-31,30,"45,210.070",7.960
7,2015-09-30,9,"15,718.170",5.070
8,2015-06-30,34,"30,632.410",5.450
9,2014-12-31,4,10.880,0.010
10,2014-09-30,2,"1,736.960",1.460
11,2014-06-30,5,"1,674.130",1.520
12,2013-06-30,1,338.570,0.860
13,2012-12-31,1,"1,209.720",2.800
14,2012-09-30,2,"1,068.460",2.680
15,2012-06-30,2,"2,836.800",6.400
