序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,59,"155,917.000",1.230
2,2017-09-30,142,"305,933.310",2.120
3,2017-06-30,316,"411,221.250",3.130
4,2017-03-31,94,"289,557.840",2.220
5,2016-12-31,195,"363,135.950",2.830
6,2016-09-30,68,"267,100.120",2.140
7,2016-06-30,176,"293,872.230",2.300
8,2016-03-31,59,"199,390.390",1.560
9,2015-12-31,167,"358,104.450",2.420
10,2015-09-30,24,"88,793.990",0.890
11,2015-06-30,147,"637,573.950",3.690
12,2015-03-31,67,"667,574.000",4.040
13,2014-12-31,186,"761,258.060",4.960
14,2014-09-30,23,"128,692.290",1.990
15,2014-06-30,99,"182,175.040",3.140
16,2014-03-31,26,"96,686.150",1.650
17,2013-12-31,120,"269,593.970",3.650
18,2013-09-30,29,"140,906.290",2.010
19,2013-06-30,96,"255,731.210",3.900
20,2013-03-31,23,"134,445.490",1.740
21,2012-12-31,139,"469,856.200",12.410
22,2012-09-30,26,"143,095.460",4.290
23,2012-06-30,142,"574,485.460",25.030
24,2012-03-31,20,"208,684.500",9.940
25,2011-12-31,89,"300,716.140",18.480
26,2011-09-30,19,"188,170.380",8.640
27,2011-06-30,66,"214,632.400",7.060
28,2010-12-31,29,"96,170.610",19.660
29,2010-09-30,2,"7,046.940",2.450
30,2010-06-30,12,"37,065.660",13.070
31,2010-03-31,8,"98,782.160",19.310
32,2009-12-31,5,"3,525.070",3.590
33,2009-09-30,1,"2,592.350",2.640
34,2009-06-30,5,"3,525.070",3.590
35,2009-03-31,1,"2,592.350",2.640
36,2008-12-31,5,"3,525.070",3.590
37,2008-09-30,1,"2,592.350",2.640
38,2008-06-30,5,"3,525.070",3.590
39,2008-03-31,1,"2,592.350",2.640
40,2007-12-31,5,"3,525.070",3.590
41,2007-09-30,1,"2,592.350",2.640
42,2007-06-30,5,"3,546.770",3.590
43,2007-03-31,1,"2,592.350",2.640
44,2006-12-31,5,"3,546.770",3.590
45,2006-09-30,1,665.720,0.890
46,2006-06-30,2,665.800,0.890
47,2004-06-30,1,0.050,0.000
48,2002-06-30,2,115.390,0.120
49,2001-06-30,1,339.060,0.320
