序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,10,"37,552.560",3.620
2,2018-12-31,190,"143,819.830",15.170
3,2018-09-30,27,"62,585.670",6.280
4,2018-06-30,202,"161,866.860",14.540
5,2018-03-31,20,"53,582.940",5.240
6,2017-12-31,218,"208,321.810",18.220
7,2017-09-30,39,"164,067.210",12.620
8,2017-06-30,180,"236,710.600",21.290
9,2017-03-31,20,"78,444.770",8.450
10,2016-12-31,70,"47,103.850",5.710
11,2016-09-30,7,"41,239.720",4.730
12,2016-06-30,103,"145,394.080",14.200
13,2016-03-31,11,"55,985.650",7.170
14,2015-12-31,73,"87,756.300",9.370
15,2015-09-30,5,"17,950.630",3.010
16,2015-06-30,55,"51,171.470",7.350
17,2015-03-31,5,"24,208.830",3.030
18,2014-12-31,67,"66,266.110",10.220
19,2014-09-30,18,"125,978.460",16.460
20,2014-06-30,101,"181,507.980",24.260
21,2014-03-31,10,"58,725.670",10.480
22,2013-12-31,60,"74,906.230",14.660
23,2013-09-30,9,"34,380.990",8.220
24,2013-06-30,50,"50,028.040",12.590
25,2013-03-31,5,"9,293.680",2.500
26,2012-12-31,38,"15,153.190",4.530
27,2012-09-30,3,"7,911.310",2.480
28,2012-06-30,33,"16,327.280",4.760
29,2012-03-31,3,"14,637.050",3.870
30,2011-12-31,33,"34,910.620",9.690
31,2011-09-30,5,"32,797.570",7.190
32,2011-06-30,35,"81,769.440",16.280
33,2011-03-31,10,"83,716.500",13.990
34,2010-12-31,24,"111,860.890",18.080
35,2010-09-30,10,"116,150.450",18.220
36,2010-06-30,35,"118,588.710",22.240
37,2010-03-31,8,"55,740.400",11.960
38,2009-12-31,25,"57,625.970",15.560
39,2009-09-30,8,"34,949.060",11.670
40,2009-06-30,13,"24,326.000",10.910
41,2009-03-31,7,"32,557.920",21.270
42,2008-12-31,11,"18,298.050",21.150
43,2008-09-30,6,"18,514.630",18.430
44,2008-06-30,14,"38,379.860",27.910
45,2008-03-31,7,"50,567.280",26.280
46,2007-12-31,21,"113,951.830",41.650
47,2007-09-30,7,"73,766.360",26.980
48,2007-06-30,28,"93,497.840",40.020
49,2007-03-31,8,"55,933.020",39.620
50,2006-12-31,21,"65,820.160",57.140
51,2006-09-30,12,"56,559.340",51.180
52,2006-06-30,22,"47,376.250",51.200
53,2006-03-31,8,"29,230.400",38.870
54,2005-12-31,20,"28,577.640",46.470
55,2005-09-30,8,"17,868.020",31.290
56,2005-06-30,13,"14,916.600",29.860
57,2005-03-31,8,"18,518.540",31.310
58,2004-12-31,19,"40,097.730",55.870
59,2004-09-30,12,"39,361.090",50.580
60,2004-06-30,28,"39,165.280",50.350
61,2004-03-31,2,"11,649.010",13.450
62,2003-12-31,25,"27,586.650",39.130
63,2003-06-30,15,"15,992.490",23.580
64,2003-03-31,2,"6,630.360",9.550
65,2002-12-31,39,"10,275.020",15.670
