科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"647,198,999.27","555,110,147.31","504,813,680.99","681,580,972.79","1,761,677,577.05","1,557,547,956.91","1,341,259,034.64","1,256,626,885.58","1,427,499,461.01","1,150,084,234.15","1,296,016,293.16","1,156,867,597.07","905,455,780.62","534,457,008.71","458,379,639.94","584,572,857.12","513,599,642.22","505,473,864.73","384,937,735.84","468,218,032.28","578,744,750.38","427,493,213.05","286,642,420.29","364,484,048.49","393,233,818.99","327,631,248.43","372,264,487.14","431,407,527.41","333,638,294.52","465,886,635.79","525,136,211.96","811,551,532.64","772,330,415.66","879,025,062.10","721,465,570.48","835,834,908.32","840,234,545.97","862,145,978.54","642,191,485.68","703,686,386.02","598,527,730.94","678,326,714.32","657,970,198.43","673,736,494.75"
短期借款,"150,000,000.00","120,000,000.00","120,000,000.00","300,000,000.00","232,000,000.00","220,000,000.00","220,000,000.00","320,000,000.00","320,000,000.00","220,000,000.00","270,000,000.00","270,000,000.00","240,000,000.00","470,000,000.00","580,000,000.00","750,000,000.00","740,000,000.00","880,000,000.00","1,040,000,000.00","1,110,000,000.00","1,345,000,000.00","1,310,000,000.00","1,345,000,000.00","1,480,000,000.00","1,750,000,000.00","1,685,827,574.55","1,747,827,574.55","1,792,956,822.95","1,675,956,822.95","1,675,000,000.00","1,680,000,000.00","900,000,000.00","995,000,000.00","945,000,000.00","990,000,000.00","990,000,000.00","1,060,000,000.00","1,165,000,000.00","1,265,000,000.00","1,135,000,000.00","1,385,000,000.00","1,210,000,000.00","1,245,000,000.00","1,055,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.50,703.50,703.50,703.50,703.50
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"584,973.90","584,973.90","584,973.90","603,007.90",,,,,
应收票据,"84,760,240.49","100,866,409.96","127,292,106.29","107,168,908.86","153,300,079.34","207,886,033.79","100,589,830.32","161,738,417.09","166,648,933.00","204,388,846.51","237,684,004.97","259,170,831.87","220,918,398.40","241,768,050.98","126,362,004.82","78,090,243.53","81,603,215.14","153,155,894.33","96,081,561.36","68,915,294.88","99,645,718.34","106,055,240.32","99,849,402.90","119,500,982.35","85,580,434.10","324,562,494.40","169,542,723.52","397,214,546.44","211,425,605.25","161,916,943.24","216,602,195.64","629,504,413.80","598,812,476.78","546,482,457.87","286,869,722.90","502,703,028.11","378,734,399.57","439,634,464.83","261,132,310.07","589,076,019.34","526,487,519.43","465,801,869.63","492,023,246.54","853,086,782.39"
应付票据,"141,331,007.94","96,754,199.00","165,123,808.00","200,556,864.50","320,162,370.97","308,962,409.25","345,165,467.61","319,320,754.59","301,505,449.08","307,185,824.26","317,937,028.83","443,153,083.20","367,467,597.40","294,069,703.02","286,265,281.82","212,835,019.15","198,629,349.07","91,760,464.12","56,341,084.00","122,820,000.00","205,706,000.00","129,010,000.00","89,870,000.00","126,586,800.00","120,307,730.00","79,410,930.00","39,220,000.00","78,160,873.05","56,704,191.16","128,178,590.00","55,276,352.00","183,408,173.85","368,392,096.92","392,909,280.92","149,353,718.50","214,376,129.30","299,614,554.94","244,173,821.43","135,739,615.80","158,545,294.39","187,111,313.37","113,273,434.98","89,284,302.00","119,015,667.05"
应收账款,"262,253,226.68","239,920,433.58","350,683,909.09","343,218,967.76","424,724,927.27","407,700,246.29","504,023,735.41","429,789,427.88","521,868,219.85","535,943,168.16","536,204,824.42","526,146,319.65","582,138,615.00","525,047,230.76","612,151,621.19","384,517,759.09","636,779,850.54","493,835,693.51","543,024,593.26","444,644,086.02","567,929,479.52","526,026,105.68","597,779,415.71","444,519,245.35","640,805,536.22","589,528,635.45","751,832,902.58","422,650,834.62","689,155,625.78","702,863,709.72","722,130,731.99","396,426,167.06","645,776,424.33","568,297,578.49","711,155,584.48","502,528,465.11","679,074,722.30","644,022,345.10","842,395,477.55","691,405,975.19","1,009,262,309.69","966,989,981.68","1,179,392,306.46","752,500,070.39"
应付账款,"46,815,215.07","34,519,684.87","21,697,775.53","60,369,641.53","42,231,944.26","43,794,645.10","111,237,499.35","104,144,666.94","106,789,419.47","110,399,700.79","120,113,685.10","117,197,044.34","161,283,605.91","206,324,603.39","374,929,670.32","262,350,877.39","291,405,262.56","338,698,028.30","391,446,020.21","497,079,295.56","448,922,855.21","524,827,382.76","458,082,971.41","392,046,118.59","570,680,191.03","557,442,382.64","508,641,805.86","338,256,054.94","484,008,302.70","442,632,049.72","389,817,251.11","297,294,060.66","434,444,415.38","379,198,399.28","336,576,917.98","354,729,832.04","384,857,344.95","379,258,916.17","407,072,826.41","257,953,152.24","365,860,854.37","285,162,917.86","305,520,150.10","240,627,335.53"
预付款项,"484,954,322.27","406,861,297.10","442,444,937.36","515,461,640.49","580,070,176.52","590,509,846.83","575,274,963.17","484,416,385.74","547,174,060.67","623,388,758.88","601,130,100.03","168,724,218.30","261,068,557.00","250,359,505.30","339,390,093.15","236,141,733.85","291,732,453.80","379,372,225.06","372,883,890.46","134,223,788.40","142,194,942.51","141,715,656.62","134,414,830.85","184,822,126.24","189,503,926.70","268,275,026.36","147,271,712.65","25,822,947.08","24,975,765.24","108,090,416.75","76,332,235.84","15,438,065.28","139,802,023.93","168,994,179.74","39,795,946.48","29,708,133.09","27,422,453.45","14,914,273.09","52,022,236.47","21,369,769.01","27,203,914.45","25,443,396.08","126,077,089.74","22,160,401.25"
预收款项,"72,996,109.91","89,463,283.64","69,914,944.23","97,665,550.83","94,137,499.49","119,193,669.35","89,265,534.21","87,243,064.88","91,513,112.19","117,826,900.02","135,444,150.16","180,455,900.91","200,468,298.06","170,737,980.99","169,181,281.72","151,900,395.73","90,916,174.95","121,455,037.43","92,586,010.05","89,187,751.08","102,925,888.43","118,331,546.94","117,371,769.39","62,415,873.79","62,808,058.65","37,159,541.00","49,204,850.51","51,491,683.38","37,402,556.22","33,374,134.32","39,942,508.95","44,245,857.03","50,410,365.16","36,736,699.61","44,906,501.75","35,777,479.26","39,537,965.75","32,324,030.87","41,134,154.22","35,339,865.19","41,067,943.67","53,403,917.79","90,977,675.66","64,322,263.20"
其他应收款,"10,470,234.02","6,705,839.20","11,623,558.26","14,283,585.05","16,009,238.02","22,893,148.10","20,207,183.18","17,753,210.63","13,312,213.91","38,430,681.45","17,000,443.33","14,378,112.75","18,639,932.31","15,912,328.19","19,465,250.18","19,799,634.53","16,775,338.94","17,355,648.86","13,646,978.09","12,453,718.66","18,216,590.58","20,572,718.43","33,827,805.08","27,074,690.84","24,001,315.83","16,331,986.78","17,684,229.93","10,674,145.15","10,885,645.59","6,938,506.79","9,288,761.64","5,217,309.61","11,788,111.80","8,225,603.41","5,733,743.87","3,261,943.16","3,817,150.54","4,200,594.66","6,412,425.20","4,117,237.28","5,539,613.44","5,445,744.82","32,198,461.14","3,644,426.56"
应付职工薪酬,"8,315,916.07","9,777,982.92","6,496,429.15","7,246,893.67","10,121,759.60","10,120,688.23","10,920,905.79","11,739,360.38","12,284,959.54","12,705,268.07","13,613,539.46","14,351,264.12","15,792,161.61","16,205,457.35","17,212,666.46","18,336,211.93","19,891,202.28","20,867,900.68","21,845,176.25","36,163,914.85","24,754,682.38","25,629,970.19","26,683,203.95","33,211,999.80","36,655,683.28","38,682,122.00","39,786,132.57","40,273,972.23","36,338,934.95","37,598,479.89","39,006,330.18","35,956,023.12","56,121,048.70","76,097,468.34","34,026,767.75","27,654,151.67","32,614,035.56","32,143,377.31","33,242,334.48","38,236,428.74","33,146,448.45","27,981,499.17","32,934,268.49","40,288,105.17"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
