科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"5,433,680.45","18,034,255.46","13,843,396.32","15,650,763.21","16,674,499.68","30,547,772.86","15,671,808.31","36,989,274.49","36,972,541.48","44,099,500.21","30,603,643.83","37,283,007.92","92,026,356.16","52,281,195.09","42,005,720.31","38,590,849.91","49,597,221.20","74,333,291.82","62,945,136.04","43,067,913.83","70,480,911.61","63,733,215.53","113,950,736.34","98,080,214.44","85,200,592.27","96,738,077.34","127,138,870.02","105,721,162.60","166,616,616.66","135,721,065.02","142,144,357.94"
应付职工薪酬,"19,601,773.03","27,297,328.98","31,071,452.75","30,143,597.68","15,438,115.56","15,090,127.04","36,483,945.34","46,814,016.16","24,717,834.79","24,859,776.66","46,886,513.27","40,127,565.30","29,711,668.56","29,258,339.19","72,316,178.49","35,469,739.13","34,697,676.36","33,945,033.69","70,383,486.92","40,541,609.67","43,391,774.02","32,622,182.21","139,068,713.92","51,395,788.64","60,977,305.70","59,816,606.21","170,296,051.30","137,403,826.92","101,095,366.85","126,821,266.46","214,892,603.46"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"17,685,415.53","12,197,241.55","22,544,970.43","6,367,953.75","3,309,681.20","4,247,710.96","8,832,738.52","12,881,304.53","-10,842,083.04","-18,718,208.84","620,156.14","-11,902,278.45","-3,781,409.00","-23,171,128.05","32,444,519.78","39,841,285.73","18,104,522.22","16,209,022.61","17,830,673.62","37,183,019.61","22,075,475.69","55,248,333.52","49,169,084.95","44,960,924.44","33,004,544.16","52,748,859.61","103,819,188.73","38,300,820.10","61,776,627.97","67,939,950.36","166,476,778.26"
应收利息,,,,,,"7,316,960.22","9,702,951.03","12,691,772.87","2,100,605.80","3,958,032.75","1,397,193.75","1,244,570.74",,,,,,,,,,,,,,,,,,,
应付利息,"693,500.00","693,500.00","416,100.00","1,040,250.00","1,664,400.00","2,288,550.00","281,348.10","774,255.85","1,234,336.86","1,819,242.60","566,516.10","56,276.24",,,"1,049,046.39","1,046,187.47","1,067,406.42","492,675.69","781,802.47","998,649.58","667,781.06","1,278,134.62","1,798,654.91","3,494,811.33","3,456,209.90","1,958,052.94","2,094,472.23","2,090,662.40","4,203,325.44","9,643,246.86","5,405,232.64"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"97,532,335.19","135,773,382.17","247,376,627.39","281,311,932.93","195,925,554.00","250,162,147.81","217,591,087.55","279,748,195.59","284,700,105.12","316,637,104.81","296,596,729.98","318,446,008.31","455,092,670.78","527,460,531.05","415,243,241.99","474,978,697.65","508,952,271.64","559,141,104.48","435,291,226.40","490,481,279.90","495,981,530.06","641,004,355.49","681,049,005.88","836,801,096.75","737,312,019.05","879,620,604.74","887,548,343.72","1,148,177,303.00","1,666,013,225.43","1,765,411,446.54","1,699,739,196.05"
其他应付款,"42,513,322.27","22,587,911.83","10,880,933.42","9,303,560.00","17,388,354.68","12,111,822.82","11,261,209.44","30,732,115.13","28,003,331.27","22,230,492.91","19,134,735.71","21,354,718.32","159,492,004.90","98,188,501.35","44,493,378.05","35,366,084.97","34,557,321.96","34,053,401.67","35,774,180.77","40,295,220.26","104,848,027.11","40,134,637.58","52,819,670.97","53,312,814.98","53,028,653.00","52,145,019.81","59,017,524.20","42,922,239.07","94,076,023.56","60,950,768.22","1,024,826,821.58"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"84,140.30","84,140.30","70,216.16","8,414.03","1,809,566.42","1,755,513.03","2,116,788.10","1,957,904.28","32,528,626.31","32,528,626.31","78,758,183.22","72,073,946.03","69,232,096.67"
一年内到期的非流动负债,,"29,200,000.00","22,073,775.00","21,999,300.00","21,924,825.00","21,900,000.00","21,346,250.00","21,512,375.00","21,678,500.00","21,844,625.00",,,,,"73,771,166.28","58,739,140.18","76,815,443.10","61,351,488.21","49,797,222.80","53,562,906.71","58,811,274.03","2,026,260.79","143,483,689.39","351,083,044.41","211,638,451.39","1,663,555.80","1,459,788.96","1,478,828.07","88,897,575.93","94,703,204.64","273,955,026.18"
其他流动资产,"16,495.23","412,852.46","196,751.76","8,523.29","20,340.72","1,212.48",,"752,847.99","990,494.43","718,193.60","1,474,591.05","1,751,884.41","1,308,080.18","1,092,829.94","87,141,674.04","61,530,910.10","97,282,551.89","84,992,717.30","72,066,905.91","74,613,155.09","77,194,653.81","34,083,165.22","30,133,535.70","75,673,444.23","36,163,346.36","609,594,226.21","123,708,615.87","140,439,071.92","111,957,461.76","127,494,360.30","107,984,894.20"
其他流动负债,,,,,,,,"627,467.72","431,876.89","571,430.87","2,676,603.68","2,119,217.41","1,335,045.11","741,867.77","1,998,047.27","1,825,229.60","1,180,644.50","1,051,818.53","1,949,187.22","1,378,056.90","1,020,768.90","564,446.19","1,850,441.71","1,807,398.27","5,605,798.20","7,811,444.61","6,937,299.67","5,702,530.09","5,016,031.63","4,091,987.74","6,957,203.51"
流动资产合计,"416,036,280.37","588,814,282.48","874,548,564.36","855,435,343.88","2,100,771,011.03","1,930,151,020.51","1,925,132,797.03","1,817,921,190.84","1,606,950,840.73","1,646,688,823.53","1,597,028,751.88","1,539,207,061.91","1,679,318,810.37","1,844,249,356.63","2,085,703,866.26","1,834,508,032.02","1,931,664,386.26","1,890,772,578.96","2,158,635,186.10","1,955,022,457.24","1,944,543,808.49","2,211,067,925.95","2,854,687,762.24","2,667,300,115.03","3,048,478,072.12","4,197,639,263.85","4,055,001,206.48","3,993,041,594.71","5,129,613,418.85","5,727,778,237.91","7,056,329,550.04"
流动负债合计,"308,118,011.31","478,164,672.32","667,519,914.04","653,748,370.40","625,556,037.65","452,890,736.47","446,292,360.06","583,792,744.32","568,579,796.97","635,756,040.63","558,967,618.33","540,912,315.70","802,228,699.23","968,190,538.91","1,266,113,261.04","929,823,226.55","1,112,572,273.64","980,753,353.51","1,182,202,543.41","1,060,674,011.84","1,069,731,232.00","1,262,279,340.09","1,954,678,118.11","2,126,160,799.78","2,419,492,797.71","1,428,870,823.41","1,544,280,259.01","1,811,221,800.50","3,737,093,032.82","5,367,560,669.45","6,168,853,939.10"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"20,500,000.00","20,500,000.00","20,500,000.00","20,500,000.00","20,500,000.00","20,500,000.00","20,500,000.00","20,500,000.00","20,411,889.01","20,411,889.01","20,411,889.01","20,411,889.01","20,411,889.01"
长期借款,,"47,408,949.79","30,445,051.23","25,074,125.69","19,695,752.74","4,289,235.16","3,947,631.53","3,625,928.27","19,878,792.07","48,306,066.07","62,940,179.07","72,476,553.49","73,863,876.40","102,564,288.23","89,718,246.58","259,473,043.84","257,943,738.74","375,404,225.69","365,150,377.97","380,603,190.64","387,482,057.69","373,002,013.77","231,619,246.24","20,091,360.27","113,400,751.13","170,646,464.43","363,216,169.41","823,554,278.07","1,540,032,759.95","1,810,382,790.95","1,628,491,552.77"
持有至到期投资,,,,,,,,,,,,,"45,190,000.00","32,000,000.00",,,,,,,,,,,,,,,,,
应付债券,"70,915,083.38","41,941,583.42","20,754,750.00","21,030,375.00","21,306,000.00","21,581,625.00",,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,"9,936,875.03","9,719,776.52","9,515,161.08","9,190,959.54","147,363,029.48","144,884,396.15","363,539,029.53","362,983,061.72","349,190,208.57"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,148,370.99","901,384.59",
长期股权投资,,,,,,,,,,"10,000,000.00",,,,,,,"20,000,000.00","20,500,000.00",,,,,,,,,,,,,
专项应付款,,,,,,"7,177,299.68",,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,"18,697,020.87","17,221,599.10","16,861,359.73","16,501,120.36","16,140,880.99","15,780,641.67","15,420,402.30","15,060,162.93","14,699,923.56","14,339,684.24","13,979,444.87","13,619,205.50","13,258,966.13","12,898,726.81","12,538,487.44","26,114,875.07","25,774,522.96","25,354,488.27","24,934,453.53","24,514,418.79","13,717,332.78","88,878,310.28","87,398,170.65","86,821,033.23","85,567,107.53","84,994,959.90","82,820,336.13","90,812,225.57","89,333,047.23","21,519,256.39"
预计负债,"5,209,862.31","5,116,035.10","6,237,303.50","6,407,409.70","7,496,161.78","7,938,034.70","7,939,850.63","20,554,742.51","18,461,058.09","19,812,267.77","25,305,836.23","25,231,650.65","24,816,603.33","23,933,389.76","22,736,063.79","23,403,200.24","23,538,195.46","23,006,680.56","23,747,675.01","23,961,616.05","25,290,981.03","24,170,729.10","28,892,689.35","24,904,581.18","23,139,930.76","23,307,352.87","39,942,693.82","34,667,470.55","97,225,758.37","119,183,371.33","132,588,351.18"
固定资产,"115,703,829.73","124,910,730.24","141,559,470.56","137,172,083.02","150,328,549.48","147,717,085.06","145,623,979.12","354,428,721.07","505,562,668.24","507,792,623.19","545,180,068.69","537,504,332.14","567,846,852.23","565,535,179.71","576,836,683.80","571,457,869.95","635,241,813.13","850,866,452.95","879,564,062.43","966,258,547.81","995,181,456.35","992,387,080.50","999,369,781.26","1,018,705,646.21","1,031,233,901.11","1,059,871,073.31","1,161,639,790.66","1,206,985,269.41","1,311,109,277.82","1,337,343,407.89","1,443,358,141.27"
递延所得税负债,,,,,,,"31,389.58","22,820.32","63,118.51","47,692.68","7,781,575.96","8,106,707.48","8,825,654.08","10,006,092.84","8,333,230.71","9,336,231.60","10,310,423.31","10,079,235.89","10,612,394.23","9,957,675.71","10,542,524.79","10,988,092.64","11,882,377.52","12,301,458.60","13,034,393.81","13,699,849.03","13,274,021.39","13,633,125.47","182,398,575.27","186,505,964.50","215,649,825.25"
在建工程,"66,329.56","2,007,032.36","5,705,710.60","8,336,760.60","11,593,108.22","14,726,900.76","70,930,268.67","71,600,943.61","97,139,849.49","130,480,241.37","140,453,845.98","153,571,738.08","160,482,066.85","203,282,653.51","272,051,229.72","290,130,382.87","240,115,800.51","47,585,351.55","42,418,287.50","53,574,233.07","85,055,716.33","107,565,422.06","87,385,540.34","120,694,296.54","133,339,395.10","158,622,322.27","211,245,342.55","214,153,767.90","270,309,340.11","355,686,241.55","426,056,334.71"
其他非流动负债,"1,040,000.00","3,865,000.00","12,236,500.06","12,089,500.06","11,997,500.06","11,060,500.06","18,394,512.53","16,189,544.82","22,087,394.49","30,751,194.49","34,750,571.76","35,521,841.17","43,143,664.44","46,392,177.99","58,181,549.51","61,545,780.55","65,268,933.89","64,088,076.85","2,343,605.08","2,343,605.08","2,102,086.45",,,,,,,,,"23,506,140.42",
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"77,164,945.69","98,331,568.31","69,673,604.79","64,601,410.45","60,495,414.58","52,046,694.60","30,313,384.27","40,393,035.92","60,490,363.16","98,917,221.01","130,778,163.02","141,336,752.79","150,649,798.25","182,895,948.82","178,969,090.59","353,758,256.23","357,061,291.40","472,578,218.99","456,175,830.07","486,347,934.36","498,306,542.99","486,254,919.23","362,271,736.33","144,918,777.86","237,620,310.28","299,645,345.88","508,925,329.33","962,839,734.01","1,955,862,934.28","2,254,835,206.49","2,110,544,490.98"
固定资产清理,,,,,,,,,,,,,,,,,,"117,808.30",,,,,,"2,164,906.48","2,084,451.34","33,437.52",,,,,
负债合计,"385,282,957.00","576,496,240.63","737,193,518.83","718,349,780.85","686,051,452.23","504,937,431.07","476,605,744.33","624,185,780.24","629,070,160.13","734,673,261.64","689,745,781.35","682,249,068.49","952,878,497.48","1,151,086,487.73","1,445,082,351.63","1,283,581,482.78","1,469,633,565.04","1,453,331,572.50","1,638,378,373.48","1,547,021,946.20","1,568,037,774.99","1,748,534,259.32","2,316,949,854.44","2,271,079,577.64","2,657,113,107.99","1,728,516,169.29","2,053,205,588.34","2,774,061,534.51","5,692,955,967.10","7,622,395,875.94","8,279,398,430.08"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"20,000,000.00","20,000,000.00","208,000,000.00","208,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","278,000,000.00","695,000,000.00","696,515,650.00","696,771,500.00","698,490,731.00","1,537,578,350.00","1,537,699,350.00","1,537,852,100.00","1,537,865,850.00","1,728,414,257.00","1,740,027,047.00","1,744,291,057.00","1,746,148,957.00","1,747,337,007.00","1,815,023,191.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"31,231,597.61","9,882,197.61","35,774,543.67","35,774,543.67","1,252,622,093.67","1,252,622,093.67","1,252,622,093.67","1,252,622,093.67","1,252,622,093.67","1,252,622,093.67","1,272,922,093.67","1,272,922,093.67","1,268,039,896.06","1,268,039,896.06","1,275,759,896.06","1,275,759,896.06","1,275,759,896.06","858,759,896.06","867,442,988.66","869,030,282.06","879,688,923.18","43,536,104.68","71,345,399.35","71,983,588.85","74,756,130.09","1,962,513,163.85","1,988,073,214.86","1,997,594,749.19","2,001,855,424.81","2,004,516,360.93","2,678,987,570.64"
无形资产,"13,041,386.85","12,606,054.15","40,298,167.32","39,871,646.13","40,709,411.53","58,283,025.63","67,794,970.46","74,931,122.62","73,614,122.10","117,480,154.34","152,486,281.80","147,768,809.30","196,314,216.70","195,191,799.28","241,491,083.27","234,476,366.86","243,108,061.24","235,310,714.06","235,842,020.17","233,086,386.66","254,667,715.61","270,267,297.77","283,986,243.73","273,773,716.69","289,660,949.27","279,659,494.08","291,809,967.61","438,801,170.98","1,499,707,939.25","3,419,004,583.50","3,390,026,724.23"
盈余公积,"15,061,494.62","20,849,021.99","16,260,145.41","16,260,145.41","16,260,145.41","16,260,145.41","25,606,283.48","25,606,283.48","25,606,283.48","25,606,283.48","26,282,379.40","26,282,379.40","24,316,108.55","24,316,108.55","45,340,614.54","45,340,614.54","45,340,614.54","45,340,614.54","51,551,109.35","51,551,109.35","51,551,109.35","51,551,109.35","82,508,824.38","82,508,824.38","82,508,824.38","82,508,824.38","113,777,516.81","113,777,516.81","113,777,516.81","113,777,516.81","143,985,986.47"
开发支出,,,,"4,067,690.00","13,429,697.90","25,560,660.53","22,776,523.67","28,271,282.55","43,586,404.47","40,292,691.78","37,471,141.37","51,347,872.19","64,187,770.35","80,391,695.96","55,185,527.16","69,107,408.26","67,872,498.86","78,772,586.18","91,664,076.65","102,886,086.30","103,565,846.88","100,730,050.95","94,363,553.65","123,652,177.63","128,539,327.67","159,861,883.88","262,067,101.84","148,940,126.70","257,882,049.25","337,996,653.29","439,686,570.10"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,"33,426,528.62","33,426,528.62","33,426,528.62","33,426,528.62","33,426,528.62","33,426,528.62","59,453,116.54","58,020,192.46","58,020,192.46","33,426,528.62","33,426,528.62","40,457,029.51","40,457,029.51","36,671,804.31","36,671,804.31","44,740,353.26","44,740,353.26","46,758,195.29","46,758,195.29","46,758,195.29","46,758,195.29","46,758,195.29","46,758,195.29","46,758,195.29","46,758,195.29","46,758,195.29","46,758,195.29","58,391,366.82","197,374,830.90","270,659,783.77"
未分配利润,"96,900,464.79","157,695,870.29","122,667,153.86","127,035,650.04","142,942,974.19","183,151,114.14","259,340,712.20","255,269,602.97","232,981,269.95","249,061,329.16","275,312,286.10","244,664,187.23","270,403,594.68","280,462,182.62","375,458,969.89","311,945,821.48","292,960,711.80","292,153,643.65","390,274,040.55","325,908,537.09","374,344,507.12","471,664,296.87","598,537,715.33","527,264,798.49","579,177,198.24","651,547,723.25","918,385,254.22","761,735,419.94","875,664,293.80","908,675,122.31","1,071,936,029.59"
长期待摊费用,"717,460.26","663,753.16","1,887,862.78","1,766,130.30","1,642,013.96","2,464,342.09","2,550,504.39","3,854,684.52","4,837,426.06","4,489,345.65","8,877,402.45","8,325,855.03","7,774,307.61","7,222,760.19","59,383,192.26","59,894,209.37","59,456,800.98","58,953,826.14","54,921,533.31","54,380,382.06","50,360,084.48","47,396,109.55","43,855,651.98","42,841,022.19","41,376,664.42","42,262,734.61","51,548,127.93","50,787,628.77","91,191,734.06","86,655,597.63","94,170,924.41"
少数股东权益,"783,021.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,"249,586.83","249,946.88","249,240.37"
递延所得税资产,"5,826,330.11","5,561,631.41","6,870,246.49","10,162,903.75","9,132,774.03","7,894,036.09","9,423,017.66","10,792,618.63","15,921,529.29","14,407,164.77","17,768,649.16","21,346,902.92","19,979,187.93","22,984,963.80","16,706,171.01","23,976,828.98","26,680,586.55","26,631,205.65","19,186,898.97","27,199,088.03","34,804,574.72","35,826,433.19","49,096,561.84","56,274,749.37","76,476,284.63","74,811,025.86","60,662,659.72","84,210,887.62","367,919,381.51","383,390,369.57","383,857,140.21"
外币报表折算价差,"2,132,081.81","1,763,702.77","1,622,788.06","1,680,326.06","1,657,549.63","1,393,695.99","1,264,397.61","1,303,711.71","2,413,388.54","4,388,192.70","4,769,813.67","2,360,816.27","1,462,906.59","2,379,283.00","2,669,177.37","3,198,852.00","3,085,136.93",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,"313,389.39",,,,,,,"66,076,100.00","66,076,100.00","71,076,100.00","65,887,610.00","66,887,610.00","1,000,000.00","3,499,999.93","3,499,999.93","24,892,167.51","18,970,734.55","15,594,707.43","15,343,422.65","414,634,705.19","953,867,221.38","952,602,054.99","40,651,322.28","34,561,315.91"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"135,355,336.51","197,872,750.81","246,969,585.47","251,665,102.15","276,763,204.10","306,213,459.77","368,306,434.26","619,066,281.23","813,742,355.04","897,662,337.12","950,003,602.31","967,271,483.15","1,115,850,636.68","1,160,325,048.09","1,337,300,518.34","1,364,329,458.04","1,434,406,889.60","1,455,140,431.05","1,483,097,172.59","1,530,577,372.75","1,618,908,008.38","1,638,647,922.02","1,749,022,880.91","1,821,453,392.12","1,881,900,070.57","1,952,481,656.54","2,753,135,769.18","3,392,620,889.34","5,283,876,287.92","6,630,831,004.57","6,873,498,288.58"
所有者权益(或股东权益)合计,"166,108,659.88","210,190,792.66","384,324,631.00","388,750,665.18","1,691,482,762.90","1,731,427,049.21","1,816,833,486.96","1,812,801,691.83","1,791,623,035.64","1,809,677,899.01","1,857,286,572.84","1,824,229,476.57","1,842,290,949.57","1,853,487,916.99","1,977,922,032.97","1,915,256,007.28","1,896,437,710.82","1,892,581,437.51","2,003,353,985.21","1,938,577,883.79","1,995,414,041.88","2,101,181,588.65","2,286,760,788.71","2,217,673,929.51","2,273,265,034.70","4,421,604,751.10","4,754,931,387.32","4,611,600,949.54","4,720,533,739.67","4,736,213,366.54","5,650,429,408.54"
资产总计,"551,391,616.88","786,687,033.29","1,121,518,149.83","1,107,100,446.03","2,377,534,215.13","2,236,364,480.28","2,293,439,231.29","2,436,987,472.07","2,420,693,195.77","2,544,351,160.65","2,547,032,354.19","2,506,478,545.06","2,795,169,447.05","3,004,574,404.72","3,423,004,384.60","3,198,837,490.06","3,366,071,275.86","3,345,913,010.01","3,641,732,358.69","3,485,599,829.99","3,563,451,816.87","3,849,715,847.97","4,603,710,643.15","4,488,753,507.15","4,930,378,142.69","6,150,120,920.39","6,808,136,975.66","7,385,662,484.05","10,413,489,706.77","12,358,609,242.48","13,929,827,838.62"
负债和所有者(或股东权益)合计,"551,391,616.88","786,687,033.29","1,121,518,149.83","1,107,100,446.03","2,377,534,215.13","2,236,364,480.28","2,293,439,231.29","2,436,987,472.07","2,420,693,195.77","2,544,351,160.65","2,547,032,354.19","2,506,478,545.06","2,795,169,447.05","3,004,574,404.72","3,423,004,384.60","3,198,837,490.06","3,366,071,275.86","3,345,913,010.01","3,641,732,358.69","3,485,599,829.99","3,563,451,816.87","3,849,715,847.97","4,603,710,643.15","4,488,753,507.15","4,930,378,142.69","6,150,120,920.39","6,808,136,975.66","7,385,662,484.05","10,413,489,706.77","12,358,609,242.48","13,929,827,838.62"
