科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"417,495,116.88","663,213,599.60","850,397,352.83","1,010,266,822.93","211,162,478.49","368,111,931.41","541,405,003.37","690,836,439.39","196,833,561.21","344,643,697.52","510,456,255.89","728,881,087.22","224,241,721.97","392,271,441.31","591,098,587.72","820,699,832.22","261,601,256.77","462,049,128.86","636,462,372.90","796,244,883.24","153,061,184.15","277,649,170.50","412,311,453.74","561,560,638.61","154,291,359.78","286,720,228.69","421,681,678.40","553,655,567.42","147,875,054.29","269,939,689.92","386,146,786.80","498,942,218.15","256,189.56","42,775,416.54","77,189,446.01","250,946,980.02","33,536,187.30","53,124,444.77","132,152,017.14","171,028,996.34","1,101,534.65","3,404,591.73","5,347,877.84","7,187,929.84"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,021,851.23","76,625,362.49","137,917,362.49",,"247,060,388.23","295,099,088.23","250,000,000.00",,,,"100,797,200.00",,,,
收到的税费返还,,,,"5,896,605.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"966,238.00","966,238.00","966,238.00","4,047,475.76",,,,
支付其他与投资活动有关的现金,,"278,400,843.84","277,180,264.86","199,975,564.86",,,,,,,,,,,,,,,,,,,,,,"552,143.40","1,554,139.22","1,554,139.22",,,,,,,,"48,038,700.00",,,,,,,,
收到其他与经营活动有关的现金,"68,074,318.47","34,608,535.40","89,499,552.18","32,106,389.71","133,181,213.02","21,560,105.40","49,240,196.39","18,567,048.57","23,332,987.29","28,286,939.22","38,066,307.86","70,948,967.73","15,531,207.26","20,393,812.68","43,036,307.02","27,309,620.29","13,319,539.66","20,948,900.68","35,048,965.75","44,555,092.81","10,599,129.58","18,530,214.89","24,879,093.32","24,953,037.13","2,234,545.07","5,627,220.90","9,242,802.63","9,985,924.14","3,693,304.63","7,315,992.95","30,033,201.04","37,132,583.60","12,614,181.03","62,131,480.57","36,500,198.97","39,618,545.97","1,296,046,024.90","4,746,190.21","6,930,284.39","6,868,288.59","8,302,417.70","379,016.86","456,649.54","1,174,496.65"
投资活动现金流出小计,"109,820,757.79","429,949,552.22","432,629,515.74","370,497,249.31","300,255,463.61","600,470,261.61","833,916,585.99","1,595,537,199.43","251,865,064.71","301,660,267.77","519,078,853.17","1,028,526,444.83","5,969,985.62","72,497,672.41","76,201,242.06","77,893,476.82","52,995,488.77","219,273,828.52","280,141,714.13","281,367,676.10",,"4,680,518.77","145,108,129.07","145,309,720.60","11,880.34","54,044,861.10","65,453,027.25","65,482,290.07","375,656.92","716,074,624.69","1,391,642,032.77","1,424,238,361.32","384,893,263.67","3,190,735,886.30","3,667,970,542.93","7,330,204,376.26","6,463,359,979.21","13,769,493,169.64","19,682,689,295.66","2,597,249,331.24","76,941,758.50","70,390,679.82","293,504,814.03","780,356,187.57"
经营活动现金流入小计,"485,569,435.35","697,822,135.00","939,896,905.01","1,048,269,818.32","344,343,691.51","389,672,036.81","590,645,199.76","709,403,487.96","220,166,548.50","372,930,636.74","548,522,563.75","799,830,054.95","239,772,929.23","412,665,253.99","634,134,894.74","848,009,452.51","274,920,796.43","482,998,029.54","671,511,338.65","840,799,976.05","163,660,313.73","296,179,385.39","437,190,547.06","586,513,675.74","156,525,904.85","292,347,449.59","430,924,481.03","563,641,491.56","151,568,358.92","277,255,682.87","416,179,987.84","536,074,801.75","12,870,370.59","104,906,897.11","146,103,636.18","337,200,603.75","1,343,150,409.07","82,364,119.75","181,096,796.99","236,082,843.62","26,161,356.73","37,153,547.87","53,576,218.67","70,428,312.42"
投资活动产生的现金流量净额,"-47,363,985.63","-285,972,576.20","-285,311,121.96","115,751,113.51","-297,602,084.61","-296,318,861.24","-247,852,466.98","-394,172,231.54","358,987,495.74","366,459,591.29","149,635,232.39","343,861,995.65","-3,329,444.00","-67,591,908.99","-70,571,665.64","-68,698,721.14","689,820.97","-13,370,343.15","-50,793,174.29","-42,154,946.16","600,000.00","668,900.75","-139,541,909.55","-135,309,846.62","88,119.66","-45,795,688.94","-35,514,001.24","51,585,420.67","-351,656.92","-257,203,519.78","-258,060,174.44","59,327,856.47","-327,745,186.25","-569,198,378.27","-807,586,525.87","-892,816,306.28","92,164,650.93","169,630,031.21","554,813,651.95","701,882,702.72","-12,681,484.11","22,190,933.74","-3,644,079.51","-17,536,279.47"
购买商品、接受劳务支付的现金,"250,283,605.52","729,211,207.85","887,972,165.54","726,588,316.29","180,119,389.98","320,045,462.09","463,233,566.63","583,693,867.59","175,589,610.62","316,153,646.04","444,370,985.96","619,988,902.12","206,565,084.05","359,181,952.50","513,574,025.05","709,913,053.81","228,142,330.06","389,870,087.90","532,614,073.08","676,438,338.91","139,304,286.50","239,740,135.36","356,224,986.87","479,440,755.21","135,222,920.86","244,509,226.62","381,415,342.94","466,050,575.20","128,739,068.40","228,784,542.10","323,661,186.68","421,937,723.89",,,,"1,355,707.58",,,,,,,,
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250,000,000.00","250,000,000.00","250,000,000.00","10,363,200.00","10,363,200.00","10,363,200.00","10,363,200.00",,,,
