科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"27,255,095.52","46,226,687.16","72,688,666.82","33,342,412.93","567,520,492.53","494,173,451.38","503,960,198.91","483,912,464.01","426,877,907.01","401,345,753.59","424,847,439.90","355,374,785.41","316,748,200.35","297,478,265.84","328,317,506.04","311,929,187.36","295,681,234.37","290,407,547.08","314,078,342.44","268,474,640.84","154,197,058.33","147,913,260.47","170,161,166.81","134,644,750.90","121,199,284.54","98,640,855.57","117,991,310.51","129,226,353.59","103,169,981.75","100,165,493.49","108,521,545.79","327,556,314.79","275,639,001.55","143,603,294.58","215,527,739.85","125,312,827.56"
短期借款,"12,000,000.00","20,000,000.00","30,080,000.00","25,000,000.00","30,000,000.00",,,,"10,000,000.00",,,,,,,"18,224,238.99","18,085,127.53","19,200,000.00",,"10,000,000.00","10,000,000.00",,,,,,"43,800,000.00","43,800,000.00","113,800,000.00","114,000,000.00","139,000,000.00","166,700,000.00","197,700,000.00","192,700,000.00","207,587,800.00","234,887,800.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"8,026,665.93","2,863,590.00","19,029,395.00","7,890,600.00","8,777,246.21","16,707,050.00","23,911,421.27","23,381,755.00","26,454,942.80","25,695,214.52","38,126,284.20","37,417,123.23","46,090,387.26","51,371,821.10","48,574,447.17","38,219,388.44","42,787,785.11","63,481,310.13","63,011,882.54","50,448,581.69","61,363,864.20","58,376,962.77","43,638,286.40","51,344,756.14","44,417,787.01","48,025,443.83","57,080,213.24","84,461,606.43","83,482,979.45","84,196,031.14","124,850,939.90","79,440,774.18","64,265,031.71","74,906,671.47","92,026,788.79","127,040,555.69"
应付票据,"2,000,000.00",,"5,000,000.00","5,000,000.00",,"5,000,000.00","5,000,000.00","5,000,000.00","7,471,060.00","36,203,362.50","46,994,294.86","31,882,193.36","25,340,897.70","20,569,495.70","29,662,369.00","33,979,570.00","28,844,000.00","38,477,191.00","48,851,922.60","39,130,831.60","35,226,440.00","28,622,128.33","45,720,400.12","41,901,371.79","32,312,817.60","37,949,885.60","46,381,118.00","61,832,850.00","56,140,400.00","58,728,400.00","58,641,184.00","50,757,184.00","46,001,794.00","70,947,794.00","95,746,000.00","109,981,847.56"
应收账款,"86,220,964.49","93,370,734.32","129,976,753.37","137,613,974.30","171,535,662.16","165,440,270.92","161,668,321.67","162,636,256.87","189,606,848.45","220,780,008.05","223,672,686.74","229,626,859.12","269,599,386.77","274,816,800.16","283,251,748.34","280,512,846.64","312,819,439.72","315,165,548.41","334,160,927.69","367,406,842.10","364,517,408.39","338,459,373.75","342,494,205.13","365,363,648.20","353,256,622.70","337,206,953.20","531,460,996.69","537,018,180.04","555,526,614.89","533,165,087.86","519,987,665.43","545,973,425.14","554,352,237.41","564,909,880.10","521,350,490.15","542,290,895.71"
应付账款,"39,724,842.29","63,109,259.84","66,984,944.30","62,027,817.55","86,319,075.59","76,593,024.99","81,613,535.68","81,439,160.85","94,227,729.34","123,940,418.32","132,378,835.89","124,011,846.21","130,272,096.82","144,721,381.41","158,179,224.48","139,044,179.60","166,274,405.03","169,846,463.44","174,078,734.23","149,162,976.18","149,043,672.62","149,886,251.42","155,916,547.46","142,662,444.36","169,767,243.55","159,893,098.95","205,286,281.24","187,689,862.11","204,852,749.99","229,541,190.25","228,344,797.84","210,750,264.50","258,858,237.79","307,542,001.72","308,103,635.32","311,587,445.28"
预付款项,"7,698,730.72","6,383,488.96","6,771,614.02","12,406,770.05","11,147,233.00","8,588,075.80","10,340,819.39","20,034,457.35","16,308,358.70","37,585,142.10","39,299,162.88","12,215,866.37","18,392,988.47","19,707,609.01","16,701,147.16","31,379,054.16","21,509,100.93","20,286,194.69","14,313,700.43","32,487,931.49","45,108,027.40","41,191,996.82","15,335,838.93","23,396,221.12","20,703,385.30","25,114,685.67","15,395,315.89","25,427,027.18","37,366,080.36","51,675,110.86","28,584,480.03","38,452,043.35","35,531,819.07","37,572,144.86","40,054,712.02","54,328,968.89"
预收款项,"30,493,212.47","35,397,444.11","49,150,144.68","55,186,575.32","47,419,325.55","19,275,331.90","25,169,098.37","48,099,846.82","40,134,050.90","53,891,056.87","65,353,161.57","74,460,993.99","68,014,785.66","56,188,242.86","56,976,163.73","51,862,728.37","50,695,076.63","34,265,300.37","36,251,116.23","27,411,355.46","21,176,973.33","27,741,256.40","30,275,680.14","26,244,229.80","27,402,973.54","32,244,009.25","33,360,566.32","46,059,597.42","39,892,672.32","45,332,305.41","57,377,940.77","56,335,306.40","59,852,545.44","86,297,063.14","115,005,922.44","117,827,776.94"
其他应收款,"2,268,402.84","812,708.43","1,724,031.38","4,996,240.21","1,835,041.62","3,506,608.93","2,448,934.45","8,605,093.19","8,742,193.57","10,952,746.72","4,086,153.84","10,984,445.44","5,561,126.80","7,685,055.47","6,910,944.29","9,099,091.82","6,071,039.39","8,127,676.37","9,500,814.86","12,068,480.81","8,963,702.12","13,947,934.76","11,881,127.55","23,502,558.02","13,919,473.97","15,690,593.39","15,036,092.60","17,259,140.68","18,737,624.70","26,304,930.09","17,278,655.07","26,803,085.06","19,476,642.64","22,097,233.48","18,460,778.90","21,667,711.73"
应付职工薪酬,"4,483,325.51","3,497,454.78","3,398,110.03","3,690,956.40","3,619,554.90","3,651,333.02","4,459,598.37","1,430,933.78","2,962,354.10","1,637,379.91","6,923,836.08","4,907,306.89","3,794,126.67","4,374,143.21","6,585,265.64","6,036,052.25","5,295,286.44","4,156,881.58","8,770,277.96","9,575,828.09","8,508,909.20","10,059,251.96","11,877,259.24","10,478,150.94","7,038,274.12","8,525,943.81","16,100,772.84","13,720,212.71","11,882,167.31","16,657,065.87","21,157,543.81","15,532,878.49","18,649,924.29","24,359,909.66","27,826,627.50","21,325,977.39"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,618,198.44","2,179,434.30","8,308,407.45","1,545,437.99","9,405,429.29","3,134,979.39","9,523,198.23","4,484,957.38","5,944,188.09","5,783,142.93","10,092,947.25","4,083,430.31","5,384,757.19","8,587,964.04","14,217,060.67","12,379,105.62","9,739,181.91","9,041,476.51","10,858,441.92","18,357,784.56","13,942,112.32","12,036,758.21","10,140,884.12","9,868,210.06","3,396,226.22","1,468,563.71","19,253,096.74","27,132,814.99","3,449,120.37","11,196,369.03","10,186,796.67","11,020,834.81","5,877,808.01","3,765,424.95","23,708,544.40","16,015,094.38"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,"172,010.42",,,,"307,770.84",,,"292,382.30","323,770.81","351,874.28"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,174,232.60",,,,,,,
存货,"41,632,543.12","79,891,483.00","52,130,590.90","59,918,143.83","66,113,211.43","73,609,636.69","91,414,625.15","116,681,028.56","126,771,078.22","148,972,693.74","159,499,295.49","183,189,732.37","176,656,239.85","208,241,870.43","216,838,866.54","237,929,163.88","246,052,484.70","239,210,543.76","221,473,738.33","215,315,481.45","207,763,024.24","209,780,416.80","214,013,853.29","205,743,172.88","240,997,679.27","275,177,315.16","314,017,721.55","311,745,468.37","300,226,238.88","339,308,852.04","369,461,274.79","386,697,532.77","446,386,422.81","520,877,775.78","561,030,482.57","600,001,016.48"
其他应付款,"3,467,145.32","4,014,789.29","2,570,737.80","2,654,095.85","3,862,501.86","1,817,318.77","2,268,826.83","2,704,151.95","3,731,073.78","4,458,503.64","2,628,202.43","3,252,878.42","3,203,761.10","3,080,007.11","3,634,117.59","3,166,914.08","5,896,972.75","3,882,079.78","12,168,005.16","6,437,563.25","9,418,274.74","6,590,370.65","9,497,049.67","6,673,363.85","6,604,645.34","6,016,549.72","84,677,575.40","11,126,742.26","10,287,264.01","15,449,059.83","9,370,503.68","6,095,073.19","16,101,796.82","45,996,805.66","277,138,016.02","277,964,474.88"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"8,000,000.00",,,,,,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00",,,,,,,,,"30,000,000.00","30,000,000.00","66,000,000.00","66,000,000.00","80,000,000.00",,,,"10,000,000.00","10,000,000.00"
其他流动资产,,,,,,,,,,,"315,632.84",,,,"3,500,000.00","280,494.24","547,390.70","109,145.97","9,325,000.00",,"100,000,000.00","100,000,000.00","107,788,352.29","90,000,000.00","94,556,481.24","72,105,152.40","64,234,959.31","30,404,609.03","2,795,442.04","20,106,811.74","28,289,795.42","140,070,000.00","235,640,000.00","345,080,000.00","354,003,181.30","381,298,327.83"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"173,102,402.62","229,548,691.87","282,321,051.49","256,168,141.32","826,928,886.95","762,025,093.72","793,744,320.84","815,251,054.98","794,761,328.75","845,331,558.72","889,846,655.89","828,808,811.94","833,048,329.50","859,301,422.01","904,094,659.54","909,349,226.54","925,468,474.92","936,787,966.41","965,864,406.29","946,201,958.38","941,913,084.68","909,669,945.37","905,312,830.40","893,995,107.26","889,050,714.03","871,960,999.22","1,115,216,609.79","1,135,542,385.32","1,101,304,962.07","1,154,922,317.22","1,196,974,356.43","1,544,993,175.29","1,631,291,155.19","1,709,047,000.27","1,802,454,173.58","1,851,940,303.89"
流动负债合计,"95,786,724.03","128,198,382.32","173,492,344.26","155,104,883.11","180,625,887.19","109,471,988.07","128,034,257.48","143,159,050.78","164,470,456.21","225,913,864.17","264,371,278.08","242,598,649.18","236,010,425.14","237,521,234.33","273,254,201.11","268,692,788.91","288,830,050.29","282,869,392.68","290,978,498.10","260,076,339.14","247,316,382.21","234,936,016.97","263,427,820.75","237,827,770.80","246,522,180.37","246,098,051.04","479,031,420.96","421,362,079.49","511,478,606.60","556,904,390.39","604,386,537.61","517,191,541.39","603,042,106.35","731,901,381.43","1,065,440,316.49","1,099,942,290.71"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"24,000,000.00","20,000,000.00","6,000,000.00",,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00",,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","66,000,000.00","130,000,000.00","85,000,000.00","85,000,000.00","50,000,000.00","25,000,000.00","25,000,000.00","29,340,000.00","48,680,000.00","48,680,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"254,110,719.00",,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,000,000.00","78,843,428.17","78,843,305.08","78,513,108.22","77,503,871.61","77,103,162.96","79,988,629.81","80,346,081.42"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"53,975,418.95","54,533,291.16","58,410,603.43","57,869,343.39","59,263,315.09","62,667,263.95","81,185,566.03","80,327,704.04","124,532,002.88","136,262,622.42","175,569,412.92","178,823,618.35","178,195,709.01","175,025,827.23","178,092,533.39","172,153,219.28","174,317,378.60","173,249,246.51","174,921,830.91","172,113,471.38","170,797,716.30","167,725,915.87","165,236,921.00","161,397,756.01","158,081,801.02","158,065,563.73","249,239,200.15","463,172,088.14","464,859,896.60","484,932,506.23","484,713,194.31","480,122,073.24","472,542,374.19","567,535,595.22","583,977,246.90","577,482,418.37"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,706,573.57","10,477,173.16","10,249,581.90","10,021,086.06","9,782,762.90","9,782,762.90","9,341,912.10","9,121,486.70","9,737,531.76","9,566,806.70"
在建工程,"442,274.60","1,175,752.70","14,197,242.83","14,087,791.33","14,436,352.32","15,415,510.39","8,743,928.00","9,395,471.00","13,656,457.95","35,854,396.71",,"1,396,175.09","1,484,003.89","2,265,457.97","3,081,820.70","10,657,088.63","20,889,303.50","19,615,516.17","25,241,818.95","29,475,512.28","28,730,959.91","62,302,148.85","110,407,826.39","142,785,253.96","156,097,785.35","181,256,641.79","208,179,613.09","33,813,102.36","31,936,928.98","13,155,606.13","9,371,678.68","17,606,930.40","24,715,086.60","53,429,004.65","38,858,791.11","50,827,108.48"
其他非流动负债,"19,100,000.00","19,990,812.50","26,151,462.50","25,891,625.00","25,631,787.50","25,371,950.00","34,297,070.16","33,894,669.15","33,492,268.14","44,089,867.13","43,393,666.51","42,923,465.59","42,453,264.67","49,983,063.75","50,153,316.16","49,429,475.24","48,705,634.30","47,981,793.36","59,457,952.44","58,734,111.51","58,010,270.58","57,286,429.65",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
