科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"911,755,740.32","1,216,208,305.68","1,032,754,526.69","889,309,064.86","1,024,729,891.79","1,164,260,829.02","1,151,031,663.71","1,180,364,784.08","1,386,046,644.64","1,567,775,397.24","1,592,945,101.99","1,599,955,454.46","1,867,239,274.77","1,986,073,739.69","2,008,191,333.57","1,790,186,049.71","2,059,740,660.71","2,258,408,176.42","2,185,450,527.73","2,078,993,509.81","2,414,642,104.50","2,556,949,009.91","2,441,992,198.36","3,640,063,220.61","3,934,700,621.42","4,583,007,111.57","5,191,484,560.69","4,938,260,983.80","5,113,685,594.82","5,131,366,055.01","4,651,031,339.44","4,592,511,864.41","4,858,851,077.28","5,109,812,046.37","4,677,718,169.04","4,735,049,414.01","4,959,302,755.37","5,195,608,945.27","5,859,224,840.15","5,735,492,450.30","6,269,752,150.93","5,770,447,440.94","5,906,978,020.08","6,122,081,504.55","6,445,194,659.93"
短期借款,"243,000,000.00","228,000,000.00","243,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","173,000,000.00","151,000,000.00","151,000,000.00","231,000,000.00","231,000,000.00","231,000,000.00","231,000,000.00","231,000,000.00","231,000,000.00","231,000,000.00","231,000,000.00","321,000,000.00","261,000,000.00","256,000,000.00","256,000,000.00","256,000,000.00","206,000,000.00","226,000,000.00","246,000,000.00","246,000,000.00","340,500,000.00","353,000,000.00","379,500,000.00","380,800,000.00","371,000,000.00","383,800,000.00","381,050,000.00","377,675,000.00","331,300,000.00","341,500,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"116,280,165.22","167,546,881.59","172,667,730.55","235,585,929.75","258,589,341.44","233,946,255.75","128,876,956.20","69,244,761.10","85,904,541.86","131,407,917.51","88,313,195.14","45,439,700.06","164,768,722.71","116,021,219.05","122,194,302.56","84,718,309.29","242,310,794.89","166,075,235.08","193,473,200.76","128,144,985.51","267,116,083.27","209,421,865.27","210,806,449.08","189,828,146.07","474,027,108.90","391,307,771.76","347,130,155.87","128,737,836.06","430,844,996.85","503,160,082.79","367,163,953.88","320,540,581.63","598,043,297.90","626,625,457.54","464,827,579.67","325,382,326.39","598,929,578.81","681,834,809.61","918,451,095.02","931,054,516.56","1,002,676,175.45","861,710,060.40","1,175,048,525.23","1,107,260,669.30","1,112,828,224.21"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,700,000.00","13,275,000.00",,"41,454,500.00","39,154,500.00","6,850,000.00","44,950,000.00","29,400,000.00",,
应收账款,"343,036,053.11","383,754,689.54","413,404,759.16","339,918,440.25","357,146,030.11","349,643,315.83","355,128,046.64","330,891,674.76","361,969,923.60","351,966,246.40","356,241,384.37","298,385,249.46","349,831,897.44","341,838,279.77","347,021,718.25","288,051,717.09","350,353,123.05","317,442,411.90","337,949,591.69","295,387,625.88","414,287,635.77","380,076,981.01","360,992,665.42","322,108,131.12","406,027,128.12","413,506,906.05","417,337,139.94","471,142,607.90","718,130,624.12","670,021,542.19","721,405,139.41","624,752,892.20","785,108,055.01","927,852,007.18","808,035,295.58","864,652,713.01","1,230,270,766.70","1,279,873,462.25","925,790,608.52","1,596,727,348.05","1,343,525,659.65","1,535,325,679.58","1,172,937,844.34","1,660,584,878.37","1,518,159,338.80"
应付账款,"339,226,470.46","395,394,763.82","394,811,295.41","405,975,777.05","321,346,417.23","413,774,945.71","391,721,012.87","492,744,625.70","474,436,985.26","582,528,140.14","575,324,028.25","494,847,270.00","593,743,890.53","587,350,538.93","676,480,226.41","563,355,956.60","706,945,708.05","771,162,451.32","859,614,994.93","1,391,849,568.26","1,566,425,983.42","1,679,453,599.59","1,606,556,994.53","1,496,263,838.03","1,700,053,836.23","1,729,164,209.98","1,772,965,671.08","1,622,773,172.38","1,601,575,706.31","1,877,396,952.67","1,866,601,700.82","1,851,802,660.50","1,910,672,751.49","2,029,567,179.74","1,955,934,908.72","1,820,582,956.67","1,939,596,916.89","2,117,391,713.19","2,181,037,208.17","2,150,331,474.11","2,555,237,022.27","2,754,907,228.03","2,672,945,758.11","2,705,542,033.21","2,705,154,446.88"
预付款项,"21,469,846.58","20,677,783.51","19,902,095.34","24,317,308.65","25,231,738.35","23,936,024.58","21,565,301.45","26,862,949.54","33,738,807.64","33,486,583.92","39,369,542.42","28,407,662.15","36,779,621.21","34,165,244.34","38,888,089.00","60,859,036.89","53,489,451.64","63,888,316.51","78,125,471.89","220,756,543.77","177,681,928.00","181,418,554.59","164,737,358.99","104,885,040.76","113,261,811.87","85,121,318.16","100,329,230.53","130,547,780.52","132,558,321.52","206,892,217.80","219,524,861.56","143,381,091.92","157,806,401.60","137,108,566.29","185,564,074.48","174,414,812.63","193,004,303.41","228,113,501.39","220,734,558.24","221,280,317.54","292,443,491.10","308,952,040.70","259,943,322.68","246,452,933.92","288,458,301.71"
预收款项,"48,512,369.70","65,180,554.27","72,626,062.67","67,587,264.82","52,689,713.45","46,590,642.22","66,268,963.35","35,193,897.22","48,120,007.55","67,949,681.95","69,261,039.26","103,369,846.06","72,541,628.09","130,783,873.17","132,468,970.34","192,590,333.94","131,367,212.07","215,543,892.47","168,925,578.10","400,410,170.47","336,769,425.07","407,736,739.77","348,783,155.81","584,411,777.97","291,769,470.27","298,157,759.55","161,612,271.94","351,224,491.93","237,312,922.99","287,793,233.11","242,806,501.36","284,245,574.53","183,815,298.95","182,170,858.34","117,745,698.50","184,596,218.36","188,708,568.98","210,655,420.92","261,160,259.30","167,263,401.91","204,926,219.63","196,440,061.24","270,244,114.61","303,627,913.18","274,742,586.99"
其他应收款,"19,748,628.84","17,758,083.88","21,119,573.64","16,582,129.99","14,274,797.52","18,339,288.25","17,208,948.79","13,183,545.84","14,872,711.88","14,706,950.91","15,769,551.82","11,611,247.45","11,751,825.98","26,640,232.39","29,216,952.41","47,796,542.45","52,083,211.30","46,259,275.51","44,945,757.94","59,939,966.01","68,244,399.48","53,201,188.03","104,391,846.71","49,702,971.66","78,856,143.57","63,083,915.01","73,886,550.83","58,877,034.81","69,421,483.70","78,740,997.00","92,629,809.49","82,659,521.12","104,154,781.96","92,365,214.18","122,061,845.03","90,865,154.01","112,625,217.64","114,998,297.87","118,263,309.58","195,961,690.03","141,043,027.96","139,126,266.58","148,064,679.45","151,792,118.04","195,311,946.81"
应付职工薪酬,"62,334,019.51","64,566,128.94","67,012,281.44","24,688,872.40","34,578,585.00","41,953,849.54","33,772,561.74","26,284,367.28","38,956,463.63","53,184,546.93","55,472,874.79","43,625,839.34","68,403,967.33","83,498,686.01","54,538,493.13","48,298,368.04","85,121,525.38","95,180,693.98","85,976,701.11","60,753,950.77","101,785,859.82","130,938,559.71","153,889,868.93","107,383,391.43","177,283,366.93","196,199,038.87","192,063,623.41","126,398,929.17","159,021,938.79","168,772,213.74","182,806,007.16","153,158,783.59","186,039,522.18","226,272,416.95","228,126,201.85","163,513,600.66","194,121,065.80","255,944,319.17","214,555,459.46","235,457,909.27","410,597,437.72","347,865,386.26","302,321,665.66","259,139,295.22","437,907,764.63"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
