科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"279,976,003.96","706,618,502.98","1,140,290,715.46","1,725,014,946.70","362,639,241.26","644,390,784.44","968,238,087.52","1,215,864,776.69","185,059,945.18","402,457,521.47","635,584,150.80","927,529,214.85","251,146,866.84","482,701,631.79","788,083,337.68","1,137,897,731.04","324,449,380.21","691,206,307.51","1,002,089,088.59","1,302,088,872.31","287,497,702.56","615,480,246.97","844,443,181.56","1,273,534,894.65","233,190,916.24","540,917,563.22","830,353,527.78","1,074,105,503.22","226,730,912.17","476,219,353.92","686,158,363.52","1,091,324,246.89","283,174,270.95","752,963,278.49","1,271,505,778.26","1,700,936,530.44","274,804,781.51","716,257,809.79","1,508,605,879.22","1,992,172,229.52","281,967,880.37","519,437,598.23","701,180,948.14","994,333,558.55","203,709,255.32","479,796,675.10","613,637,083.74","701,307,906.44","113,358,588.98"
二、营业利润,"25,335,364.88","60,819,561.92","99,596,904.28","149,561,866.97","38,369,248.98","53,436,118.55","64,987,564.70","60,173,930.31","21,369,226.49","22,236,562.70","38,081,571.88","67,723,548.88","24,501,844.48","56,378,863.60","88,850,422.40","120,047,568.81","38,498,593.32","89,780,632.55","131,703,066.53","173,572,421.58","41,940,756.05","80,548,759.13","122,691,478.36","156,884,520.50","36,620,729.76","68,048,766.90","209,037,327.35","218,736,964.08","33,713,547.43","67,966,147.22","102,942,746.29","144,185,046.43","35,605,335.97","64,872,975.05","96,957,511.28","201,073,489.35","22,315,676.65","63,907,239.71","97,135,107.58","137,420,799.14","19,390,318.12","42,520,311.50","73,879,569.86","121,303,913.53","29,058,236.29","9,880,645.20","46,800,653.24","41,717,732.46","14,528,297.13"
减:营业成本,"228,834,038.12","587,560,719.76","956,776,160.62","1,436,823,891.94","284,912,367.18","574,027,059.19","767,822,358.29","964,446,716.79","127,919,362.56","307,697,283.63","494,708,773.27","719,503,062.62","195,584,566.84","393,259,806.43","651,431,982.58","951,652,331.13","263,425,050.86","569,602,851.11","823,084,842.71","1,056,138,177.84","224,254,394.82","486,704,984.29","662,111,375.45","1,021,182,269.80","178,521,705.88","419,335,561.36","614,460,055.31","798,111,002.33","183,568,290.98","380,276,694.62","548,450,375.66","867,596,135.91","243,935,072.31","652,810,200.54","1,120,678,052.81","1,487,440,453.60","238,241,506.10","635,308,629.32","1,386,109,866.24","1,785,069,069.55","240,776,928.79","409,821,974.44","568,209,931.32","784,360,412.56","172,380,123.98","357,957,923.63","510,223,450.89","603,376,289.49","71,842,037.96"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,719,439.58","8,179,925.27","13,276,657.16","19,197,043.39","5,088,278.93","9,830,336.72","13,841,548.91","19,450,656.42","4,122,020.87","7,424,936.32","11,191,140.01","15,456,143.86","4,427,997.32","9,225,954.66","14,254,994.13","19,385,183.36","6,533,869.20","12,487,329.83","18,615,718.77","25,171,517.79","6,415,358.86","12,302,500.61","17,892,143.62","23,861,584.27","5,550,533.66","12,944,749.81","19,767,985.16","24,774,187.22","5,003,607.44","9,294,657.02","13,444,339.45","17,594,713.65","4,698,689.91","9,067,840.17","12,812,832.24","17,973,753.42","3,158,399.14","5,382,781.81","6,827,967.08","10,257,344.79","1,581,966.52","3,334,826.10","5,028,815.04","7,152,175.05","1,583,962.86","3,433,595.24","5,036,431.88","7,009,799.02","1,361,969.44"
营业外收入,"44,092.85","9,335,127.85","11,167,599.79","19,204,426.21","30,925.85","9,065,878.43","9,144,878.43","21,603,709.26","337,040.47","11,501,013.51","12,034,700.84","20,669,871.26","75,574.59","11,374,424.65","11,975,226.65","26,388,918.60","137,501.71","9,314,597.04","87,918,305.25","95,773,264.11","169,260.00","8,275,355.16","8,297,238.66","15,807,322.97","816,660.64","9,960,081.90","10,529,738.05","16,133,600.88","1,400,828.03","6,805,433.85","7,213,560.94","8,842,524.11","1,064,193.96","2,119,031.38","10,581,925.13","13,946,376.37","2,044,800.83","9,426,389.13","15,997,381.83","17,968,877.09","3,519,085.89","3,635,742.90","4,748,414.37","8,896,237.96","202,361.41","4,850,259.20","6,118,158.40","6,448,068.35","755,061.77"
销售费用,"6,276,417.56","13,669,881.36","19,687,891.25","32,887,714.75","9,849,611.77","15,743,651.40","20,111,315.81","27,822,745.42","7,950,347.67","12,544,421.60","18,046,928.80","21,369,761.02","4,958,299.47","10,391,917.04","18,819,008.55","26,286,012.68","6,746,965.20","14,777,695.17","24,288,135.38","36,484,197.94","6,918,191.39","15,626,119.10","23,599,031.53","32,085,518.57","5,924,543.20","10,817,955.74","16,652,346.65","21,023,532.94","3,996,036.05","9,286,938.23","15,634,252.56","20,746,182.12","2,086,228.39","6,067,979.00","10,808,355.60","16,366,358.03","4,413,132.74","6,728,395.47","11,066,147.34","19,253,550.92","6,364,837.71","9,020,610.69","11,750,032.43","19,427,161.48","6,638,806.15","10,652,668.52","18,215,668.95","24,443,597.27","3,213,086.04"
减:营业外支出,"259,570.90","736,212.64","1,170,771.82","1,881,823.71","334,958.86","2,298,794.02","2,794,086.35","2,863,503.99","189,035.83","628,454.06","942,841.44","1,001,135.00","283,604.18","663,328.70","986,362.85","1,319,792.54","364,071.24","801,217.05","1,258,126.54","2,289,982.85","345,859.36","1,593,623.10","1,936,428.98","1,998,325.86","286,702.99","689,363.97","2,432,606.12","2,470,015.82","327,267.99","790,079.82","1,455,398.32","1,942,498.92","329,847.21","754,758.05","1,410,427.57","3,777,768.71","301,782.90","634,501.76","934,634.38","1,017,243.12","7,575.80","31,099.80","32,076.87","234,807.77","3,409.27","19,161.48","27,928.45","32,219.55","8,383.90"
管理费用,"14,470,186.54","32,422,199.10","46,870,820.73","67,811,642.16","18,441,458.90","30,250,178.87","52,378,765.49","66,647,490.98","22,634,506.16","36,627,163.81","56,043,414.52","74,789,514.14","20,354,421.97","41,019,964.14","64,294,457.57","94,990,873.87","27,520,642.18","44,989,700.99","70,661,007.83","107,216,758.74","30,324,951.11","55,809,057.17","80,578,743.74","108,337,291.04","25,313,732.29","50,324,348.93","79,516,333.65","115,712,658.31","28,630,808.89","52,442,191.90","76,654,260.22","108,709,929.42","24,468,637.52","44,886,920.02","76,233,643.91","104,666,351.83","24,338,268.89","46,762,859.57","71,396,187.45","107,815,322.04","24,165,130.11","45,895,029.21","70,485,428.18","104,684,583.03","22,393,120.42","46,351,570.78","64,803,969.97","93,860,415.50","23,888,656.56"
其中:非流动资产处置净损失,,,,"46,124.88",,,,"151,307.22",,"58,818.92","66,050.90","68,634.66","36,063.50","56,638.50","70,625.16","143,851.34",,,,"574,977.99",813.20,"796,649.48","797,668.54","907,683.76","16,767.65","50,019.99","70,745.05","322,516.46","46,820.03","67,116.64","94,232.14","335,445.60",,"1,920.30","24,645.01","26,665.88",,"9,299.66","9,709.38","1,762.72",,,,,,,,,
