科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"175,845,305.58","20,575,773.47","11,407,627.69","7,475,127.56","6,043,448.24","6,965,542.95","2,185,299.87","2,062,241.95","2,111,313.52","1,379,432.63","13,369,626.84","9,889,036.54","2,802,592.27","3,314,398.52","4,379,920.18","2,767,068.77","2,872,711.66","1,045,254.92","1,620,115.79","2,289,714.63","1,814,913.44","1,870,478.64","65,654,811.65","16,829,050.92","28,297,024.90","43,507,523.27","77,913,928.88","65,390,214.98","59,814,759.92","33,917,037.17","32,544,505.84","120,167,317.01","90,329,039.84","74,240,071.80","58,626,428.62","113,097,338.09","31,886,045.60","29,846,068.31","27,866,193.59","56,965,575.59","55,989,305.17","53,607,499.90","53,535,754.47"
短期借款,"639,384,922.37","628,347,290.23","405,423,036.36","43,000,000.00","42,789,426.80","42,789,426.80","42,789,426.80","34,677,755.91","16,677,755.91","15,253,959.06","15,253,959.06","15,253,959.06","15,253,959.06","15,253,959.06","15,253,959.06","15,253,959.06","15,253,959.06","15,253,959.06","15,253,959.06","15,253,959.06","15,253,959.06","15,253,959.06","26,630,808.61","3,450,739.82","2,859,400.00",,"1,710,000.00",,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"7,270.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"4,256,126,541.03","3,234,716,261.68","3,050,475,359.58","6,737,327,643.04","6,182,105,022.31","5,889,793,884.70","5,638,934,865.37","2,505,263.24","2,390,665.26","3,042,474.38","2,323,816.62","1,055,532.53","885,371.76","122,199.69","202,246.22","1,293,596.66","1,313,076.14","2,989,420.46","1,243,347.62","1,440,910.61","1,666,274.45","2,254,476.47","3,233,995.16","2,932,507.40","4,135,933.90","3,395,476.40","3,015,567.70","504,736.20","522,958.20","9,520.00","19,040.00",,,,,,,,,,,,
应付账款,"2,918,570,958.00","1,694,795,166.63","1,730,544,698.05","4,528,043,333.19","4,130,138,397.82","4,075,627,414.94","4,051,863,242.50","686,028,962.56","686,158,552.20","685,759,814.76","685,590,185.68","685,390,982.64","685,201,582.33","681,672,755.90","672,721,100.23","77,529,701.79","77,529,701.79","77,529,701.79","77,529,701.79","77,529,701.79","77,529,701.79","77,529,701.79","77,529,701.79",,"5,000,000.00",,,,,,,,,,,,,,,,,,
预付款项,"6,028,473.22","6,028,473.22","4,028,473.22",,,,,,,,,,,,,,,,,,,,"2,111,460.48","2,098,647.50","1,736,217.50","1,734,017.50","1,334,017.50","1,334,017.50","1,334,017.50","1,334,017.50","1,334,017.50",,,,,,,,,,"127,548.00","246,588.69","164,636.64"
预收款项,"26,073,216.01","37,192,011.93","38,800,007.11","2,712,467.71","3,215,605.91","6,571,965.34","3,128,617.08","2,179,248.78","2,192,763.78","2,204,688.78","2,177,568.78","3,524,607.78","2,176,768.78","2,204,840.78","2,139,198.78","80,111.98","99,556.40","92,930.86","149,684.89","366,880.89","78,515.49","88,163.49","80,115.49","27,791.00",,"4,346.10","8,852.10",,,,,,,,,,,,,"1,038,742.25","503,022.89","1,074,700.98","540,562.10"
