科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"41,975,448.23","49,992,528.47","47,331,492.86","14,880,403.70","26,791,034.42","40,600,084.00","57,040,008.77","19,310,920.72","37,342,269.14","58,670,097.52","81,652,297.27","24,467,945.81","52,098,860.55","84,981,758.92","120,422,152.52","36,351,758.21","69,931,772.63","104,670,361.11","170,132,119.95","37,561,970.35","63,166,010.24","93,556,145.70","122,724,373.85","31,851,502.25","64,465,777.48","101,635,347.23","144,457,712.35","53,115,276.04","87,425,579.12","145,737,780.17","230,695,785.93","110,200,950.34","165,456,317.36","251,369,911.39","349,654,309.87","116,735,162.64","235,149,369.39"
取得借款收到的现金,"30,000,000.00","2,000,000.00","30,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","30,000,000.00","72,035,000.00","101,750,000.00","101,500,000.00",,,"12,199,500.00","12,205,800.00","20,000,000.00","129,818,345.00","179,983,506.60","241,776,616.00","42,282,312.41","87,282,560.32","87,282,661.41","117,489,981.42",,"60,000,000.00","185,750,000.00","351,028,287.03","86,281,596.15","289,555,293.01","466,555,293.01","766,099,522.23","79,500,000.00","853,986,659.97","1,516,262,850.67","2,214,358,249.12","462,519,958.50","1,209,520,160.59"
支付的各项税费,"33,143,302.16","50,752,293.48","40,451,077.21","10,214,377.35","17,330,200.05","24,055,348.33","29,526,308.06","5,585,158.77","14,703,691.82","25,545,408.22","33,520,057.86","11,397,245.21","19,079,598.16","25,896,745.80","33,892,517.27","5,334,604.78","10,168,473.47","18,160,173.32","28,051,490.69","25,257,031.49","32,960,811.43","34,408,987.67","39,521,313.40","16,545,152.14","23,621,584.04","30,723,398.50","39,833,075.19","8,478,685.72","19,196,227.50","28,903,135.64","59,620,455.17","42,598,614.57","69,927,999.23","87,674,542.46","113,882,045.32","53,383,156.78","89,746,738.88"
收到其他与筹资活动有关的现金,"30,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,050,000.00","111,635,900.00","30,000,000.00",,
支付其他与经营活动有关的现金,"69,669,827.77","61,202,088.11","39,742,956.36","21,588,374.58","32,516,332.09","58,593,993.85","81,353,152.99","25,018,542.57","47,910,778.47","84,438,328.41","127,151,978.89","28,780,243.15","57,506,173.23","85,034,685.83","114,118,473.53","36,201,693.80","159,724,133.82","113,235,540.64","128,827,327.29","40,242,982.79","83,516,563.68","105,945,089.88","154,902,166.50","35,328,013.00","76,517,375.09","152,402,934.00","181,375,639.29","51,072,733.50","87,617,712.80","134,017,800.23","341,806,314.77","90,606,775.42","167,990,302.78","307,736,565.04","1,092,726,349.10","386,358,208.19","298,595,534.63"
筹资活动现金流入小计,"61,250,000.00","2,000,000.00","30,000,000.00","1,108,565,000.00","1,108,565,000.00","1,108,565,000.00","1,111,015,000.00","30,000,000.00","72,035,000.00","104,000,000.00","103,750,000.00",,,"12,199,500.00","12,205,800.00","20,000,000.00","129,818,345.00","179,983,506.60","241,776,616.00","42,282,312.41","87,282,560.32","87,282,661.41","117,489,981.42",,"162,666,659.34","288,416,659.34","453,694,946.37","86,281,596.15","289,555,293.01","1,465,030,698.51","1,766,174,927.73","79,500,000.00","884,036,659.97","1,627,898,750.67","2,322,944,149.12","462,519,958.50","1,209,520,160.59"
经营活动现金流出小计,"507,197,866.89","472,705,616.36","387,959,387.73","117,308,415.60","263,600,279.62","400,158,619.64","522,472,553.44","103,714,267.56","227,693,611.88","368,543,760.43","497,739,963.90","114,720,639.41","249,963,166.17","398,852,305.33","547,640,045.58","142,129,164.18","404,063,242.76","535,739,748.68","711,250,718.64","200,562,285.77","377,212,506.12","519,178,098.50","719,368,946.27","169,397,468.44","356,337,964.84","537,428,824.97","847,410,446.19","224,173,117.11","438,789,716.21","677,923,616.60","1,189,694,601.82","417,012,253.93","1,317,348,273.58","2,554,027,597.00","2,956,759,306.02","1,534,578,870.66","2,770,690,435.91"
偿还债务支付的现金,"30,000,000.00",,"32,000,000.00","30,000,000.00","69,800,000.00","69,800,000.00","69,800,000.00","29,000,000.00","29,200,000.00","30,200,000.00","30,200,000.00","40,500,000.00","70,500,000.00","70,665,000.00","70,686,000.00","12,143,700.00","12,067,950.00","121,416,645.00","131,012,140.00","40,000,000.00","40,000,186.95","40,000,288.04","60,500,000.02","24,500,000.02","87,010,572.17","151,910,569.18","211,917,600.41","1,200,000.00","131,200,000.00","235,883,712.50","396,758,116.00","19,210,655.92","304,093,178.76","565,593,178.76","828,815,993.54","286,254,019.05","836,798,673.90"
经营活动产生的现金流量净额,"11,535,379.89","74,272,263.61","64,007,053.14","-14,152,096.70","-47,919,493.17","-74,449,806.75","-40,507,083.30","-6,433,489.48","-19,396,111.22","-62,452,100.39","-67,690,328.12","-18,140,367.40","-27,100,199.67","-55,839,120.96","-3,826,773.26","-52,241,470.90","-192,932,830.09","-116,319,572.99","-15,713,892.98","-84,391,198.49","-125,150,251.14","-99,304,332.64","-66,669,586.72","-44,763,571.55","-58,009,526.00","-127,800,094.57","-74,135,463.78","-80,323,320.96","-96,116,013.86","-112,822,276.89","-87,037,649.70","-327,633.38","-499,357,879.66","-893,821,953.40","-847,062,752.83","-398,475,434.82","-405,541,884.20"
分配股利、利润或偿还利息支付的现金,"1,521,075.00","2,209,520.00","18,553,382.50","431,437.50","766,599.75","769,042.35","771,458.40","75,836.70","48,512,624.73","48,796,172.55","49,122,097.13","779,829.98","30,107,144.65","30,170,228.88","30,287,053.33","97,662.22","2,565,202.80","5,304,516.36","6,771,778.66","584,121.94","1,416,742.91","6,782,662.75","10,775,753.31","2,767,345.93","5,134,041.28","7,448,237.29","11,199,967.87","3,961,736.32","8,263,500.70","15,748,809.53","24,198,543.01","10,423,129.95","44,811,142.09","63,560,759.38","94,022,564.62","35,053,116.44","114,246,476.18"
收回投资收到的现金,"28,481,787.74","6,139,098.49",,,,,,,,,,,,,,,,,,,,,,,"4,670,746.07","6,170,746.07","6,000,000.00",,,"30,510,000.00","102,000,000.00","31,000,000.00","2,700,000.00","398,400,000.00","101,021,100.00","25,964,305.55","55,834,985.85"
支付其他与筹资活动有关的现金,"60,000,000.00",,,"2,551,121.80","10,562,123.52","13,827,764.52","13,827,764.52",,"1,097,200.00","1,097,200.00","5,274,200.00",,"812,000.00","982,793.00","982,881.20","1,492,800.00","1,492,800.00","1,492,800.00","1,492,800.00",,,,,"2,250,000.00","2,250,000.00","2,250,000.00","5,105,375.00","1,979,437.13","7,488,441.07","1,950,000.00","3,947,054.01",,"102,363,608.96","19,432,080.21","51,876,524.65",,
取得投资收益收到的现金,"22,062,764.34",,,,,,,,,,,,,,,,,,,"910,000.00","910,000.00","2,310,000.00","2,310,000.00","910,000.00","935,479.45","943,821.24","943,821.24","910,000.00","910,000.00","932,168.77","5,131,328.99","23,023.26","254,383.48","441,598.55","12,198,105.89",,
筹资活动现金流出小计,"91,521,075.00","2,209,520.00","50,553,382.50","32,982,559.30","81,128,723.27","84,396,806.87","84,399,222.92","29,075,836.70","78,809,824.73","80,093,372.55","84,596,297.13","41,279,829.98","101,419,144.65","101,818,021.88","101,955,934.53","13,734,162.22","16,125,952.80","128,213,961.36","139,276,718.66","40,584,121.94","41,416,929.86","46,782,950.79","71,275,753.33","29,517,345.95","94,394,613.45","161,608,806.47","228,222,943.28","7,141,173.45","146,951,941.77","253,582,522.03","424,903,713.02","29,633,785.87","451,267,929.81","648,586,018.35","974,715,082.81","321,307,135.49","951,045,150.08"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,525.90","286,324.50","322,471.11","102,918.46","102,932.56","247,855.66","337,956.96","6,930.00","21,165.00","52,365.00","131,365.00","28,830.00","67,439.06","174,257.61","140,870.00",550.00,"51,569.26","53,682.64","95,685.35","12,500.00","48,140.00","48,560.00","177,650.00","74,703.00","76,169.00","76,169.00","4,792,804.20",,"1,000.00",894.00,"1,628,408.80","250,000.00","250,340.00","250,532.31","377,726.91","3,450,000.00","4,812,536.05"
筹资活动产生的现金流量净额,"-30,271,075.00","-209,520.00","-20,553,382.50","1,075,582,440.70","1,027,436,276.73","1,024,168,193.13","1,026,615,777.08","924,163.30","-6,774,824.73","23,906,627.45","19,153,702.87","-41,279,829.98","-101,419,144.65","-89,618,521.88","-89,750,134.53","6,265,837.78","113,692,392.20","51,769,545.24","102,499,897.34","1,698,190.47","45,865,630.46","40,499,710.62","46,214,228.09","-29,517,345.95","68,272,045.89","126,807,852.87","225,472,003.09","79,140,422.70","142,603,351.24","1,211,448,176.48","1,341,271,214.71","49,866,214.13","432,768,730.16","979,312,732.32","1,348,229,066.31","141,212,823.01","258,475,010.51"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,"39,633,173.86",,"23,707,377.96","23,707,377.96","142,141,227.45","170,746.07",,,"112,870,746.07",,"20,000.00",,,,"1,965,400.00","1,959,912.87",,,
四、汇率变动对现金的影响,"-638,847.92","-1,144,217.53","6,057.82","5,590.16","-66,248.79","101,153.94","188,979.04","-169,536.36","-5,679,078.67","-2,126,489.72","-2,909,485.42","452,961.57","934,428.98","2,291,636.56","944,294.31","-618,137.53","-2,378,719.51","-3,400,730.49","-5,127,204.36","509,816.10","599,185.82","-515,960.96","-1,562,290.43","-1,747,671.48","-417,542.74","470,778.14","695,783.34","635,314.75","19,215,797.07","21,903,682.02","3,519,605.25","5,240,543.80","234,960.50","-164,154.84","-1,658,163.22","-3,533,673.40","-623,714.50"
收到其他与投资活动有关的现金,"2,822,961.20",,,,,,,,,,"5,345,637.24",,,,"9,047,636.32",,,,,,,,,,,,,,,,,"992,390.08",,,"600,697,142.46","170,083,838.19",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"53,370,039.18","6,425,422.99","322,471.11","102,918.46","102,932.56","247,855.66","337,956.96","6,930.00","21,165.00","52,365.00","5,477,002.24","28,830.00","67,439.06","174,257.61","9,188,506.32",550.00,"51,569.26","53,682.64","39,728,859.21","922,500.00","24,665,517.96","26,065,937.96","144,628,877.45","1,155,449.07","5,682,394.52","7,190,736.31","124,607,371.51","910,000.00","931,000.00","31,443,062.77","108,759,737.79","32,265,413.34","5,170,123.48","401,052,043.73","714,294,075.26","199,498,143.74","60,647,521.90"
五、现金及现金等价物净增加额,"-922,088.06","60,551,313.04","25,344,089.66","1,060,505,929.83","967,785,920.13","889,915,189.28","855,919,347.42","-16,945,010.46","-75,657,633.88","-100,458,096.64","-213,061,541.11","-105,513,784.62","-205,611,414.11","-241,966,263.61","-236,659,477.59","-65,611,653.12","-124,508,599.83","-366,581,909.60","-264,713,743.84","-167,591,597.31","-160,646,693.59","-173,713,248.12","-48,060,432.22","-98,522,620.52","-115,501,298.12","-157,702,412.35","-19,361,447.13","-35,725,803.15","-35,655,222.95","850,015,016.03","341,881,059.73","-16,502,832.49","-157,522,285.62","-72,030,488.44","326,689,280.95","-326,063,736.10","-521,688,494.50"
购建固定资产、无形资产和其他长期资产支付的现金,"10,555,224.51","16,716,650.76","18,438,109.91","1,032,922.79","11,767,547.20","60,152,206.70","110,716,282.36","11,273,077.92","41,078,784.26","58,638,498.98","122,492,432.68","39,628,878.81","64,147,437.83","85,028,014.94","139,268,870.43","19,018,432.47","42,941,011.69","150,684,834.00","238,101,403.05","86,330,905.39","103,691,183.49","119,257,313.75","161,736,067.41","23,649,480.61","38,456,187.47","49,286,582.78","74,409,799.65","19,942,219.64","68,750,557.40","89,385,651.02","108,769,689.24","64,654,425.94","78,838,220.10","65,672,063.91","217,433,444.57","22,165,594.63","119,653,054.51"
期初现金及现金等价物余额,"107,876,770.86","106,954,682.80","167,505,995.84","192,850,085.50","192,850,085.50","192,850,085.50","192,850,085.50","1,048,769,432.92","1,048,769,432.92","1,048,769,432.92","1,048,769,432.92","835,707,891.81","835,707,891.81","835,707,891.81","835,707,891.81","599,048,414.22","599,048,414.22","599,048,414.22","599,048,414.22","334,334,670.38","334,334,670.38","334,334,670.38","334,334,670.38","286,274,238.16","286,274,238.16","286,274,238.16","286,274,238.16","266,912,791.03","266,912,791.03","266,912,791.03","266,912,791.03","610,873,550.13","608,793,850.76","608,793,850.76","608,793,850.76","935,483,131.71","935,483,131.71"
投资支付的现金,"24,129,147.22",,,,,,"20,000,000.00",,"2,750,000.00","1,200,000.00","44,600,000.00","6,946,500.00","13,946,500.00","13,946,500.00","13,946,500.00",,,"148,000,000.00","148,000,000.00",,"2,935,593.20","21,201,289.35","8,935,593.20",,"134,573,400.00","157,086,020.00","108,910,000.00","16,146,000.00","33,538,800.00","6,800,000.00","236,609,167.51","38,892,944.44","14,000,000.00","202,585,347.20","229,679,500.00","242,600,000.00","312,035,900.00"
期末现金及现金等价物余额,"106,954,682.80","167,505,995.84","192,850,085.50","1,253,356,015.33","1,160,636,005.63","1,082,765,274.78","1,048,769,432.92","1,031,824,422.46","973,111,799.04","948,311,336.28","835,707,891.81","730,194,107.19","630,096,477.70","593,741,628.20","599,048,414.22","533,436,761.10","474,539,814.39","232,466,504.62","334,334,670.38","166,743,073.07","173,687,976.79","160,621,422.26","286,274,238.16","187,751,617.64","170,772,940.04","128,571,825.81","266,912,791.03","231,186,987.88","231,257,568.08","1,116,927,807.06","608,793,850.76","594,370,717.64","451,271,565.14","536,763,362.32","935,483,131.71","609,419,395.61","413,794,637.21"
