科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
资产减值损失,"486,165.13","6,433.24","919,336.98","1,635,382.76","2,494,559.69","-492,891.34","-3,429,949.05","-3,284,257.43","-3,101,703.73","2,627,310.74","2,662,453.80","2,015,570.87","5,916,990.89","3,136,749.77","5,615,005.30","5,835,773.41","6,646,422.19","2,885,034.78","4,468,699.28","663,815.21","7,795,505.34","657,336.55","3,879,490.16","3,358,595.92","37,755,915.44","497,364.62","2,801,359.59","3,610,530.15","11,906,754.26","625,007.04","-158,042.67","21,338,318.02","47,998,911.00","7,223,382.78","6,392,335.47","17,484,749.90","22,867,778.12","3,493,089.15","3,431,536.21","3,503,899.85","1,098,948.45",
减:所得税,"204,717,292.21","249,780,368.96","196,200,978.46","301,835,120.80","419,695,027.35","241,559,247.20","362,218,358.53","531,986,667.40","777,526,199.62","433,474,170.93","657,070,715.46","1,024,742,697.47","1,394,109,315.29","739,938,835.63","1,066,638,273.52","1,618,390,944.92","2,063,556,711.00","786,859,762.00","1,127,107,762.94","1,527,230,352.71","1,683,699,701.86","669,917,338.03","952,954,367.75","1,369,905,866.70","1,522,665,050.92","745,763,759.09","1,063,206,223.65","1,520,647,580.74","1,800,119,665.74","824,858,564.48","1,135,862,890.04","1,617,787,820.25","1,956,036,449.75","921,279,116.24","1,321,667,756.50","1,879,774,554.95","2,229,168,424.15","1,201,945,578.85","1,686,553,046.76","2,363,158,991.34","2,723,855,894.34","1,348,493,618.81"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,013,947.61"
加:影响净利润的其他科目,"-114,430.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"3,882,009.70","181,333.54","727,123.28","745,458.12","746,301.38",,,317.81,,,,"889,041.10","11,996,002.74","22,239,511.41","58,226,933.58","110,370,340.95","134,678,632.27","30,004,677.80","45,388,133.57","51,050,276.94","51,397,178.92","1,150,735.95","11,805,731.64","14,805,451.79","53,024,440.00","18,214,285.73","87,508,922.51","156,704,655.44","577,938,625.00","78,360,358.88","150,481,081.97","267,042,965.32","547,210,021.50","107,575,018.75","246,245,190.73","363,252,021.66","623,953,064.97","162,823,805.50","393,044,690.57","665,136,341.75","918,292,794.49","212,624,239.91"
四、净利润,"374,736,701.30","743,057,507.69","588,363,143.42","903,821,441.78","1,253,613,135.31","721,411,549.53","1,068,576,496.18","1,575,340,815.31","2,298,690,505.02","1,283,964,066.80","1,929,191,336.42","3,031,479,150.87","4,136,608,198.20","2,212,313,017.49","3,172,295,516.09","4,826,661,363.90","6,151,905,739.73","2,356,527,207.12","3,284,788,923.14","4,497,639,202.32","5,002,153,251.34","2,001,533,939.77","2,854,749,254.23","3,983,112,466.53","4,508,044,232.13","2,227,135,216.71","3,184,744,174.19","4,461,171,638.58","5,365,199,298.22","2,456,054,856.53","3,419,446,732.77","4,822,738,172.83","5,804,929,113.99","2,737,617,468.92","3,900,117,293.25","5,573,309,096.84","6,618,786,143.67","3,475,917,162.67","5,005,460,138.50","7,039,553,743.18","8,115,329,894.50","4,025,174,587.20"
其中:对联营企业和合营企业的投资权益,"70,444.70","-560,333.13",,,,,,,,,,,,,,,,,,,,,"-54,691.40",557.19,"-176,414.08","-65,427.39","-295,328.52","-293,523.09","-242,574.86","-3,383,871.50","-3,332,089.67","-3,239,457.93","-3,893,529.35","-404,519.09","-1,851,464.55","-1,005,934.18","-1,299,882.30","6,490.94","-5,917.72","641,309.80","1,819,591.30","84,000.32"
归属于母公司所有者的净利润,"374,736,701.30","743,057,507.69","588,363,143.42","903,821,441.78","1,253,620,006.49","721,445,528.17","1,067,232,395.43","1,535,676,342.46","2,204,667,836.96","1,171,535,258.28","1,813,856,743.92","2,915,947,202.57","4,020,992,149.04","2,212,048,156.19","3,173,886,530.51","4,828,124,260.18","6,154,302,874.52","2,356,488,565.59","3,284,909,145.57","4,497,580,509.00","5,002,071,835.86","2,001,399,894.09","2,854,479,610.90","3,982,741,953.18","4,507,497,244.21","2,227,129,508.74","3,184,862,528.64","4,461,169,759.36","5,365,185,534.99","2,456,001,858.67","3,423,805,126.79","4,839,158,417.69","5,827,168,870.88","2,742,957,007.05","3,908,260,474.95","5,581,662,088.05","6,627,169,959.16","3,475,147,603.50","5,004,991,771.22","7,038,754,909.89","8,115,189,794.69","4,020,764,957.82"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,"-6,871.18","-33,978.64","1,344,100.75","39,664,472.85","94,022,668.06","112,428,808.52","115,334,592.50","115,531,948.30","115,616,049.16","264,861.30","-1,591,014.42","-1,462,896.28","-2,397,134.79","38,641.53","-120,222.43","58,693.32","81,415.48","134,045.68","269,643.33","370,513.35","546,987.92","5,707.97","-118,354.45","1,879.22","13,763.23","52,997.86","-4,358,394.02","-16,420,244.86","-22,239,756.89","-5,339,538.13","-8,143,181.70","-8,352,991.21","-8,383,815.49","769,559.17","468,367.28","798,833.29","140,099.81","4,409,629.38"
