科目,2007-12-31,2008-06-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"842,754,000.00","1,161,340,000.00","1,114,682,000.00","1,099,140,000.00","1,055,448,000.00","1,349,225,000.00","1,073,191,000.00","1,417,671,000.00","1,037,254,000.00","1,256,791,000.00","1,103,312,000.00","1,363,046,000.00","1,371,174,000.00","1,339,064,000.00","1,430,039,000.00","1,495,502,000.00","1,535,755,000.00","1,730,187,000.00","1,306,519,000.00","1,555,129,000.00","1,249,413,000.00","1,265,332,000.00","1,267,818,000.00","1,638,855,000.00","1,837,988,000.00","1,420,809,000.00","1,427,566,000.00","1,129,603,000.00","1,767,388,000.00","1,006,424,000.00","1,145,347,000.00","1,038,800,000.00","1,593,797,000.00","1,469,681,000.00","1,727,019,000.00","1,857,916,000.00","2,200,806,000.00","2,771,637,000.00","1,324,798,000.00"
应付职工薪酬,"1,242,172,000.00","1,004,628,000.00","1,160,004,000.00","979,042,000.00","954,703,000.00","895,970,000.00","1,277,525,000.00","1,062,715,000.00","1,262,181,000.00","1,330,101,000.00","1,490,039,000.00","1,406,867,000.00","1,533,094,000.00","1,582,180,000.00","1,798,411,000.00","1,651,542,000.00","1,906,003,000.00","2,118,414,000.00","2,142,216,000.00","1,867,195,000.00","2,068,187,000.00","2,068,079,000.00","2,369,587,000.00","2,030,452,000.00","2,086,573,000.00","2,036,989,000.00","2,246,206,000.00","1,604,972,000.00","1,837,256,000.00","1,828,882,000.00","2,440,362,000.00","1,952,990,000.00","2,009,248,000.00","1,958,901,000.00","2,511,831,000.00","2,104,291,000.00","2,276,767,000.00","2,309,933,000.00","3,033,359,000.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,260,349,000.00","1,346,121,000.00","1,257,388,000.00","1,182,246,000.00","1,012,035,000.00","1,161,772,000.00","1,555,319,000.00","1,108,994,000.00","1,106,354,000.00","897,584,000.00","1,152,138,000.00","793,374,000.00","864,710,000.00","733,996,000.00","1,934,716,000.00","952,450,000.00","1,335,424,000.00","871,256,000.00","2,211,333,000.00","1,092,923,000.00","1,326,611,000.00","882,855,000.00","1,915,492,000.00","1,171,031,000.00","1,384,518,000.00","548,858,000.00","2,061,649,000.00","1,603,541,000.00","1,443,528,000.00","1,951,415,000.00","2,483,381,000.00","1,449,937,000.00","1,412,420,000.00","1,081,929,000.00","2,328,594,000.00","854,064,000.00","1,757,968,000.00","994,732,000.00","2,029,572,000.00"
应收利息,,,,,,,"5,274,000.00",,,,"18,437,000.00","15,022,000.00",,"10,700,000.00","6,252,000.00","14,116,000.00","13,956,000.00","46,268,000.00","25,653,000.00","37,554,000.00","11,454,000.00","9,410,000.00","50,863,000.00","14,332,000.00","12,666,000.00","12,120,000.00","119,994,000.00","186,575,000.00","148,266,000.00","82,434,000.00","51,193,000.00","36,356,000.00","82,300,000.00","62,901,000.00","113,180,000.00","134,729,000.00","108,095,000.00","128,502,000.00","33,855,000.00"
应付利息,"4,961,000.00","31,073,000.00","3,923,000.00","13,937,000.00","23,997,000.00","42,653,000.00","3,478,000.00","13,240,000.00","23,162,000.00","32,958,000.00","5,486,000.00","16,002,000.00","26,975,000.00","35,361,000.00","7,288,000.00","20,499,000.00","33,220,000.00","46,107,000.00","4,281,000.00","6,021,000.00","38,186,000.00","63,957,000.00","105,355,000.00","15,972,000.00","41,564,000.00","77,274,000.00","128,124,000.00","51,613,000.00","52,974,000.00","87,228,000.00","138,443,000.00","89,513,000.00","57,505,000.00","89,675,000.00","143,820,000.00","79,725,000.00","77,523,000.00","140,720,000.00","176,394,000.00"
应收股利,"82,188,000.00","91,144,000.00","45,389,000.00","43,290,000.00","34,788,000.00","21,405,000.00","18,813,000.00","16,132,000.00","260,898,000.00","194,036,000.00","123,324,000.00","100,361,000.00","63,049,000.00","25,708,000.00","36,307,000.00","180,449,000.00","29,307,000.00","26,637,000.00","34,004,000.00","35,245,000.00","29,601,000.00","20,626,000.00","72,358,000.00","22,223,000.00","15,800,000.00","11,800,000.00","25,784,000.00","21,928,000.00","57,020,000.00","59,515,000.00","76,032,000.00","76,618,000.00","89,389,000.00","132,954,000.00","61,042,000.00","61,042,000.00","42,866,000.00","40,390,000.00","79,660,000.00"
应付股利,"210,627,000.00","708,498,000.00","83,925,000.00","786,830,000.00","1,431,008,000.00","146,933,000.00","100,752,000.00","46,726,000.00","466,869,000.00","92,722,000.00","24,629,000.00","24,444,000.00","1,128,404,000.00","58,509,000.00","30,076,000.00","337,197,000.00","1,896,569,000.00","362,671,000.00","189,524,000.00","233,096,000.00","1,993,936,000.00","181,825,000.00","210,242,000.00","220,332,000.00","2,244,270,000.00","346,747,000.00","223,635,000.00","223,395,000.00","1,658,451,000.00","324,657,000.00","218,893,000.00","218,144,000.00","1,316,993,000.00","454,203,000.00","319,073,000.00","274,731,000.00","1,090,433,000.00","445,076,000.00","274,796,000.00"
存货,"16,780,432,000.00","19,142,787,000.00","21,750,830,000.00","21,183,847,000.00","21,344,840,000.00","20,880,478,000.00","20,192,998,000.00","20,628,263,000.00","19,304,554,000.00","20,531,763,000.00","20,328,103,000.00","21,910,593,000.00","22,050,980,000.00","22,500,920,000.00","21,175,324,000.00","22,706,260,000.00","21,712,605,000.00","23,970,123,000.00","23,410,267,000.00","23,602,005,000.00","22,581,166,000.00","25,104,738,000.00","22,150,517,000.00","24,593,067,000.00","26,274,319,000.00","28,076,973,000.00","26,185,003,000.00","27,540,696,000.00","27,092,229,000.00","29,849,605,000.00","23,900,184,000.00","25,749,860,000.00","26,295,009,000.00","28,014,542,000.00","24,883,259,000.00","29,400,500,000.00","28,655,324,000.00","35,782,406,000.00","34,473,800,000.00"
其他应付款,"2,175,717,000.00","2,204,869,000.00","2,065,713,000.00","2,174,263,000.00","2,380,676,000.00","2,529,451,000.00","2,297,273,000.00","2,741,355,000.00","2,858,995,000.00","2,649,743,000.00","2,434,954,000.00","2,548,292,000.00","2,380,868,000.00","2,635,445,000.00","2,395,964,000.00","2,936,711,000.00","2,591,217,000.00","2,924,642,000.00","2,879,828,000.00","2,950,166,000.00","2,940,130,000.00","2,984,407,000.00","2,857,310,000.00","2,837,876,000.00","3,063,796,000.00","3,278,301,000.00","2,975,248,000.00","3,210,810,000.00","5,064,719,000.00","3,187,755,000.00","3,058,493,000.00","3,489,492,000.00","3,973,103,000.00","4,661,410,000.00","4,614,107,000.00","4,993,293,000.00","5,435,086,000.00","5,295,282,000.00","4,470,085,000.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"172,133,000.00","180,374,000.00","167,154,000.00","166,554,000.00","109,406,000.00","110,053,000.00","102,987,000.00","103,806,000.00","22,575,000.00","23,395,000.00","31,092,000.00","26,650,000.00","27,347,000.00","28,044,000.00","34,705,000.00","26,646,000.00","24,131,000.00","24,538,000.00","1,130,854,000.00","1,017,297,000.00","1,099,887,000.00","1,196,124,000.00","1,426,574,000.00","1,437,019,000.00","1,321,370,000.00","1,219,609,000.00","1,625,206,000.00","1,551,954,000.00","1,406,622,000.00","1,621,870,000.00","2,466,824,000.00","2,281,300,000.00","3,252,011,000.00","3,644,219,000.00","4,466,830,000.00","4,933,751,000.00","4,598,649,000.00","4,613,962,000.00","4,815,509,000.00"
一年内到期的非流动负债,"94,203,000.00","64,152,000.00","181,331,000.00","208,031,000.00","187,941,000.00","172,845,000.00","382,433,000.00","364,856,000.00","452,589,000.00","391,073,000.00","215,522,000.00","295,155,000.00","307,283,000.00","459,365,000.00","1,444,538,000.00","1,543,486,000.00","1,551,238,000.00","2,833,072,000.00","1,785,167,000.00","680,262,000.00","415,909,000.00","236,250,000.00","1,777,077,000.00","2,027,836,000.00","1,746,559,000.00","1,708,792,000.00","842,928,000.00","976,232,000.00","670,436,000.00","852,658,000.00","1,985,688,000.00","1,501,173,000.00","1,628,123,000.00","865,472,000.00","1,053,928,000.00","2,664,000,000.00","2,961,925,000.00","3,268,805,000.00","3,171,648,000.00"
其他流动资产,"5,924,133,000.00","4,081,154,000.00","5,366,211,000.00","5,257,938,000.00","4,487,940,000.00","4,731,731,000.00","6,572,000,000.00","4,566,000,000.00","4,811,439,000.00","5,268,002,000.00","6,946,534,000.00","6,449,351,000.00","5,919,075,000.00","5,438,108,000.00","6,621,861,000.00","6,091,122,000.00","5,441,857,000.00","5,445,330,000.00","5,492,309,000.00","5,282,015,000.00","5,441,452,000.00","7,142,981,000.00","11,198,800,000.00","9,759,810,000.00","8,448,497,000.00","8,168,083,000.00","10,313,913,000.00","11,192,674,000.00","17,451,669,000.00","10,723,139,000.00","14,709,444,000.00","14,074,776,000.00","21,034,565,000.00","13,929,341,000.00","15,996,240,000.00","14,836,679,000.00","18,367,428,000.00","18,801,794,000.00","18,323,910,000.00"
其他流动负债,"2,840,679,000.00","3,536,418,000.00","3,993,184,000.00","4,118,156,000.00","4,255,420,000.00","4,549,897,000.00","5,000,291,000.00","5,022,251,000.00","6,321,520,000.00","6,866,489,000.00","6,987,453,000.00","7,238,980,000.00","7,582,075,000.00","8,535,107,000.00","8,488,960,000.00","7,564,214,000.00","9,409,821,000.00","9,231,426,000.00","8,232,561,000.00","9,108,503,000.00","8,774,226,000.00","8,928,003,000.00","9,735,368,000.00","9,165,928,000.00","9,136,709,000.00","10,494,940,000.00","11,982,369,000.00","11,587,173,000.00","13,293,024,000.00","14,410,726,000.00","14,017,494,000.00","11,176,010,000.00","10,567,743,000.00","10,370,070,000.00","9,678,859,000.00","8,399,843,000.00","8,782,408,000.00","7,972,578,000.00","10,625,192,000.00"
流动资产合计,"59,337,590,000.00","62,505,986,000.00","63,706,317,000.00","65,659,189,000.00","69,478,086,000.00","70,554,293,000.00","70,072,865,000.00","70,104,009,000.00","75,589,808,000.00","78,723,318,000.00","76,811,306,000.00","76,426,023,000.00","79,478,483,000.00","79,919,181,000.00","83,910,392,000.00","82,364,711,000.00","85,266,939,000.00","88,574,412,000.00","91,778,430,000.00","89,979,783,000.00","96,400,166,000.00","99,932,049,000.00","101,427,295,000.00","100,556,747,000.00","106,926,964,000.00","108,878,428,000.00","111,232,080,000.00","118,764,255,000.00","124,133,114,000.00","126,085,387,000.00","128,646,772,000.00","125,678,223,000.00","127,744,422,000.00","131,062,690,000.00","133,784,099,000.00","134,118,519,000.00","136,376,212,000.00","146,379,482,000.00","144,357,261,000.00"
流动负债合计,"45,939,446,000.00","49,449,281,000.00","50,675,846,000.00","52,571,161,000.00","56,872,225,000.00","58,138,219,000.00","57,490,005,000.00","56,540,161,000.00","59,370,158,000.00","61,171,043,000.00","60,923,973,000.00","60,022,388,000.00","63,490,807,000.00","63,296,485,000.00","67,430,648,000.00","65,595,047,000.00","69,087,646,000.00","72,543,952,000.00","73,834,795,000.00","69,551,936,000.00","76,752,135,000.00","78,459,253,000.00","82,259,785,000.00","80,456,858,000.00","87,254,138,000.00","87,870,562,000.00","93,298,172,000.00","93,013,387,000.00","95,544,724,000.00","97,048,285,000.00","99,598,774,000.00","94,761,862,000.00","97,405,002,000.00","98,999,655,000.00","103,060,691,000.00","104,079,041,000.00","107,129,586,000.00","112,501,820,000.00","111,319,728,000.00"
可供出售金融资产,"646,817,000.00","509,549,000.00","711,507,000.00","367,691,000.00","356,432,000.00","355,055,000.00","410,711,000.00","390,429,000.00","310,343,000.00","292,580,000.00","269,703,000.00","224,612,000.00","269,160,000.00","232,061,000.00","639,200,000.00","588,169,000.00","1,161,862,000.00","1,095,451,000.00","1,377,161,000.00","1,170,636,000.00","1,136,781,000.00","1,237,219,000.00","940,257,000.00","954,393,000.00","862,985,000.00","1,561,231,000.00","1,264,617,000.00","1,441,898,000.00","1,700,373,000.00","1,419,086,000.00","1,562,172,000.00","1,390,645,000.00","1,400,275,000.00","1,702,870,000.00","1,740,936,000.00","1,645,529,000.00","1,657,337,000.00","1,579,940,000.00","1,393,811,000.00"
长期借款,"855,304,000.00","1,436,270,000.00","1,536,856,000.00","1,496,124,000.00","1,562,178,000.00","1,576,904,000.00","1,418,404,000.00","1,465,064,000.00","1,393,218,000.00","1,251,264,000.00","1,097,285,000.00","996,495,000.00","902,994,000.00","954,738,000.00","700,552,000.00","707,671,000.00","727,554,000.00","817,092,000.00","2,164,843,000.00","2,184,149,000.00","1,937,866,000.00","1,886,608,000.00","353,919,000.00","418,876,000.00","340,487,000.00","969,945,000.00","853,644,000.00","826,398,000.00","805,809,000.00","762,135,000.00","123,987,000.00","113,872,000.00","331,539,000.00","526,700,000.00","997,252,000.00","1,192,413,000.00","999,680,000.00","3,524,932,000.00","4,145,442,000.00"
持有至到期投资,"156,014,000.00","96,225,000.00",,,,,,,,,,,"10,000,000.00","10,000,000.00","10,317,000.00","10,317,000.00","10,317,000.00","10,317,000.00","10,860,000.00","10,860,000.00","10,860,000.00","10,860,000.00",,,"20,000,000.00","20,000,000.00",,,,,,,,,,,,,
应付债券,"1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00",,,,,,"1,990,558,000.00","1,989,764,000.00","1,990,337,000.00","1,990,910,000.00","1,991,483,000.00","1,992,056,000.00","1,992,628,000.00","1,993,201,000.00","6,778,372,000.00","10,949,067,000.00","11,182,319,000.00","10,792,803,000.00","10,968,640,000.00","11,072,831,000.00","11,198,344,000.00","11,148,377,000.00","9,642,547,000.00","9,919,994,000.00","10,016,975,000.00","10,058,027,000.00"
长期应收款,,,"27,093,000.00","27,384,000.00","26,947,000.00","26,947,000.00","15,548,000.00","15,548,000.00","15,670,000.00","15,670,000.00","5,891,000.00","5,891,000.00","5,849,000.00","5,962,000.00",,,,,"1,318,545,000.00","1,188,626,000.00","1,347,975,000.00","1,256,154,000.00","2,438,837,000.00","2,421,749,000.00","2,884,572,000.00","3,238,310,000.00","3,875,433,000.00","3,697,370,000.00","4,127,631,000.00","4,570,952,000.00","6,262,676,000.00","6,531,348,000.00","7,026,628,000.00","6,777,211,000.00","6,979,629,000.00","7,160,290,000.00","7,631,463,000.00","7,298,037,000.00","8,755,971,000.00"
长期应付款,"23,880,000.00","19,314,000.00","18,301,000.00","35,051,000.00","29,987,000.00","36,614,000.00","23,997,000.00","25,684,000.00","17,901,000.00","25,684,000.00","10,345,000.00","15,007,000.00","11,719,000.00","13,633,000.00","1,920,000.00","1,920,000.00","12,522,000.00","9,234,000.00","223,704,000.00","121,723,000.00","250,970,000.00","290,330,000.00","216,981,000.00","244,018,000.00","243,328,000.00","377,389,000.00","347,945,000.00","438,598,000.00","365,452,000.00","427,662,000.00","563,925,000.00","637,572,000.00","721,537,000.00","1,058,454,000.00","1,285,263,000.00","1,571,179,000.00","1,515,265,000.00","1,615,986,000.00","943,706,000.00"
长期股权投资,"2,697,193,000.00","2,736,085,000.00","2,781,089,000.00","2,881,406,000.00","3,001,375,000.00","3,055,357,000.00","2,920,117,000.00","3,066,009,000.00","2,833,208,000.00","3,260,879,000.00","3,235,150,000.00","3,373,040,000.00","3,242,291,000.00","3,603,849,000.00","3,342,652,000.00","4,158,530,000.00","4,339,699,000.00","4,227,725,000.00","3,726,097,000.00","3,880,362,000.00","3,938,208,000.00","3,925,066,000.00","3,917,313,000.00","4,154,484,000.00","4,186,432,000.00","3,829,141,000.00","6,832,690,000.00","6,700,650,000.00","6,941,895,000.00","7,124,826,000.00","6,951,584,000.00","7,213,492,000.00","8,377,451,000.00","8,484,509,000.00","9,079,858,000.00","9,536,045,000.00","9,900,644,000.00","10,303,508,000.00","10,704,961,000.00"
专项应付款,"87,516,000.00","108,841,000.00","79,582,000.00","52,980,000.00","47,935,000.00","80,620,000.00","21,559,000.00","15,233,000.00","42,532,000.00","28,367,000.00","29,568,000.00","33,620,000.00","32,424,000.00","32,342,000.00","37,047,000.00","40,260,000.00","36,853,000.00","41,378,000.00","384,154,000.00","421,443,000.00","522,051,000.00","606,817,000.00","522,426,000.00","634,030,000.00","757,901,000.00","636,376,000.00","596,040,000.00","627,689,000.00","442,421,000.00","577,124,000.00","292,953,000.00","291,903,000.00","295,837,000.00","289,152,000.00","268,662,000.00","249,104,000.00","314,917,000.00","362,902,000.00","359,620,000.00"
投资性房地产,,,,,,,"141,539,000.00","139,533,000.00","137,573,000.00","135,526,000.00","134,417,000.00","132,988,000.00","131,298,000.00","129,875,000.00","129,368,000.00","126,969,000.00","126,516,000.00","122,045,000.00","145,036,000.00","142,859,000.00","142,416,000.00","140,260,000.00","140,201,000.00","138,771,000.00","137,348,000.00","135,924,000.00","137,643,000.00","138,381,000.00","133,826,000.00","133,646,000.00","130,217,000.00","128,957,000.00","367,725,000.00","361,868,000.00","353,969,000.00","349,529,000.00","342,547,000.00","943,958,000.00","832,508,000.00"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109,406,000.00"
固定资产,"6,960,972,000.00","6,858,750,000.00","6,948,589,000.00","6,965,019,000.00","7,604,098,000.00","8,574,570,000.00","10,341,653,000.00","10,291,357,000.00","9,941,001,000.00","9,705,052,000.00","10,672,620,000.00","10,789,067,000.00","10,755,637,000.00","10,649,295,000.00","12,085,472,000.00","12,176,723,000.00","12,412,809,000.00","13,167,857,000.00","13,503,664,000.00","13,252,197,000.00","13,146,496,000.00","13,180,934,000.00","13,908,368,000.00","13,703,447,000.00","12,767,553,000.00","12,632,431,000.00","12,907,339,000.00","12,720,087,000.00","12,362,639,000.00","12,321,918,000.00","11,019,291,000.00","10,549,395,000.00","11,246,420,000.00","11,826,655,000.00","11,638,977,000.00","11,447,027,000.00","11,201,182,000.00","14,288,631,000.00","13,912,776,000.00"
递延所得税负债,"906,748,000.00","596,163,000.00","477,103,000.00","535,727,000.00","457,909,000.00","405,658,000.00","463,437,000.00","450,559,000.00","336,357,000.00","347,111,000.00","333,477,000.00","312,018,000.00","295,662,000.00","159,983,000.00","336,924,000.00","322,185,000.00","440,666,000.00","432,084,000.00","538,197,000.00","548,611,000.00","528,524,000.00","535,378,000.00","611,670,000.00","580,122,000.00","522,843,000.00","569,020,000.00","391,343,000.00","515,900,000.00","270,673,000.00","239,623,000.00","241,880,000.00","186,719,000.00","229,064,000.00","278,067,000.00","312,927,000.00","317,096,000.00","368,969,000.00","370,748,000.00","337,530,000.00"
在建工程,"3,758,077,000.00","4,539,563,000.00","4,259,093,000.00","4,593,558,000.00","3,700,402,000.00","3,905,409,000.00","1,936,594,000.00","1,963,015,000.00","2,262,344,000.00","2,632,388,000.00","2,787,399,000.00","3,077,873,000.00","3,110,817,000.00","3,359,439,000.00","1,531,849,000.00","1,712,379,000.00","1,812,357,000.00","1,875,423,000.00","1,722,035,000.00","1,812,935,000.00","1,856,067,000.00","1,722,019,000.00","1,217,950,000.00","1,270,412,000.00","1,278,595,000.00","1,519,470,000.00","1,159,131,000.00","1,139,525,000.00","1,241,050,000.00","1,008,698,000.00","980,142,000.00","1,230,836,000.00","1,158,736,000.00","1,175,176,000.00","1,350,861,000.00","1,436,185,000.00","1,837,024,000.00","1,501,520,000.00","2,556,136,000.00"
