科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"12,056,475.03","28,831,716.59","47,657,157.36","80,418,395.80","6,650,237.68","18,271,449.80","33,557,532.55","610,542,289.28","492,166,161.65","1,009,414,070.19","1,727,685,652.03","2,885,878,747.61","567,353,917.81","1,240,338,488.55","2,141,838,573.54","2,872,920,936.23","581,279,934.42","1,721,823,438.50","2,568,769,933.91","3,728,472,993.21","917,569,726.74","1,574,327,640.51","3,199,289,642.81","3,843,146,684.82","1,374,570,867.78","2,476,725,201.64","3,536,581,678.88","4,677,599,412.82","1,409,848,908.90","2,389,582,652.79","3,170,321,588.26","4,117,181,313.11","703,130,028.72","1,254,977,889.77","1,631,692,637.98","2,100,380,445.37","590,003,489.65","1,031,050,807.90","1,617,507,860.91","2,521,012,105.08","511,160,395.67","1,250,519,512.89","2,283,569,403.88","3,663,136,117.24"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,"3,164,121.54",,,,,,,,,,,,"70,180,000.00",,"100,000,000.00","210,000,000.00","60,000,000.00",,,,"180,000.00",,,,,,,,,"12,252.43",,,,,,"434,000.00",
收到其他与经营活动有关的现金,"20,762,964.73","7,059,554.04","7,721,541.11","67,613,052.77","2,086,435.62","75,836,891.42","78,826,102.40","62,855,581.55","929,838.02","48,604,514.47","42,648,431.23",,"1,296,241.84","1,638,840.32","2,665,229.39","78,209,077.67","2,025,035.94","5,302,666.57","6,161,512.64","80,018,449.88","3,107,696.40","15,442,587.55","7,149,046.00","66,936,616.97","5,035,395.07","21,607,206.06","29,869,324.60","49,997,730.92","6,887,076.60","26,586,969.29","42,700,303.52","53,501,699.50","12,676,963.73","21,006,402.30","27,506,491.76","48,592,855.09","10,709,605.54","17,676,868.19","25,291,773.24","65,693,250.14","11,618,175.52","32,670,009.67","42,334,016.22","51,005,974.43"
投资活动现金流出小计,"294,362.00","405,316.50","536,860.60","1,039,514.88",,,,"20,864,178.31","4,092,431.09","8,900,001.44","53,142,612.36","125,817,102.78","13,838,910.46","136,768,602.63","212,798,141.94","297,627,362.56","30,085,184.00","187,743,482.43","277,391,347.54","437,305,938.28","58,721,187.69","389,142,469.48","598,488,242.55","494,499,894.97","69,253,879.36","202,769,469.95","217,811,670.45","240,373,808.69","25,915,362.88","29,719,509.89","88,355,529.88","103,878,956.10","44,127,597.24","123,498,436.90","144,081,073.55","191,823,756.63","3,246,198.67","14,148,790.75","14,923,671.93","22,147,835.59","7,870,648.25","14,071,871.83","17,965,162.31","29,657,490.91"
经营活动现金流入小计,"32,819,439.76","35,891,270.63","55,378,698.47","148,031,448.57","8,736,673.30","94,108,341.22","112,383,634.95","673,397,870.83","493,095,999.67","1,058,018,584.66","1,770,334,083.26","2,885,878,747.61","568,650,159.65","1,241,977,328.87","2,144,503,802.93","2,951,130,013.90","583,304,970.36","1,727,126,105.07","2,574,931,446.55","3,808,491,443.09","920,677,423.14","1,589,770,228.06","3,206,438,688.81","3,910,083,301.79","1,379,606,262.85","2,498,332,407.70","3,566,451,003.48","4,727,597,143.74","1,416,735,985.50","2,416,169,622.08","3,213,021,891.78","4,170,683,012.61","715,806,992.45","1,275,984,292.07","1,659,199,129.74","2,148,973,300.46","600,713,095.19","1,048,727,676.09","1,642,799,634.15","2,586,705,355.22","522,778,571.19","1,283,189,522.56","2,325,903,420.10","3,714,142,091.67"
投资活动产生的现金流量净额,"-294,362.00","-390,316.50","-521,860.60","-953,514.88",,,,"514,458,487.06","-4,092,431.09","-8,866,375.46","-42,264,911.55","-59,196,613.68","14,342,233.10","-88,381,135.52","-84,036,362.38","-118,002,569.30","-29,934,237.85","-146,835,126.28","-136,772,248.88","-257,280,060.83","31,484,422.85","-118,056,859.40","-176,611,909.35","-131,478,875.03","-68,960,265.25","-31,430,831.11","-46,410,531.61","-68,696,569.85","-25,878,762.88","-29,672,671.47","-88,239,161.46","-103,773,125.48","-44,028,558.41","-123,306,222.66","-143,866,245.84","-191,538,860.66","-3,246,198.67","-9,926,340.26","-10,690,300.79","-18,036,538.59","-7,862,667.25","-14,024,023.83","4,744,945.69","-6,904,768.91"
购买商品、接受劳务支付的现金,"10,741,438.60","21,366,134.46","31,290,767.74","51,569,404.76","6,417,770.35","13,113,580.84","24,778,897.15","531,389,475.61","393,580,356.60","923,305,392.13","1,496,057,754.69","2,491,616,198.60","570,869,703.57","1,153,477,411.35","1,825,963,693.76","2,289,837,572.37","651,040,687.38","1,644,535,515.73","2,317,370,359.10","3,379,580,110.51","798,077,095.25","1,268,551,617.93","2,510,122,504.54","2,981,266,841.23","1,221,998,677.40","1,833,324,349.80","2,685,628,477.58","3,883,144,085.39","1,188,663,146.55","1,785,080,827.10","2,434,715,231.39","3,012,285,379.36","742,511,912.24","1,174,468,345.49","1,390,580,761.69","1,609,449,767.42","228,635,500.59","458,666,630.14","962,121,762.02","1,867,501,300.30","410,920,455.49","919,108,965.33","1,618,205,239.17","2,322,037,662.50"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"315,333,381.43","315,333,381.43","319,256,100.00",,,,,,,,,,,,
支付给职工以及为职工支付的现金,"2,283,388.49","4,666,720.78","7,497,577.70","10,948,208.30","2,081,374.77","3,590,896.31","4,983,802.51","56,029,496.26","26,447,698.44","87,858,919.28","126,887,933.64","212,980,123.91","56,933,813.90","109,341,588.26","166,975,554.31","239,513,119.50","72,175,165.92","147,335,155.83","231,963,599.81","286,727,882.69","90,563,022.59","175,382,394.34","305,351,757.55","391,263,910.98","114,895,371.52","239,998,983.20","381,301,554.82","469,405,353.91","120,537,564.45","258,230,045.49","386,204,210.18","514,328,523.68","129,971,048.16","251,192,400.32","377,450,459.63","501,442,070.77","115,219,593.34","193,875,565.86","365,843,957.14","452,600,564.24","138,007,303.50","255,158,389.36","377,803,811.67","546,202,632.16"
取得借款收到的现金,,,,,,"750,000.00","750,000.00",,,,"10,000,000.00","10,000,000.00",,,"5,000,000.00","5,000,000.00",,,,"5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
