科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
一年内到期的非流动负债,,,,,,,,,,,,,,,,
其他流动资产,,,"2,342,531.20","3,910,042.95","4,155,556.97","3,685,147.96","107,271,769.46","112,292,267.04","103,519,113.46","155,474,490.89","154,886,636.03","127,129,517.77","131,532,859.04","130,949,494.16","131,997,967.30","1,146,659.91"
其他流动负债,,,,,,,,,,,,,,,,
流动资产合计,"103,530,479.37","127,938,752.95","173,412,562.80","174,825,073.16","487,298,811.75","407,647,192.64","418,270,621.34","403,428,694.72","431,594,085.77","428,229,609.40","432,784,750.92","453,158,643.39","459,748,912.25","481,968,221.78","489,008,236.55","493,004,439.20"
流动负债合计,"15,687,385.98","37,428,476.81","27,270,224.48","31,282,599.04","38,804,597.38","33,588,116.54","40,932,996.71","32,135,239.12","63,854,338.30","42,805,003.72","40,448,247.16","45,282,632.72","56,918,450.86","60,527,978.14","60,399,580.61","47,605,383.43"
可供出售金融资产,,,,,,,,,,,,,,,,
长期借款,,"9,000,000.00","57,400,000.00","77,000,000.00","86,800,000.00",,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,"20,000,000.00","20,000,000.00","20,397,284.22","21,055,293.71","21,142,793.87","21,199,489.42","21,681,943.71","22,026,158.74","22,254,426.08"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"38,010,323.88","38,962,756.46","36,589,066.67","40,533,746.28","97,575,367.43","97,816,350.53","148,416,317.67","145,682,252.49","144,267,494.89","145,333,232.93","142,933,599.99","141,162,386.97","138,284,182.86","135,502,543.41","133,602,683.47","132,428,570.42"
递延所得税负债,,,,,,,,,,,,,,,"725,000.00","725,000.00"
在建工程,"6,990,341.70","33,564,942.16","76,492,202.27","86,944,806.53","31,884,755.70","39,072,172.24","4,069,984.91","3,949,606.51","3,194,606.50","113,376.07","4,274,634.28","5,519,933.64","9,749,098.13","11,472,150.57","19,537,888.04","17,930,847.60"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"5,420,000.00","15,350,000.00","63,680,000.00","83,262,500.00","93,045,000.00","227,500.00","6,557,647.34","4,965,182.78","4,789,839.69","5,236,875.72","5,496,792.65","5,336,833.27","5,081,202.73","4,896,343.24","5,724,910.47","5,468,372.21"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"21,107,385.98","52,778,476.81","90,950,224.48","114,545,099.04","131,849,597.38","33,815,616.54","47,490,644.05","37,100,421.90","68,644,177.99","48,041,879.44","45,945,039.81","50,619,465.99","61,999,653.59","65,424,321.38","66,124,491.08","53,073,755.64"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","120,006,000.00","120,006,000.00","120,006,000.00","120,991,000.00","120,991,000.00","120,991,000.00","120,981,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"18,823,089.82","18,823,089.82","18,823,089.82","18,823,089.82","283,620,623.79","284,698,123.89","284,698,123.89","284,698,123.89","284,698,123.89","231,362,123.89","231,362,123.89","231,362,123.89","240,579,215.79","242,473,904.34","244,368,592.89","246,173,981.44"
无形资产,"31,811,051.57","31,186,062.17","30,673,801.03","30,557,200.91","30,381,003.19","30,136,984.49","30,211,116.14","30,476,675.60","30,241,286.79","30,157,849.44","29,147,889.02","28,935,409.50","28,785,642.23","28,569,917.69","34,277,756.36","33,960,980.37"
盈余公积,"11,442,526.03","15,913,391.47","21,512,086.67","21,512,086.67","21,512,086.67","21,512,086.67","27,815,570.13","27,815,570.13","27,815,570.13","27,815,570.13","32,994,371.61","32,994,371.61","32,994,371.61","32,994,371.61","39,702,459.02","39,702,459.02"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,"9,781,050.00","9,781,050.00","9,781,050.00","9,681,750.00"
商誉,,,,,,,,,,,,,,,"7,650,390.78","7,482,390.78"
未分配利润,"80,450,271.89","95,627,449.80","137,816,869.88","130,298,387.09","146,409,088.44","170,471,948.77","176,164,558.07","189,256,814.38","185,224,861.86","203,839,614.65","204,409,524.94","220,358,264.06","217,150,967.68","240,070,162.84","240,926,014.23","255,491,591.36"
长期待摊费用,,,,,,,,,,"134,157.76",,,,,,
少数股东权益,,,,,,,,,,,,,,,"10,182,489.49","10,099,544.64"
递延所得税资产,"1,153,410.45","1,326,344.16","1,212,313.45","1,659,641.11","2,249,099.90","1,604,052.66","1,489,460.59","1,547,645.29","2,047,480.00","2,477,985.83","1,731,212.64","2,257,923.29","2,248,071.39","7,031,552.29","5,955,864.84","6,897,455.45"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"327,666.75","163,550.00","722,324.63","658,194.63","672,358.31","891,023.31","381,395.49","456,055.69","1,707,779.92","4,221,692.46","2,789,679.69","3,163,134.89","3,918,762.39","5,946,380.72","455,017.93","1,881,472.20"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"78,292,794.35","105,203,654.95","145,689,708.05","160,353,589.46","162,762,584.53","169,520,583.23","184,568,274.80","202,112,235.58","201,458,648.10","202,835,578.71","201,932,309.33","202,181,582.16","204,185,246.42","210,204,488.39","223,505,760.16","222,836,142.90"
所有者权益(或股东权益)合计,"160,715,887.74","180,363,931.09","228,152,046.37","220,633,563.58","518,211,798.90","543,352,159.33","555,348,252.09","568,440,508.40","564,408,555.88","583,023,308.67","588,772,020.44","604,720,759.56","601,934,505.08","626,748,388.79","646,389,505.63","662,766,826.46"
资产总计,"181,823,273.72","233,142,407.90","319,102,270.85","335,178,662.62","650,061,396.28","577,167,775.87","602,838,896.14","605,540,930.30","633,052,733.87","631,065,188.11","634,717,060.25","655,340,225.55","663,934,158.67","692,172,710.17","712,513,996.71","715,840,582.10"
负债和所有者(或股东权益)合计,"181,823,273.72","233,142,407.90","319,102,270.85","335,178,662.62","650,061,396.28","577,167,775.87","602,838,896.14","605,540,930.30","633,052,733.87","631,065,188.11","634,717,060.25","655,340,225.55","663,934,158.67","692,172,710.17","712,513,996.71","715,840,582.10"
