科目,2007年1-3月,2007年1-6月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"25,007,626.85","40,529,289.11","77,268,979.23","27,855,298.25","46,257,253.74","72,186,269.39","98,566,568.00","44,340,486.68","66,210,443.59","93,453,836.95","120,642,614.73","48,087,236.77","72,940,943.37","103,203,609.79","140,622,143.58","55,451,948.83","83,737,794.57","115,875,761.24","155,074,458.86","56,872,047.20","84,882,196.66","115,314,748.00","154,247,883.95","55,952,649.44","82,328,933.34","113,530,217.46","155,822,360.46","59,312,631.86","90,173,469.70","122,772,756.49","171,497,484.23","64,525,840.07","99,228,459.39","136,483,186.78","185,748,509.87","57,815,738.45","93,132,942.05","128,687,097.42","212,563,288.30","86,530,144.26","159,210,013.00","211,511,574.45"
取得借款收到的现金,"53,410,000.00","109,770,000.00","147,770,000.00",,,,,,,"110,000,000.00","110,000,000.00","65,600,000.00","66,600,000.00","124,600,000.00","6,000,000.00","13,500,000.00","13,500,000.00","17,000,000.00","20,500,000.00","8,000,000.00","11,500,000.00","11,500,000.00","11,500,000.00",,,,,,,,,,,,,,,,,,,
支付的各项税费,"9,147,460.87","26,875,254.63","44,668,098.83","10,048,188.93","19,416,092.24","31,615,073.44","49,472,135.46","11,863,724.76","26,161,358.01","41,890,933.34","65,432,619.08","13,179,140.06","26,739,949.70","45,011,185.98","55,662,336.60","11,174,044.92","26,212,629.07","38,778,076.43","57,442,757.73","14,186,560.66","24,560,877.28","40,026,427.60","56,310,720.51","14,730,065.11","27,341,272.62","38,101,367.70","50,604,126.87","14,211,682.57","20,838,565.74","32,350,406.15","34,365,644.60","13,986,505.17","23,082,036.39","32,857,752.31","34,282,595.02","17,059,318.41","27,649,506.30","38,127,580.66","53,315,820.44","10,735,934.62","25,208,322.20","43,495,503.13"
收到其他与筹资活动有关的现金,"3,251,375.00","3,251,375.00","3,251,375.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000.00",,,"1,788.49",,,,
支付其他与经营活动有关的现金,"71,778,347.27","152,497,238.36","233,430,840.39","41,327,710.86","54,017,508.81","101,324,379.55","123,578,572.41","47,710,560.23","88,665,677.86","108,089,523.27","96,351,891.48","121,461,041.65","112,814,538.72","133,524,915.13","149,620,585.98","74,793,005.41","74,616,135.45","115,462,519.34","188,057,983.50","49,771,958.84","91,829,196.01","153,046,244.93","167,123,436.02","43,777,709.60","102,942,646.99","193,715,973.63","146,671,205.90","32,024,134.37","68,748,407.68","98,791,740.75","136,417,653.29","35,080,336.80","69,555,304.14","103,801,932.53","129,506,089.41","27,583,253.84","46,290,542.95","128,198,001.75","151,188,169.04","25,561,961.73","115,817,444.50","172,764,683.07"
筹资活动现金流入小计,"56,661,375.00","120,422,778.10","808,022,778.10",,,"19,800,000.00","490,000.00",,"490,000.00","110,490,000.00","110,490,000.00","65,600,000.00","66,600,000.00","124,600,000.00","6,000,000.00","13,500,000.00","13,500,000.00","17,000,000.00","20,500,000.00","8,000,000.00","11,500,000.00","11,500,000.00","11,500,000.00",,,,,,,,,,,,"9,000,000.00",,,"1,788.49",,,,
经营活动现金流出小计,"211,189,511.95","515,912,869.16","1,213,483,935.32","279,753,591.48","548,343,849.31","806,632,096.64","1,139,249,274.58","243,661,951.74","549,655,917.11","822,321,273.93","1,261,106,325.51","381,841,208.22","734,937,191.32","1,056,282,433.77","1,565,464,058.32","293,170,982.48","636,659,652.49","1,032,784,135.92","1,568,049,460.03","297,785,192.20","580,777,983.44","1,122,337,573.62","1,534,639,415.48","264,476,786.94","591,556,602.91","982,692,316.31","1,391,467,944.16","297,158,241.82","636,636,552.96","975,685,115.70","1,480,875,746.92","345,032,220.53","692,963,118.35","1,024,618,128.77","1,529,211,258.22","304,600,030.46","532,403,350.90","957,000,016.35","1,306,594,527.37","347,708,228.37","743,396,937.68","1,067,660,291.21"
偿还债务支付的现金,"12,140,000.00","8,000,000.00","121,270,000.00","33,500,000.00","32,500,000.00","32,500,000.00","32,500,000.00",,,"30,000,000.00","110,000,000.00","60,000,000.00","60,600,000.00","117,600,000.00",,"5,000,000.00","9,500,000.00","11,000,000.00","14,500,000.00","5,032,492.95","8,500,000.00","23,500,000.00","23,500,000.00",,,,,,,,,,,,,,,,,,,
经营活动产生的现金流量净额,"109,728,602.87","44,849,680.00","110,760,317.16","-68,909,902.67","-109,479,630.27","-136,741,672.89","-18,733,064.03","-3,894,078.05","52,286,560.07","47,834,170.46","195,144,154.12","-65,818,168.58","-46,083,644.54","-37,767,004.21","72,310,739.83","-51,243,708.16","-73,514,791.09","-87,134,066.41","28,951,507.65","-61,093,078.22","-59,751,363.24","-43,946,168.84","112,858,171.45","-107,424,457.58","-134,385,029.00","-107,966,557.19","-28,296,972.49","-98,594,617.53","-29,600,250.57","19,141,659.48","250,831,626.57","-142,120,788.07","-179,339,979.92","-51,391,825.24","57,302,760.80","-66,761,767.77","26,283,714.81","14,435,631.38","167,218,461.25","-142,562,108.61","-88,864,174.46","-71,298,032.99"
分配股利、利润或偿还利息支付的现金,"1,477,121.45","3,006,665.19","6,504,374.39","323,189.63","407,737.43","308,672.43","549,779.63",,,"27,813,041.21","28,342,791.71","111,172.50","183,316.50","11,047,524.55","11,163,795.16","175,443.75","356,759.60","17,078,866.28","17,284,150.17","225,817.67","495,358.44","649,694.64","649,694.64",,,"19,927,217.73","20,383,843.90",,,"21,505,218.56","21,485,673.32",,,"24,887,971.56","22,587,502.70",,,"26,263,767.52","24,333,879.32",,"3,488.40","27,928,115.30"
收回投资收到的现金,,,,,"7,091,848.45","1,618,435.88","1,618,435.88","1,028,880.98","1,872,853.36","5,829,134.81","8,484,491.14","11,841,170.41","19,658,191.76","22,089,769.63","36,979,346.66","72,933.84","77,747.67","77,747.67","77,747.67",,,,,,,,"234,000.00","20,000,000.00","60,000,000.00","118,000,000.00","1,579,870,000.00","291,500,000.00","886,202,917.14","1,077,202,917.14","2,070,042,917.14","396,030,000.00","1,404,680,000.00","2,095,170,000.00","2,940,140,000.00","280,500,000.00","538,940,000.00","906,700,000.00"
支付其他与筹资活动有关的现金,,,"28,229,544.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,"387,381.67",,,,,,,,"92,580,000.00",,,
取得投资收益收到的现金,,,"170,993.19",,,"5,801,249.80","5,601,249.80","2,917.68","44,545.25","58,726.09","146,983.25","29,738,358.46","29,738,358.46","29,738,358.46","29,886,262.09",,"37,407.27","38,460.87","75,787.57",,"7,902.00","45,764.60","8,941,673.60",,"2,400,699.52","2,436,991.91","6,159,669.61","213,698.80","1,687,312.42","1,989,245.24","23,724,309.84","2,112,160.18","14,415,740.12","16,197,614.79","29,917,951.59","2,963,453.99","14,135,757.31","24,436,942.22","35,522,954.79","6,252,886.09","7,604,105.34","17,252,487.74"
筹资活动现金流出小计,"13,617,121.45","11,006,665.19","156,003,918.86","33,823,189.63","32,907,737.43","32,808,672.43","33,049,779.63",,,"57,813,041.21","138,342,791.71","60,111,172.50","60,783,316.50","128,647,524.55","11,163,795.16","5,175,443.75","9,856,759.60","28,078,866.28","31,784,150.17","5,258,310.62","8,995,358.44","24,149,694.64","24,149,694.64",,,"19,927,217.73","20,383,843.90",,,"21,505,218.56","21,873,054.99",,,"24,887,971.56","22,587,502.70",,,"26,263,767.52","116,913,879.32",,"3,488.40","27,928,115.30"
处置固定资产、无形资产和其他长期资产收回的现金净额,"20,000.00","22,492.00","20,000.00",,"119,150.00","119,150.00","262,502.32",,"12,000.00","17,769.23","107,451.77","12,000.00","12,000.00","88,800.00","139,800.00","125,605.23","140,140.23","220,928.69","312,468.69","1,900.00","6,250.00","173,230.00","209,961.00",,"135,000.00","156,926.00","156,926.00",,"30,650.00","60,650.00","146,630.78",,"58,200.00","102,200.00","103,982.77","1,525,739.95","1,571,525.05","4,591,938.12","5,473,151.02",,"36,468.00","500,318.58"
筹资活动产生的现金流量净额,"43,044,253.55","109,416,112.91","652,018,859.24","-33,823,189.63","-32,907,737.43","-13,008,672.43","-32,559,779.63",,"490,000.00","52,676,958.79","-27,852,791.71","5,488,827.50","5,816,683.50","-4,047,524.55","-5,163,795.16","8,324,556.25","3,643,240.40","-11,078,866.28","-11,284,150.17","2,741,689.38","2,504,641.56","-12,649,694.64","-12,649,694.64",,,"-19,927,217.73","-20,383,843.90",,,"-21,505,218.56","-21,873,054.99",,,"-24,887,971.56","-13,587,502.70",,,"-26,261,979.03","-116,913,879.32",,"-3,488.40","-27,928,115.30"
处置子公司及其他营业单位收到的现金净额,,,,,,,"144,365.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,"-67,961.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,020.00","-26,205.00","-350,780.00","91,521.00","-969,327.00",,"65,666.00","174,615.00","328,661.00"
收到其他与投资活动有关的现金,,,"954,434.03",,"14,115,537.95","14,115,537.95",,,,,,,,,,,,,"18,000,000.00",,"488,000.00","488,000.00","9,488,000.00","15,500,000.00","15,500,000.00","16,100,000.00","26,100,000.00","26,000,000.00","26,700,000.00","26,700,000.00","26,700,000.00",,,"9,000,000.00","9,000,000.00",,,,,,,"5,171,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"20,000.00","22,492.00","1,145,427.22",,"21,326,536.40","21,654,373.63","7,626,553.17","1,031,798.66","1,929,398.61","5,905,630.13","8,738,926.16","41,591,528.87","49,408,550.22","51,916,928.09","67,005,408.75","198,539.07","255,295.17","337,137.23","18,466,003.93","1,900.00","502,152.00","706,994.60","18,639,634.60","15,500,000.00","18,035,699.52","18,693,917.91","32,650,595.61","46,213,698.80","88,417,962.42","146,749,895.24","1,630,440,940.62","293,612,160.18","900,676,857.26","1,102,502,731.93","2,109,064,851.50","400,519,193.94","1,420,387,282.36","2,124,198,880.34","2,981,136,105.81","286,752,886.09","546,580,573.34","929,623,806.32"
五、现金及现金等价物净增加额,"150,088,007.96","148,048,607.09","752,660,024.00","-104,599,957.52","-173,823,480.88","-194,526,697.19","-97,125,355.16","-4,889,560.49","50,640,377.96","-101,956,384.23","-40,110,146.82","-32,224,402.45","-12,883,977.61","-18,804,121.29","88,166,312.07","-50,307,092.61","-77,641,302.76","-107,540,022.75","21,006,038.87","-62,429,488.80","-61,620,532.94","-61,425,068.81","108,675,569.50","-101,843,619.89","-129,829,467.93","-124,022,237.13","-479,144,193.09","-127,333,322.52","-102,096,368.13","-139,437,210.64","436,917,914.78","-515,461,064.51","-176,247,656.06","-516,228,142.65","-9,242,566.26","-557,654,838.56","-363,494,717.84","-383,635,065.06","-444,581,435.25","-42,840,984.84","-195,140,642.93","-243,386,162.35"
购建固定资产、无形资产和其他长期资产支付的现金,"2,294,627.71","5,761,495.92","10,854,358.87","1,866,865.22","5,367,784.13","19,035,860.05","12,280,450.74","1,042,051.72","2,236,087.36","4,429,960.56","8,160,386.52","1,466,040.53","2,212,297.44","6,703,113.64","8,746,322.64","4,086,479.77","8,025,047.24","9,664,227.29","15,127,322.54","4,079,999.96","4,875,963.26","5,536,199.93","10,172,541.91","742,172.49","4,069,148.63","5,411,390.30","11,164,253.92","2,642,403.79","6,194,079.98","10,973,546.80","14,071,597.42","2,542,436.62","3,974,533.40","5,150,097.78","10,030,939.86","4,911,484.73","17,440,636.01","31,221,670.75","374,592,122.99","7,117,428.32","16,168,168.41","59,252,481.38"
期初现金及现金等价物余额,"41,591,713.94","41,591,713.94","41,591,713.94","794,251,737.94","794,251,737.94","794,251,737.94","794,259,070.54","697,133,715.38","697,133,715.38","697,133,715.38","697,133,715.38","657,023,568.56","657,023,568.56","657,023,568.56","657,023,568.56","745,189,880.63","745,189,880.63","745,189,880.63","745,189,880.63","766,195,919.50","766,195,919.50","766,195,919.50","766,195,919.50","874,871,489.00","874,871,489.00","874,871,489.00","874,871,489.00","395,727,295.91","395,727,295.91","395,727,295.91","396,062,392.62","832,980,307.40","832,980,307.40","832,980,307.40","832,980,307.40","824,837,741.14","823,737,741.14","823,737,741.14","839,573,600.91","394,992,165.66","473,241,277.47","473,241,277.47"
投资支付的现金,,,,,"30,197,559.17","30,197,559.17","13,261,210.77","985,229.38","1,829,493.36","203,943,183.05","206,441,131.14","12,020,549.71","19,813,269.35","22,200,645.44","37,239,718.71","3,500,000.00",,,,,,,,"9,176,989.82","9,410,989.82","9,410,989.82","451,949,718.39","72,310,000.00","154,720,000.00","272,850,000.00","1,408,410,000.00","664,410,000.00","893,610,000.00","1,537,370,000.00","2,151,880,000.00","886,150,000.00","1,792,816,600.00","2,463,816,600.00","3,101,430,000.00","179,980,000.00","636,860,000.00","1,014,860,000.00"
期末现金及现金等价物余额,"191,679,721.90","189,640,321.03","794,251,737.94","689,651,780.42","620,428,257.06","599,725,040.75","697,133,715.38","692,244,154.89","747,774,093.34","595,177,331.15","657,023,568.56","624,799,166.11","644,139,590.95","638,219,447.27","745,189,880.63","694,882,788.02","667,548,577.87","637,649,857.88","766,195,919.50","703,766,430.70","704,575,386.56","704,770,850.69","874,871,489.00","773,027,869.11","745,042,021.07","750,849,251.87","395,727,295.91","268,393,973.39","293,630,927.78","256,290,085.27","832,980,307.40","317,519,242.89","656,732,651.34","316,752,164.75","823,737,741.14","267,182,902.58","460,243,023.30","440,102,676.08","394,992,165.66","352,151,180.82","278,100,634.54","229,855,115.12"
