科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"75,429,479.36","44,375,781.36","41,802,994.62","50,416,038.56","46,880,779.61","48,989,077.56","34,452,945.72","40,965,705.56","38,394,673.85","43,282,802.78","24,670,374.40","35,336,016.28","50,025,500.02","57,377,586.40","38,848,525.41","49,462,102.89","53,734,135.65","55,249,056.31","76,954,101.49","98,241,527.73","99,514,274.81","99,702,809.79","63,791,884.60","92,749,628.82","98,790,497.55","102,709,847.28","96,976,144.47","123,638,718.45","138,622,381.56","150,150,997.74","155,750,684.02","174,344,451.69","264,790,126.09","508,665,777.25"
应付职工薪酬,"37,399,640.48","74,207,237.20","98,175,850.18","55,501,150.51","72,407,064.71","101,003,586.12","150,240,999.84","78,025,172.99","112,908,313.89","148,729,070.19","196,004,573.25","103,102,473.72","142,012,594.36","188,856,680.22","243,081,030.17","131,173,078.10","214,011,806.06","289,927,013.67","368,989,084.08","181,540,480.94","243,279,681.31","316,520,732.13","408,740,622.84","187,951,640.99","220,470,565.55","316,187,185.62","402,807,142.21","186,181,109.34","270,664,820.33","306,642,102.94","391,654,236.93","208,924,263.45","249,621,940.57","290,984,725.08"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"31,424,127.33","28,447,683.87","17,164,590.61","12,291,869.48","9,324,483.58","18,017,615.08","21,452,736.70","6,782,490.32","7,420,084.09","22,486,000.35","42,648,922.28","27,718,682.35","17,243,221.15","34,512,980.70","60,159,804.39","46,796,139.42","11,068,226.02","20,350,074.79","114,873,674.87","59,605,534.89","16,049,458.93","36,496,041.63","110,909,740.80","33,843,633.44","20,347,321.38","47,276,047.14","82,319,131.76","33,962,725.07","66,918,650.93","66,880,870.26","86,492,547.70","73,227,500.17","73,163,334.34","86,706,062.53"
应收利息,,,,,,,,,,,,,,,,,,,,,,"42,700.00",,,"126,700.00","496,288.05",,"93,423.57","148,555.65","147,630.00","65,270.00",,,"2,433,614.73"
应付利息,"419,738.22","527,070.81","406,038.11","409,497.86","259,976.61","146,505.61",,,,,,,,"37,796.77",,,"775,210.13","835,983.70","4,078,241.70","4,114,719.45","4,420,494.87","4,555,474.62","34,973,057.03","51,676,162.21","33,663,020.41","51,751,773.14","39,462,792.91","57,824,037.32","42,236,776.00","27,648,408.68","43,772,636.18","65,001,685.06","18,242,169.22","41,164,817.09"
应收股利,,,,,,,"1,351,267.45","1,507,267.45",,,,,,,,,,,"5,039,432.51",,,,,,,,,,,,,,,
应付股利,"41,419,000.68","2,591,785.00","2,715,291.00","2,620,678.77","82,751,785.00","31,983,229.46","198,163.12",,"40,704,202.62","11,598,288.78",,,"19,709,960.67","1,997,996.07",,,,"2,309,819.27",,,"3,431,053.05","3,431,053.05","3,431,053.05","3,431,053.05","3,431,053.05","3,431,053.05","6,071,053.05","3,583,053.05","3,663,053.05","3,663,053.05","232,000.00","217,594.81","142,394.81",
存货,"548,256,217.32","550,504,745.96","699,189,779.50","676,281,134.41","667,006,440.81","595,945,447.64","817,829,562.47","793,916,758.04","868,314,159.42","758,416,683.00","961,468,468.37","906,868,199.99","943,296,841.14","1,042,505,903.87","1,183,018,106.62","1,329,634,288.26","1,451,906,724.90","1,488,134,847.68","1,942,097,082.01","1,866,385,083.48","1,909,074,446.75","1,736,783,701.61","1,917,467,723.21","1,824,065,136.33","1,679,290,353.41","1,528,640,934.57","1,663,163,255.36","1,518,472,736.17","1,773,063,378.96","1,572,763,352.91","2,045,757,584.09","1,934,949,209.05","2,083,405,251.40","2,044,922,057.32"
其他应付款,"72,142,682.31","59,795,426.41","49,408,509.79","73,134,306.59","68,503,957.17","61,523,774.50","42,644,696.34","43,150,160.24","42,495,062.53","65,598,869.81","57,775,485.34","77,716,225.73","63,868,134.20","69,276,761.76","70,647,437.39","100,393,318.47","125,991,105.64","190,719,170.47","206,244,926.58","245,941,859.62","247,412,623.96","266,327,223.09","245,434,678.61","290,338,740.40","326,254,360.23","380,522,687.71","273,441,488.66","282,188,423.40","278,563,284.67","266,588,755.85","259,705,987.92","321,752,522.81","292,722,137.32","335,218,456.31"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,"34,167.70",,,,,"21,853.03","7,624.99",,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"3,500,000.00","4,070,000.00","1,600,000.00","1,870,000.00","1,600,000.00",,,,,,,,,,,,,"2,950,000.00","2,950,000.00","2,950,000.00","2,950,000.00","354,528.99","338,491.99","338,491.99","16,338,491.99","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","21,375,549.83",,,
其他流动资产,"7,876,520.90","4,070,089.45","98,077.40","98,949.40","114,803.15","204,487.96","210,396.50","210,396.50","212,396.50","212,396.50","3,549,042.74","4,275,605.52","6,428,627.72","16,712,440.53","24,323,275.83","30,842,862.13","32,740,400.39","39,217,601.71","46,903,135.57","53,252,248.68","55,933,120.03","57,186,576.33","186,382,145.78","655,616,389.42","541,957,010.92","1,745,004,173.66","2,529,458,607.09","2,669,719,145.17","2,252,520,686.30","2,303,387,414.58","2,082,230,942.81","1,826,623,241.34","694,945,497.69","1,762,508,635.84"
其他流动负债,,,,,,,"2,370,000.00","850,000.00","350,000.00","350,000.00",,,,,,,,,,,,,"600,000,000.00","600,000,000.00","600,000,000.00","1,600,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,500,000,000.00","1,500,000,000.00","1,500,000,000.00","1,000,000,000.00","1,500,000,000.00"
流动资产合计,"913,868,358.56","1,023,961,482.29","1,223,054,858.82","1,277,446,704.32","2,870,303,637.04","2,913,402,575.52","3,092,410,540.18","2,978,135,130.76","3,007,963,783.30","3,192,279,860.26","3,357,195,053.73","3,225,012,311.68","3,192,427,359.67","3,180,687,433.71","3,346,835,848.54","3,533,223,136.98","3,582,058,616.21","3,922,491,377.70","4,308,329,535.38","3,961,400,833.84","4,797,551,548.91","5,119,907,088.24","5,725,823,983.84","5,200,001,429.51","5,047,342,680.19","6,326,825,489.40","7,435,518,033.07","6,798,860,152.52","7,052,989,595.19","7,351,451,181.49","7,661,885,033.69","7,604,780,941.43","7,327,033,486.76","8,045,421,618.85"
流动负债合计,"868,392,069.87","917,769,820.05","983,868,364.64","976,662,101.39","638,662,621.48","683,991,593.76","803,721,632.04","604,296,791.35","732,007,180.75","932,809,944.75","1,051,679,795.67","876,570,313.53","984,471,492.96","1,208,974,462.79","1,305,947,711.29","1,440,194,288.50","1,864,164,834.21","2,454,880,624.28","2,787,423,103.89","2,505,838,058.71","3,104,893,133.97","3,344,923,360.05","3,614,152,866.47","3,101,896,932.19","3,351,749,226.48","4,856,146,776.71","3,925,957,655.64","3,405,247,620.26","4,138,216,966.77","4,512,048,193.87","4,595,001,189.14","4,837,564,461.69","4,880,210,708.17","5,693,974,071.15"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"21,265,098.11","26,265,098.11","36,265,098.11","36,265,098.11","56,158,498.11","121,743,498.11","203,743,498.11","214,923,498.11","204,923,498.11","204,923,498.11","214,923,498.11","445,237,500.77","595,220,945.75"
长期借款,"8,650,000.00","4,000,000.00","4,000,000.00","4,000,000.00",,,,,,,,,,,,,,,,,,,,,"21,672,987.00","21,672,987.00",,,,"7,814,012.83","10,000.00","10,000.00","10,000.00","10,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,"507,170,931.11","516,422,042.22","498,972,808.11","499,023,593.70","499,078,085.49","499,132,577.28","499,187,069.07","499,241,560.86","499,298,703.79","499,357,172.29","499,415,640.79","499,474,109.29","499,535,422.39","499,598,157.79"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"10,326,667.27","9,222,200.00","6,372,200.00","2,000,000.00","5,372,200.00","5,372,200.00","4,872,200.00","4,472,200.00","4,472,200.00","4,472,200.00","4,372,200.00","4,372,200.00","4,372,200.00","4,372,200.00","7,322,200.00","7,322,200.00","7,322,200.00","7,322,200.00","4,372,200.00","4,372,200.00","4,372,200.00","4,372,200.00","4,372,200.00","4,372,200.00","7,535,556.51","7,119,790.08","7,344,062.39","7,304,239.99","5,970,871.05","5,533,287.93","5,117,704.37","77,800,784.39","78,115,485.89","78,502,917.89"
长期股权投资,"20,357,460.19","25,598,358.39","31,450,123.73","31,482,050.52","30,715,501.54","31,243,386.45","28,622,247.92","28,382,305.52","31,415,932.75","43,401,732.14","39,073,882.33","40,726,361.30","44,949,740.29","45,228,199.20","48,221,649.05","47,765,663.16","196,585,697.92","200,471,884.81","197,888,871.91","196,563,406.52","55,820,669.91","43,551,157.11","46,441,572.36","52,346,751.07","72,286,685.91","97,929,320.95","112,065,631.65","134,272,093.81","550,154,025.23","626,411,870.33","759,266,585.48","991,587,243.14","1,052,157,453.99","1,186,039,983.75"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"349,403.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,"268,908.00",,,,,"500,000.00","498,114.91","152,482.05","18,593.31",,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"302,608,900.62","341,621,511.06","415,051,051.52","414,236,837.70","429,624,199.32","462,893,263.54","548,661,547.63","554,671,321.89","631,166,961.50","659,258,056.98","869,479,918.09","926,802,792.45","933,031,276.81","1,050,362,145.59","1,339,832,826.67","1,374,304,562.47","1,507,931,050.09","1,635,425,310.90","1,989,335,074.97","2,013,721,301.99","2,589,899,460.46","2,754,418,861.00","2,903,764,473.28","2,944,165,959.11","3,147,169,219.85","3,350,758,406.10","3,456,665,878.14","3,464,333,798.04","3,596,298,554.00","3,616,568,036.44","3,651,255,297.83","3,615,013,653.05","3,751,466,312.01","3,859,599,482.76"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"14,749,586.02","14,786,197.47","15,451,277.38","24,643,635.41","23,544,337.33","23,425,412.14","23,296,970.15","22,544,649.38","22,360,377.04","21,924,932.29","22,172,463.64","27,456,191.44"
在建工程,"21,029,968.18","32,348,452.00","63,158,127.64","78,716,975.69","130,534,505.88","146,326,647.86","119,895,110.07","162,937,274.90","176,037,149.00","203,783,457.29","90,566,475.57","123,654,887.29","217,067,139.79","332,030,487.59","260,528,883.47","319,539,812.38","361,081,815.39","467,506,197.08","419,389,721.54","502,194,301.04","365,491,898.52","309,286,555.82","276,000,540.84","291,711,745.53","320,325,777.87","308,741,808.94","287,395,435.56","360,606,097.83","335,122,994.60","373,618,363.55","497,155,312.12","562,383,679.23","546,112,168.61","495,190,857.60"
其他非流动负债,"16,525,000.00","19,625,000.00","26,972,000.00","29,172,000.00","27,072,000.00","30,818,898.00","53,815,581.00","58,033,500.00","58,403,500.00","61,706,100.00","90,516,073.65","90,871,874.65","92,895,675.65","98,461,776.65","111,962,142.07","111,994,622.66","114,447,389.34","117,145,803.31","122,664,538.71","116,830,319.58","112,369,602.01","121,271,955.71",,,,,,,,,,,,
工程物资,,,,,,,"258,020.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"35,770,575.27","32,847,200.00","37,344,200.00","35,172,000.00","32,444,200.00","36,691,098.00","59,185,895.91","62,658,182.05","62,894,293.31","66,178,300.00","94,888,273.65","95,244,074.65","97,267,875.65","102,833,976.65","119,284,342.07","119,316,822.66","121,769,589.34","124,468,003.31","127,036,738.71","121,202,519.58","623,912,733.12","642,066,197.93","639,888,936.90","637,540,162.62","673,275,133.14","699,907,690.59","664,344,621.72","673,368,087.13","666,039,320.43","668,456,978.53","635,011,559.95","709,472,049.50","712,823,418.38","726,527,374.07"
固定资产清理,,,,,"131,836.90","12,797.51",,,,,,,,,,,,,"1,095,359.06","1,095,290.06","1,154,658.42","1,095,290.06",,630.64,"786,572.47","772,824.05","132,374.77","607,759.70","135,971.44","89,647.77",,,"24,054.00",
负债合计,"904,162,645.14","950,617,020.05","1,021,212,564.64","1,011,834,101.39","671,106,821.48","720,682,691.76","862,907,527.95","666,954,973.40","794,901,474.06","998,988,244.75","1,146,568,069.32","971,814,388.18","1,081,739,368.61","1,311,808,439.44","1,425,232,053.36","1,559,511,111.16","1,985,934,423.55","2,579,348,627.59","2,914,459,842.60","2,627,040,578.29","3,728,805,867.09","3,986,989,557.98","4,254,041,803.37","3,739,437,094.81","4,025,024,359.62","5,556,054,467.30","4,590,302,277.36","4,078,615,707.39","4,804,256,287.20","5,180,505,172.40","5,230,012,749.09","5,547,036,511.19","5,593,034,126.55","6,420,501,445.22"
生产性生物资产,"551,076.73","2,016,115.10","1,620,628.89","1,441,126.67","1,634,209.63","1,582,950.04","1,910,063.11","2,166,496.41","1,851,105.41","1,676,717.69","1,517,559.31","1,402,799.61","5,133,778.85","5,975,280.89","5,848,742.51","6,479,838.35","10,911,081.82","21,104,568.55","18,804,466.54","22,098,873.46","32,205,909.30","39,135,748.65","43,705,482.72","44,580,692.99","125,408,043.54","115,670,108.12","103,447,680.06","79,960,577.62","86,596,623.15","80,606,312.61","82,230,005.87","85,105,047.69","79,554,403.41","78,467,612.94"
实收资本(或股本),"256,000,000.00","256,000,000.00","340,000,000.00","340,000,000.00","400,800,000.00","400,800,000.00","400,800,000.00","400,800,000.00","400,800,000.00","400,800,000.00","400,800,000.00","400,800,000.00","801,600,000.00","801,600,000.00","801,600,000.00","801,600,000.00","1,606,215,292.00","1,617,639,925.00","1,637,824,823.00","1,638,836,466.00","1,639,727,287.00","1,647,100,355.00","1,664,982,914.00","1,664,982,914.00","2,497,474,371.00","2,497,474,371.00","2,733,779,415.00","2,733,779,415.00","4,100,669,122.00","4,100,669,122.00","4,100,669,122.00","4,100,669,122.00","4,100,669,122.00","4,100,669,122.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"153,614,966.45","155,110,767.28","72,675,729.05","72,675,729.05","2,029,675,428.92","2,029,675,428.92","2,023,272,517.34","2,022,302,089.61","2,022,318,015.66","2,023,341,192.41","2,017,442,938.82","2,025,559,838.82","1,633,321,948.50","1,642,264,648.50","1,647,290,914.91","1,654,654,857.65","890,280,510.63","987,178,615.22","1,153,944,026.47","1,164,684,264.47","1,174,017,358.68","1,235,919,570.19","1,346,966,711.61","1,346,680,171.61","514,317,153.94","509,613,412.05","2,472,409,749.89","2,472,409,749.89","1,122,793,388.31","1,070,050,665.05","1,071,439,359.15","919,686,968.53","918,317,639.21","914,927,986.61"
无形资产,"127,145,559.37","139,556,084.11","144,165,835.73","142,967,427.73","143,947,935.14","159,326,965.29","173,303,094.10","177,312,280.70","179,500,041.64","179,698,262.48","206,224,498.98","210,473,300.54","221,200,009.76","299,692,329.72","351,802,053.53","369,495,013.01","378,593,375.36","406,655,073.32","464,663,236.21","472,028,900.97","655,726,022.17","669,131,221.00","710,142,187.80","717,300,800.06","749,976,425.44","803,372,532.35","1,460,056,921.38","1,443,531,716.29","1,436,759,712.37","1,471,390,076.19","1,467,966,058.91","1,482,869,116.08","1,525,967,360.14","1,565,289,227.67"
盈余公积,"16,815,940.72","24,605,051.40","38,979,782.09","38,979,782.09","38,979,782.09","38,979,782.09","56,615,475.57","56,615,475.57","56,615,475.57","56,615,475.57","83,377,971.12","83,377,971.12","83,377,971.12","83,377,971.12","115,366,604.15","115,366,604.15","115,366,604.15","115,366,604.15","163,680,833.75","163,680,833.75","163,680,833.75","163,680,833.75","227,358,592.56","227,358,592.56","227,358,592.56","227,358,592.56","270,880,992.68","270,880,992.68","270,880,992.68","270,880,992.68","334,026,259.86","334,026,259.86","334,026,259.86","334,026,259.86"
开发支出,"4,541,871.96","6,078,905.57","8,185,852.59","9,090,076.21","9,534,858.24","9,479,792.91","13,053,674.66","13,827,363.24","26,452,931.33","38,095,154.17","48,068,756.04","59,520,146.17","76,347,298.45","94,566,883.18","97,916,442.16","119,323,740.43","138,358,834.22","159,625,965.05","172,523,778.65","193,119,953.72","200,725,908.78","216,184,783.67","221,555,056.40","239,284,279.14","254,174,810.23","276,366,081.78","229,938,459.88","240,197,551.05","261,989,911.36","286,698,386.53","310,150,836.58","291,376,469.43","287,621,775.95","312,191,880.15"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,"8,313,629.25","8,313,629.25","8,313,629.25","8,313,629.25","12,998,720.94","12,998,720.94","12,998,720.94","12,998,720.94","13,862,003.65","12,998,720.94","17,454,805.56","42,367,158.28","212,723,202.84","212,723,190.29","212,723,190.29","218,225,253.85","218,225,253.85","218,225,253.85","218,225,253.85","231,239,211.74","231,239,211.74"
未分配利润,"33,129,194.14","169,292,694.20","387,591,744.93","466,793,711.27","443,820,088.40","503,254,269.41","601,025,039.72","719,787,848.05","718,526,346.82","813,597,077.41","977,825,618.60","1,156,674,600.43","1,169,239,582.43","1,290,256,778.41","1,501,292,016.74","1,698,700,287.72","1,677,240,120.21","1,803,908,772.45","2,077,822,215.64","2,237,632,171.39","2,198,915,200.84","2,352,580,645.65","2,645,945,477.70","2,747,670,414.28","2,685,659,890.31","2,873,561,002.40","3,141,471,505.76","3,279,013,807.22","3,290,794,182.99","3,517,903,729.69","3,742,305,772.40","3,934,544,852.22","4,020,930,052.09","4,335,754,974.02"
长期待摊费用,"5,975,724.12","9,958,373.44","10,238,949.05","11,242,641.41","11,017,360.38","11,793,210.27","11,687,460.26","11,339,549.65","11,012,388.11","12,121,546.53","13,906,120.95","14,761,792.65","19,619,820.39","27,008,641.46","43,313,646.90","46,102,093.63","56,240,952.30","73,009,484.03","66,376,260.90","86,098,423.41","79,981,691.10","76,579,259.12","76,208,472.61","85,116,013.78","101,426,880.69","89,243,563.19","88,633,420.51","83,588,379.25","103,282,067.71","103,627,073.45","102,206,561.47","103,767,795.29","107,339,406.15","120,178,038.33"
少数股东权益,"33,150,033.28","27,115,420.43","37,955,506.81","37,713,750.61","45,720,424.44","44,938,909.62","100,160,199.19","116,307,360.93","116,089,298.33","100,147,959.47","110,686,724.39","126,773,516.18","145,745,559.69","148,572,131.13","217,272,344.84","237,304,018.95","232,807,837.60","231,671,062.83","258,904,186.01","271,367,228.35","409,303,964.44","393,397,465.82","411,069,222.82","456,038,797.50","534,109,626.35","602,394,456.35","639,997,584.98","651,361,802.37","727,261,304.63","655,128,328.33","777,359,795.67","694,581,030.81","755,836,837.45","763,073,425.64"
递延所得税资产,"444,456.30","1,601,671.40","1,489,899.55","1,373,234.16","2,658,501.26","2,269,492.41","5,251,438.85","4,640,988.09","4,617,676.39","5,115,131.76","12,951,348.77","9,846,846.99","9,325,890.04","14,186,279.80","18,022,279.53","15,931,513.02","16,028,742.51","13,904,294.15","24,710,139.30","26,925,120.42","21,673,086.77","23,195,434.89","53,524,937.64","60,361,451.47","58,469,951.76","56,317,653.91","62,629,258.76","61,454,378.65","61,591,306.26","73,443,761.66","84,308,418.23","80,327,881.38","86,184,494.46","87,316,319.87"
外币报表折算价差,,,,,,,,,,,,"-30,650.88","-28,447.98","-23,257.48","-38,044.35","-42,250.29","-109,665.50","-132,285.68","-173,172.39","-116,499.96","-131,042.33",,,,,,,,,,,,,
其他非流动资产,,,,,,,"49,727,562.99","49,355,036.40","39,232,641.01","58,060,030.31","97,717,708.48","152,768,425.17","195,893,668.32","219,805,400.73","187,379,888.04","226,615,626.66","251,631,327.57","421,788,445.03","530,347,589.68","614,879,915.92","501,089,894.19","491,894,283.02","454,161,994.51","494,961,548.30","528,761,399.12","574,784,707.04","278,355,551.23","404,047,831.56","401,922,248.77","389,812,936.05","218,611,190.60","282,292,264.61","287,401,649.52","310,001,270.45"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"483,004,421.17","558,779,471.07","675,360,468.70","690,550,370.09","759,798,908.29","824,928,506.28","952,370,219.59","1,004,632,616.80","1,101,286,827.14","1,201,210,089.35","1,379,506,268.52","1,539,957,352.17","1,722,568,622.70","2,097,169,277.41","2,361,180,041.11","2,533,871,492.36","2,925,676,506.43","3,412,489,943.86","3,898,133,219.70","4,141,724,208.45","4,516,767,920.56","4,659,599,696.10","4,824,768,537.21","4,983,549,775.76","5,437,418,023.27","5,942,838,707.38","6,413,787,300.34","6,689,066,872.20","7,267,002,166.85","7,445,415,216.54","7,596,299,019.05","7,927,871,901.86","8,400,305,790.75","8,840,734,831.01"
所有者权益(或股东权益)合计,"492,710,134.59","632,123,933.31","877,202,762.88","956,162,973.02","2,958,995,723.85","3,017,648,390.04","3,181,873,231.82","3,315,812,774.16","3,314,349,136.38","3,394,501,704.86","3,590,133,252.93","3,793,155,275.67","3,833,256,613.76","3,966,048,271.68","4,282,783,836.29","4,507,583,518.18","4,521,800,699.09","4,755,632,693.97","5,292,002,912.48","5,476,084,464.00","5,585,513,602.38","5,792,517,226.36","6,296,550,717.68","6,444,114,110.46","6,459,736,343.84","6,713,609,729.48","9,259,003,056.05","9,409,311,317.33","9,515,735,474.84","9,616,361,225.63","10,028,171,303.65","9,985,616,332.10","10,134,305,150.96","10,465,655,004.64"
资产总计,"1,396,872,779.73","1,582,740,953.36","1,898,415,327.52","1,967,997,074.41","3,630,102,545.33","3,738,331,081.80","4,044,780,759.77","3,982,767,747.56","4,109,250,610.44","4,393,489,949.61","4,736,701,322.25","4,764,969,663.85","4,914,995,982.37","5,277,856,711.12","5,708,015,889.65","6,067,094,629.34","6,507,735,122.64","7,334,981,321.56","8,206,462,755.08","8,103,125,042.29","9,314,319,469.47","9,779,506,784.34","10,550,592,521.05","10,183,551,205.27","10,484,760,703.46","12,269,664,196.78","13,849,305,333.41","13,487,927,024.72","14,319,991,762.04","14,796,866,398.03","15,258,184,052.74","15,532,652,843.29","15,727,339,277.51","16,886,156,449.86"
