科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"123,436,999.34","270,715,692.32","434,356,723.73","541,971,332.72","133,269,799.60","298,230,440.90","452,814,365.50","629,483,548.27","134,116,210.05","406,144,864.12","608,571,250.44","558,531,907.88","203,779,867.85","455,650,342.15","656,108,171.51","635,772,566.04","155,549,672.23","341,619,666.43","532,008,485.96","719,762,543.60","147,837,522.79","330,072,055.87","510,120,404.69","743,837,472.74","151,089,560.36","347,366,745.19","545,306,309.31","740,093,089.82","120,090,016.15","281,519,677.31","425,126,075.61","607,171,620.18","124,674,256.19","262,824,372.81","418,718,288.95","597,979,490.94","141,675,108.65","323,121,382.51","483,225,020.67","697,667,396.46","264,921,078.23","644,694,050.79","998,394,114.40","1,350,848,797.58"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"35,686,339.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201,552,000.00"
收到的税费返还,"64,093.69","928,742.45","928,742.45",,"757,299.15","1,361,705.61","1,657,898.11","552,125.79","202,668.69","496,701.95","1,317,475.70","981,693.17","678,484.77","1,587,480.95","2,344,260.08","3,528,382.81","1,682,728.93","3,953,379.71","4,992,326.80","5,304,001.46","1,317,036.16","2,492,227.37","4,249,431.61","7,715,646.52","1,827,675.15","3,833,089.03","5,863,317.39","6,829,978.58","2,163,743.08","5,145,182.64","6,190,178.68","6,282,865.74","971,064.19","3,735,054.05","5,251,931.29","2,184,734.81","1,046,847.22","3,471,542.56","4,067,433.35","534,597.96","743,902.11","2,784,104.83","3,066,651.34","1,114,771.48"
支付其他与投资活动有关的现金,,"951,517.17","956,149.17","5,030,000.00","6,992,908.00","6,992,908.00","13,796,309.93","785,287.23","6,000,000.00","3,200,000.00","3,200,000.00",,"30,122,600.00",,"34,480,999.25","51,664,945.50","10,000,000.00","10,000,000.00","12,000,000.00","48,000.00",,"114,701,945.00","170,701,945.00","161,201,945.00",,,,,,,,,,,,,,,,"8,000,000.00",,"4,000,000.00",,"9,355,593.00"
收到其他与经营活动有关的现金,"5,325,038.37","9,553,580.50","13,719,891.22","12,997,825.84","2,060,243.06","6,261,452.46","13,334,540.55","11,119,159.91","3,324,975.41","7,678,922.87","15,514,737.12","26,854,904.82","11,180,135.24","16,119,629.67","19,109,830.25","20,358,834.31","1,719,751.42","2,984,074.71","5,203,733.58","11,748,927.66","2,257,177.63","4,933,586.15","7,346,959.92","12,572,024.84","1,710,554.21","2,836,615.15","6,436,180.70","17,537,233.92","1,570,143.96","4,177,702.60","8,721,452.96","8,258,828.01","2,193,503.53","5,559,253.97","11,053,125.30","8,296,475.53","1,944,029.58","4,125,869.63","6,926,079.74","9,468,502.86","38,737,827.00","47,549,708.64","60,907,964.62","58,875,516.13"
投资活动现金流出小计,"45,848,822.86","123,470,575.34","141,576,287.78","108,286,407.84","19,755,576.67","71,357,486.23","106,075,350.28","117,824,363.51","11,434,461.85","16,029,239.34","21,583,002.14","37,303,802.75","91,732,162.31","68,693,488.14","193,765,679.28","152,606,231.41","49,503,306.20","59,691,216.00","59,953,922.08","83,743,788.85","11,145,552.70","135,916,345.58","196,818,545.98","214,029,907.73","26,950,914.11","32,369,193.85","44,709,524.06","82,128,340.87","17,636,902.74","24,705,460.70","39,992,556.78","103,573,006.89","45,580,510.74","91,288,237.91","109,192,565.60","168,861,466.52","16,473,151.36","17,859,412.36","20,136,143.86","115,812,680.79","218,895,254.88","260,050,597.34","244,252,538.62","310,270,805.55"
经营活动现金流入小计,"128,826,131.40","281,198,015.27","449,005,357.40","554,969,158.56","136,087,341.81","305,853,598.97","467,806,804.16","641,154,833.97","137,643,854.15","414,320,488.94","625,403,463.26","586,368,505.87","215,638,487.86","473,357,452.77","677,562,261.84","659,659,783.16","158,952,152.58","348,557,120.85","542,204,546.34","736,815,472.72","151,411,736.58","337,497,869.39","521,716,796.22","764,125,144.10","154,627,789.72","354,036,449.37","557,605,807.40","764,460,302.32","123,823,903.19","290,842,562.55","440,037,707.25","621,713,313.93","127,838,823.91","272,118,680.83","435,023,345.54","608,460,701.28","144,665,985.45","330,718,794.70","494,218,533.76","707,670,497.28","304,402,807.34","695,027,864.26","1,062,368,730.36","1,410,839,085.19"
投资活动产生的现金流量净额,"-20,270,982.49","-51,071,314.64","-61,210,607.91","-3,834,408.32","12,166,761.56","-40,369,656.75","-73,759,267.90","-71,347,869.02","6,299,595.37","13,388,316.18","19,143,219.07","14,221,866.53","-90,046,290.53","-55,717,037.92","-87,620,365.53","-40,677,824.01","4,147,444.93","2,399,754.86","54,784,142.81","38,296,329.09","47,430,447.30","15,993,482.15","-1,956,272.98","-17,792,057.47","677,403.93","286,109,878.77","312,291,930.98","299,067,540.03","-7,718,745.74","-794,040.92","1,480,544.74","-74,760,746.63","-44,793,280.15","-80,202,714.92","-87,554,254.32","1,200,052.45","-13,939,970.02","-10,594,053.92","20,294,634.35","220,065,729.54","-142,967,439.84","-131,200,512.08","-102,839,150.09","-124,178,082.89"
购买商品、接受劳务支付的现金,"71,203,019.30","166,688,453.32","277,733,485.51","366,910,502.33","96,685,873.06","177,884,274.49","318,588,101.88","403,857,115.35","93,909,378.93","330,948,934.16","528,227,610.43","386,149,067.83","176,566,465.98","369,785,513.43","531,177,199.17","485,261,755.56","190,196,629.91","305,752,958.89","421,252,841.07","509,143,957.27","91,185,130.31","210,813,442.41","260,692,201.21","419,362,631.92","87,549,493.08","188,925,084.96","325,393,640.02","459,036,643.07","83,391,170.54","219,431,056.32","310,510,158.96","385,727,019.45","92,557,596.39","183,302,128.97","259,236,191.71","330,633,112.53","83,147,829.19","172,646,274.49","260,338,629.71","356,337,263.46","240,131,386.87","472,981,513.28","737,247,399.36","955,913,113.33"
吸收投资收到的现金,"4,342,850.00","3,894,050.00","15,232,749.86","14,880,080.40",,"7,528,257.54","2,561,687.24","2,739,015.27",,"1,837,500.00","1,837,500.00","1,837,500.00","1,837,500.00","1,837,500.00","3,675,000.00","3,675,000.00",,"1,837,500.00","1,837,500.00","1,837,500.00",,,,,,,,,,,,,,,,,,,,,"237,950,000.00","240,400,000.00","240,400,000.00","244,030,000.00"
支付给职工以及为职工支付的现金,"22,014,020.63","47,332,094.47","71,900,004.99","94,269,572.90","23,556,503.37","51,568,658.55","79,872,713.37","96,663,117.81","20,697,758.47","47,314,231.50","69,874,782.15","86,795,980.74","29,388,029.14","57,802,577.81","84,567,679.44","102,275,918.01","26,343,994.09","58,239,757.27","85,611,933.06","113,637,381.88","32,607,542.91","64,839,618.64","94,983,886.23","125,198,172.77","37,531,864.54","75,961,173.86","114,054,794.69","145,283,755.10","36,828,481.53","77,467,844.49","123,126,505.39","166,277,766.48","38,854,075.82","95,720,067.99","137,492,946.18","176,008,865.03","47,406,324.78","91,388,063.63","139,147,222.28","193,622,242.10","61,289,417.42","120,531,321.98","177,860,545.98","253,255,902.64"
取得借款收到的现金,"84,336,562.33","223,902,462.33","308,022,362.33","401,270,000.00","92,272,980.00","129,933,392.78","237,688,815.02","366,300,000.00","177,500,000.00","320,500,000.00","421,200,000.00","340,700,000.00","164,023,162.75","308,500,000.00","537,600,000.00","540,500,000.00","106,000,000.00","280,000,000.00","396,800,000.00","535,800,000.00","119,500,000.00","347,000,000.00","431,500,000.00","421,500,000.00","34,050,000.00","34,050,000.00","103,050,000.00","167,050,000.00","9,000,000.00","88,000,000.00","104,000,000.00","279,000,000.00","29,000,000.00","179,500,000.00","240,500,000.00","405,500,000.00","56,600,000.00","132,100,000.00","193,100,000.00","361,100,000.00","34,000,000.00","149,000,000.00","240,000,000.00","288,500,000.00"
支付的各项税费,"15,147,079.14","22,806,564.20","28,969,880.16","35,618,233.53","16,631,305.01","23,789,041.04","31,496,641.17","38,067,801.55","9,765,084.99","18,725,231.15","26,302,571.91","35,609,804.79","10,224,690.95","20,114,795.29","33,396,632.07","43,441,030.52","17,176,130.57","30,733,254.46","48,449,519.69","49,204,644.52","24,303,702.16","40,834,114.05","57,482,985.27","62,879,283.02","13,807,613.23","35,439,448.02","52,019,074.23","61,147,657.21","10,660,057.66","29,598,003.77","43,081,996.97","50,794,393.75","15,673,975.59","31,545,741.73","41,759,996.60","56,872,683.37","12,869,784.90","38,453,999.57","53,436,073.57","76,716,729.30","61,514,660.39","101,470,776.88","129,011,240.85","150,837,511.20"
