科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"837,548,534.34","1,250,984,633.60","949,387,010.14","1,136,547,372.99","905,307,566.67","844,797,116.02","795,678,784.19","655,748,065.69","657,270,677.10","826,760,571.34","394,912,495.23","406,224,242.29","401,854,790.00","535,440,077.57","884,453,417.10","906,644,912.18","913,722,470.02","501,966,741.29","624,025,323.53","588,295,921.32","814,615,396.66","1,428,120,069.18","1,035,367,132.14","1,140,039,548.68","847,324,256.09","718,395,946.73","1,374,582,780.46","1,843,504,064.82","1,504,382,558.14","1,563,627,949.91","1,553,986,350.94","2,135,349,607.65","2,034,791,609.10","1,873,175,202.77","1,753,239,246.04","4,224,434,594.20","3,742,020,112.17","3,830,505,920.84","4,002,159,112.54","3,585,788,918.36","3,064,904,934.97","3,085,359,795.77","3,746,101,971.07","2,442,507,467.97","4,027,294,330.83","2,400,416,490.17","5,438,862,682.70","4,524,974,293.75","5,328,165,744.54"
短期借款,"995,000,000.00","1,060,000,000.00","880,000,000.00","1,315,000,000.00","1,565,000,000.00","1,445,000,000.00","1,525,000,000.00","1,245,000,000.00","1,115,000,000.00","1,105,000,000.00","1,050,000,000.00","1,260,000,000.00","1,060,000,000.00","1,030,000,000.00","1,209,000,000.00","2,029,000,000.00","1,979,000,000.00","1,909,000,000.00","2,069,000,000.00","2,189,000,000.00","2,689,000,000.00","2,639,000,000.00","2,090,000,000.00","1,920,000,000.00","1,850,000,000.00","1,850,000,000.00","2,050,000,000.00","1,780,000,000.00","1,801,000,000.00","1,904,000,000.00","1,913,000,000.00","1,540,000,000.00","1,709,000,000.00","2,087,000,000.00","2,778,000,000.00","4,144,300,000.00","3,890,000,000.00","3,840,000,000.00","3,240,000,000.00","3,440,000,000.00","2,990,000,000.00","2,095,000,000.00","1,301,000,000.00","1,451,000,000.00","2,151,000,000.00","2,401,000,000.00","2,677,000,000.00","1,530,000,000.00","1,530,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,068.49","670,273.97"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,135,373.29","3,184,270.59","1,270,000.00","2,700,000.00","3,550,000.00","1,100,000.00","1,020,000.00","800,000.00","3,804,046.00","9,340,065.53","7,956,730.59","4,117,929.00","2,000,000.00","441,750.00","300,000.00","925,000.00","1,462,863.80","473,517.79","1,200,000.00","6,027,146.00","2,760,000.00","1,889,058.00","420,000.00","320,000.00","300,000.00","3,270,000.00","1,770,000.00",,,,,,,"780,000.00",,"4,300,000.00",,,,,,,,,,,,,
应付票据,"41,500,000.00","25,000,000.00","16,000,000.00","5,000,000.00","6,000,000.00","101,000,000.00","101,000,000.00",,,,,,,,"17,000,000.00","27,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,"132,000,000.00",,,,,,,,,,
应收账款,"238,564,600.34","274,275,989.77","237,347,195.96","357,661,876.96","334,156,789.53","337,676,533.35","338,763,125.56","272,565,532.24","268,517,797.76","232,870,915.98","238,163,942.65","285,809,090.07","283,432,933.22","265,843,828.54","238,079,778.38","341,517,157.51","340,586,007.19","331,233,950.46","286,156,459.27","252,305,900.19","219,070,205.43","223,556,054.70","244,579,576.11","272,134,972.52","181,957,413.43","216,268,080.00","232,067,439.41","284,474,796.21","286,789,213.98","305,271,833.66","338,902,003.23","390,837,114.77","389,209,401.63","402,863,799.78","416,304,323.87","482,275,524.69","408,507,652.07","597,463,303.28","635,059,189.54","637,782,830.13","571,629,951.71","555,691,101.85","614,563,764.08","1,408,682,046.54","1,463,079,366.84","1,692,253,798.20","1,261,272,416.62","1,993,711,089.32","2,111,298,374.57"
应付账款,"222,993,182.59","221,602,283.92","221,379,767.67","685,366,946.37","258,941,648.37","263,103,407.47","263,745,449.28","398,834,146.41","391,175,757.50","359,860,545.91","360,717,129.64","373,868,809.85","369,964,932.43","338,706,595.82","380,871,928.35","467,809,777.94","418,188,996.71","385,041,479.23","378,175,968.28","472,249,670.65","405,946,628.52","602,611,405.02","560,832,133.69","742,933,264.73","638,793,932.93","702,601,673.92","713,227,158.38","936,151,226.79","906,928,312.25","902,655,586.22","1,021,532,584.95","1,211,112,574.97","1,114,816,576.94","1,260,522,599.12","1,395,557,143.23","1,313,111,555.87","1,163,629,850.62","1,500,121,831.82","1,383,344,272.18","2,203,688,237.04","2,136,952,905.94","3,986,325,214.72","3,644,953,262.50","4,950,873,704.48","4,532,458,662.89","3,254,404,409.79",,"5,693,181,803.75",
预付款项,"71,380,697.02","67,344,341.38","27,189,923.34","20,648,598.09","20,106,604.68","87,469,050.95","95,925,603.61","64,311,214.35","62,942,634.49","37,501,328.81","59,865,618.86","29,587,427.25","31,986,599.46","23,432,039.51","41,385,857.00","121,829,213.75","114,507,756.30","172,304,865.96","181,055,024.62","187,950,012.32","191,806,204.82","175,710,622.69","228,998,003.68","226,790,026.10","249,687,803.74","286,049,559.71","291,694,540.06","384,278,790.33","304,110,847.56","568,543,831.05","301,320,700.81","309,627,919.06","351,323,152.61","445,908,106.63","479,196,845.31","396,583,917.32","177,993,027.98","102,424,720.36","135,177,972.58","79,624,386.89","896,036,342.53","179,456,377.98","149,394,599.34","95,501,402.34","79,935,314.50","99,916,338.06","121,022,451.01","110,620,704.87","119,775,627.71"
预收款项,"179,954,602.16","626,215,792.03","539,826,929.86","371,324,280.43","379,803,741.07","410,023,232.32","534,572,995.91","116,962,859.52","167,248,159.69","237,308,976.58","162,011,233.83","157,532,459.34","506,396,098.21","792,345,324.53","567,108,961.41","843,446,536.67","588,285,466.67","621,115,796.87","421,423,237.75","399,701,856.83","369,064,048.12","594,128,577.20","762,804,346.28","972,798,375.89","910,122,156.81","1,119,831,552.52","1,575,070,603.08","1,416,001,124.36","1,786,018,731.78","2,134,390,945.25","2,438,683,966.55","1,823,433,535.47","1,791,550,846.22","1,303,350,213.82","1,487,444,759.13","935,100,634.13","863,819,541.03","994,885,228.09","1,250,960,764.83","993,188,366.23","1,421,037,603.88","2,172,824,738.23","2,759,031,182.23","2,823,135,933.15","3,390,201,169.84","2,533,741,966.98","4,899,829,389.08","3,737,455,304.99","4,065,980,109.66"
