科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"43,961,000.15","21,472,011.57","5,560,299.24","9,791,884.51","11,102,529.98","6,406,473.85","1,919,823.00","2,994,411.43","3,453,110.33","4,816,672.42","5,819,503.49","13,225,133.66","10,786,245.17","17,865,051.64","103,415,306.94","10,002,751.90","25,295,094.45","11,976,400.30","4,444,860.29","69,033,385.75","72,755,495.84","73,251,417.00","6,201,577.64","13,896,940.90","10,548,265.33","19,987,616.08","9,082,696.09","10,969,585.25","10,944,844.33","15,516,176.21","10,269,172.79","18,222,469.32","13,094,773.47","19,044,953.28","11,797,207.74","15,774,315.88","13,619,140.06","19,680,287.92","220,328,430.86","17,240,431.02"
应付职工薪酬,"6,270,127.23","5,352,394.26","7,855,613.91","9,815,863.88","9,177,007.80","6,175,070.91","14,512,085.32","12,804,209.08","13,261,900.69","12,958,602.79","17,350,285.66","13,735,673.28","15,647,517.99","8,234,362.89","20,929,832.72","16,575,132.29","16,280,945.69","9,984,205.76","25,224,824.65","22,448,566.28","22,256,694.43","11,003,793.21","32,411,768.77","26,429,946.36","26,273,691.96","14,279,142.20","33,559,637.10","25,521,710.68","27,207,091.74","11,961,781.53","43,613,768.41","31,201,913.16","33,682,034.90","22,013,509.08","53,573,000.58","34,729,303.38","37,397,826.35","40,347,311.26","48,373,170.45","34,456,269.11"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"33,996,235.13","9,559,155.02","16,041,393.90","18,711,298.84","20,914,457.93","18,793,653.64","10,826,827.95","13,228,920.81","20,532,846.07","19,201,615.83","17,015,319.03","1,442,065.44","1,595,945.63","15,123,934.04","4,693,280.14","11,579,137.70","-308,063.50","15,207,361.20","52,635,400.71","58,643,896.66","41,623,699.38","30,609,832.55","53,201,360.35","56,288,131.17","19,522,783.62","17,005,799.82","56,452,720.31","48,512,745.18","36,240,043.78","14,223,991.35","24,818,131.82","36,950,307.64","22,531,852.65","21,122,442.93","114,384,518.00","44,481,125.94","13,653,425.55","16,629,295.54","51,225,097.92","46,940,150.29"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,"11,480.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,962.50",
应收股利,,,"4,311,032.09","4,311,032.09",,,,,,,,,,,"20,087,749.61","20,087,749.61","10,087,749.61",,,,,,,,,,,,,,,,,,,,,,,
应付股利,"6,288,932.43","8,071,808.81","150,250.80","150,250.80","150,250.80","294,145.92","376,560.67","376,560.67","14,403,427.86","616,115.15","616,115.15","616,115.15","616,115.15","616,115.15","941,199.69","941,199.69","941,199.69","8,517,980.60","941,199.69","941,199.69","941,199.69",,"941,199.69","941,199.69","941,199.69","2,626,380.68","941,199.69","941,199.69","941,199.69","941,199.69","941,199.69","941,199.69","19,640,483.29","19,640,483.29","19,640,483.29","19,640,483.29","941,199.69",,"941,199.69","941,199.69"
存货,"99,816,471.67","120,177,388.97","186,785,638.71","222,166,755.27","212,218,904.46","249,478,434.53","293,850,042.43","328,751,221.27","312,789,887.68","305,372,490.33","299,380,355.25","323,038,003.72","294,900,343.63","295,805,826.61","280,848,509.81","349,466,999.24","309,338,574.31","381,456,519.20","338,445,454.54","445,370,635.37","396,219,014.99","411,197,135.71","453,177,915.26","532,393,344.03","429,520,416.25","510,266,857.60","556,217,157.57","567,993,569.77","488,366,621.00","611,854,023.15","749,043,990.30","590,397,066.26","614,801,957.36","689,006,629.66","727,052,229.48","745,120,338.70","675,030,127.40","690,832,528.80","693,230,542.43","652,185,298.44"
其他应付款,"28,731,408.62","8,631,665.69","26,237,518.02","24,768,440.85","27,729,868.87","23,410,998.28","29,330,215.19","29,602,985.01","29,897,688.75","30,073,856.30","11,557,682.50","14,968,928.36","13,897,913.51","16,497,205.14","13,864,167.81","14,041,951.24","12,065,233.57","11,709,814.58","16,970,103.34","16,895,240.45","19,265,081.13","941,199.69","32,944,518.30","30,868,299.48","23,765,334.30","23,422,137.39","141,516,938.13","142,363,743.62","189,533,345.16","191,460,707.22","144,203,516.17","151,437,690.29","172,544,935.71","183,965,431.41","142,600,310.83","130,144,717.98","116,996,019.22","110,442,871.82","62,778,405.91","56,773,320.36"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,358,186.94","1,223,966.76","744,408.21","744,408.21",,,,,,
其他流动资产,,,,,,,,,,,"5,000,000.00",,"4,500,000.00","8,000,000.00","41,000,000.00","41,000,000.00",,"414,036,525.76","367,911,162.10","301,500,000.00","278,000,000.00","331,000,000.00","146,000,000.00","18,000,000.00","178,000,000.00","83,020,000.00","42,600,032.35","101,856,930.80","92,315,842.86","60,000,000.00","53,426,446.73","71,042,332.90","19,980,458.00","28,861,164.08","7,572,029.94","9,449,744.39","27,145,124.65","155,751,942.99","101,511,715.31","99,188,989.78"
其他流动负债,,,"1,500,000.00","1,500,000.00","1,500,000.00",,,,,"164,956.70",,,,,"1,050,000.00","1,050,000.00","1,050,000.00","1,050,000.00","1,050,000.00","1,050,000.00","1,050,000.00","22,647,741.27","1,050,000.00","1,050,000.00","1,050,000.00","1,050,000.00","1,050,000.00","1,050,000.00","1,050,000.00","1,050,000.00","280,761.77",,,"367,540.89",,,,"667,105.71",,"253,982.97"
流动资产合计,"563,742,986.29","665,142,606.30","894,440,027.11","1,000,534,755.93","1,003,048,771.51","1,932,771,524.14","1,990,133,319.15","2,082,141,490.52","2,128,829,645.35","2,128,846,589.61","2,243,451,507.73","2,301,821,506.72","2,140,912,956.44","2,264,287,544.93","2,360,556,419.24","2,363,860,322.09","2,300,858,350.69","2,644,780,510.98","2,647,081,048.81","2,743,633,914.76","2,736,483,412.07","2,814,068,231.78","2,823,699,477.98","2,810,975,696.44","2,664,167,629.78","2,738,166,192.15","3,177,068,779.38","3,188,020,604.07","3,200,062,217.13","3,094,409,297.56","3,389,111,454.85","3,311,447,775.69","3,460,143,389.87","3,678,238,278.18","4,296,558,944.74","4,232,947,696.08","3,707,685,745.03","3,678,447,846.45","3,985,567,063.15","3,958,247,703.16"
流动负债合计,"389,150,488.85","380,531,646.95","569,866,698.86","618,608,395.72","568,500,308.88","427,584,431.68","464,675,793.32","484,846,167.54","597,688,533.22","548,593,821.20","636,847,001.21","621,928,455.51","493,842,194.64","586,190,268.91","660,843,486.25","712,722,706.56","596,795,920.89","865,543,298.28","967,499,732.39","998,585,440.92","1,037,828,477.90","1,083,256,660.70","1,191,058,903.58","1,096,534,535.43","1,077,325,676.76","1,146,743,495.66","1,566,366,971.38","1,533,539,971.96","1,503,139,392.57","1,468,149,465.16","1,747,659,956.93","1,614,694,951.48","1,866,353,060.54","2,095,526,619.62","2,561,193,818.51","2,466,600,396.28","1,978,533,873.45","1,949,539,111.76","2,095,374,085.20","1,958,942,468.67"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,"32,735,047.73","36,399,770.77","50,456,147.96","56,545,166.39","62,460,286.46","67,978,202.85","70,554,033.76","81,595,547.41","77,099,277.43","62,675,628.25","65,271,932.05","69,690,963.57","37,781,962.80","43,111,904.13","66,115,425.92","41,571,769.46","47,251,506.19","47,445,155.23","47,725,527.30","8,144,286.33","9,558,222.55","10,532,540.40","11,385,406.16","11,742,841.87","12,367,805.12","13,843,898.76","15,146,000.50","16,062,806.35","16,772,463.23","18,555,993.17","20,489,892.15","21,697,188.02","21,315,084.76","22,973,540.01","24,090,038.54","24,853,163.15","26,518,264.50","26,607,029.56"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"13,375,515.45","12,514,744.23","11,657,743.47","11,443,493.28","11,229,243.09","11,014,992.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,009,419.81","32,825,701.73","39,075,094.23","38,829,082.66","56,027,897.12","55,820,472.27"
预计负债,"44,100,750.00","45,280,500.00","48,588,087.11","50,974,337.11","53,276,837.11","66,713,087.11","61,458,950.48","64,569,700.48","64,266,950.48","68,238,500.48","76,780,187.54","77,321,834.54","77,096,487.09","79,018,387.09","80,480,467.57","80,540,467.57","80,937,090.06","96,915,800.09","91,824,826.57","93,130,794.23","96,418,538.67","97,526,588.47","100,023,510.79","104,858,694.21","102,843,130.16","101,249,027.56","114,965,066.15","119,559,926.70","119,751,874.43","136,298,283.27","124,894,777.60","143,349,874.48","136,183,830.66","173,376,601.34","178,417,514.55","197,571,662.50","204,186,967.71","221,060,358.42","173,858,668.98","191,787,162.81"
固定资产,"94,737,164.40","108,257,867.63","125,712,364.07","125,362,692.04","127,767,023.91","131,553,288.96","159,748,986.50","171,528,334.88","194,744,674.50","199,958,875.49","217,685,619.20","215,592,013.15","214,881,506.72","217,055,834.95","215,205,300.46","212,878,882.69","208,429,101.59","229,775,790.26","267,014,284.79","263,082,702.24","259,233,702.00","255,094,971.63","254,743,303.20","261,365,928.06","311,836,326.18","264,886,570.80","386,725,245.04","390,391,324.13","385,876,028.13","402,137,758.40","488,673,124.09","491,506,135.85","785,137,575.54","884,515,985.23","948,175,524.52","960,235,646.32","960,222,204.44","1,026,376,263.26","1,086,748,474.45","1,077,010,893.08"
递延所得税负债,,,,,,,,,,,,,,,,,,,"976,548.12","976,548.12","976,548.12","976,548.12","433,548.33","433,548.33","433,548.33","433,548.33",,,,,,,"9,460,490.78","12,252,759.14","11,628,476.50","11,592,000.16","11,547,493.39","11,862,959.04","11,297,574.79","11,523,312.10"
在建工程,"15,944,944.54","9,616,737.11","5,022,436.61","9,985,854.77","15,694,048.25","22,829,824.30","24,272,015.59","23,338,012.56","5,658,439.63","7,811,547.36","13,257,612.80","14,296,273.66","15,402,850.16","23,439,408.17","31,645,299.72","32,349,542.39","33,210,721.23","37,126,817.68","9,703,460.09","23,894,173.39","49,261,484.11","66,395,898.16","173,212,177.75","170,646,489.06","203,346,374.94","298,062,529.22","305,423,429.17","328,676,955.48","368,295,287.96","409,313,665.30","422,566,603.81","452,849,685.61","213,806,206.19","192,594,360.35","170,663,681.39","204,114,573.07","232,373,934.53","194,086,746.96","161,169,704.42","192,585,865.80"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"405,000.00",,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"44,100,750.00","45,280,500.00","48,588,087.11","50,974,337.11","53,276,837.11","66,713,087.11","61,458,950.48","64,569,700.48","64,266,950.48","68,238,500.48","76,780,187.54","77,321,834.54","77,096,487.09","79,018,387.09","80,480,467.57","80,540,467.57","80,937,090.06","96,915,800.09","92,801,374.69","94,107,342.35","97,395,086.79","98,503,136.59","100,457,059.12","105,292,242.54","103,276,678.49","101,682,575.89","125,965,066.15","130,559,926.70","130,751,874.43","150,727,383.27","141,953,511.24","171,542,828.30","178,486,369.31","218,276,408.35","224,931,078.18","243,645,768.27","251,062,538.02","268,093,878.73","223,707,731.60","241,415,069.89"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"433,251,238.85","425,812,146.95","618,454,785.97","669,582,732.83","621,777,145.99","494,297,518.79","526,134,743.80","549,415,868.02","661,955,483.70","616,832,321.68","713,627,188.75","699,250,290.05","570,938,681.73","665,208,656.00","741,323,953.82","793,263,174.13","677,733,010.95","962,459,098.37","1,060,301,107.08","1,092,692,783.27","1,135,223,564.69","1,181,759,797.29","1,291,515,962.70","1,201,826,777.97","1,180,602,355.25","1,248,426,071.55","1,692,332,037.53","1,664,099,898.66","1,633,891,267.00","1,618,876,848.43","1,889,613,468.17","1,786,237,779.78","2,044,839,429.85","2,313,803,027.97","2,786,124,896.69","2,710,246,164.55","2,229,596,411.47","2,217,632,990.49","2,319,081,816.80","2,200,357,538.56"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"128,294,892.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","405,600,000.00","405,600,000.00","405,600,000.00","405,600,000.00","405,600,000.00","405,600,000.00","422,770,000.00","422,770,000.00","422,120,000.00","422,120,000.00","421,994,400.00","421,994,400.00","421,820,400.00","421,820,400.00","421,466,400.00","421,466,400.00","632,199,600.00","631,749,600.00","628,581,600.00","628,581,600.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"997,348.82","26,456,182.76","26,657,679.63","26,657,679.63","26,657,679.63","994,928,530.63","1,008,021,679.63","1,008,021,679.63","936,021,679.63","936,021,679.63","936,021,679.63","936,021,679.63","936,021,679.63","936,021,679.63","936,021,679.63","936,021,679.63","936,021,679.63","936,021,679.63","936,021,679.63","936,021,679.63","842,421,679.63","842,421,679.63","842,421,679.63","842,421,679.63","842,421,679.63","842,421,679.63","944,576,682.30","944,576,682.30","957,241,780.54","962,237,018.84","969,606,530.05","972,662,492.51","974,600,331.67","958,560,194.44","977,452,416.45","977,452,416.45","766,719,216.45","765,355,716.45","754,298,676.45","750,743,748.39"
无形资产,"25,295,706.41","24,786,009.58","41,411,967.92","41,684,756.34","42,850,800.65","50,327,957.59","55,615,294.77","55,131,127.62","54,984,301.44","54,518,837.23","54,149,528.03","53,721,948.04","53,322,680.42","53,229,981.24","52,943,448.95","153,067,272.39","152,003,119.66","151,387,682.20","160,994,269.28","159,837,240.16","168,535,124.00","168,663,124.25","167,576,999.79","166,991,215.69","166,426,600.82","165,206,921.86","169,866,225.81","169,325,054.47","204,302,948.99","203,176,273.39","224,975,242.26","224,291,782.21","271,653,056.88","266,040,558.10","279,232,374.39","281,664,799.94","282,267,631.21","281,515,145.58","277,036,819.09","280,878,209.20"
盈余公积,"32,315,123.87","10,753,268.50","25,427,869.27","25,427,869.27","25,427,869.27","25,427,869.27","47,145,884.52","47,145,884.52","47,145,884.52","47,145,884.52","70,463,081.43","70,449,247.31","70,449,247.31","70,449,247.31","90,002,235.89","90,002,235.89","90,002,235.89","90,002,235.89","108,850,819.24","108,850,819.24","108,850,819.24","108,850,819.24","137,899,824.70","137,899,824.70","137,899,824.70","137,899,824.70","166,044,069.20","166,044,069.20","166,044,069.20","166,044,069.20","183,315,874.32","183,315,874.32","183,315,874.32","183,315,874.32","210,733,200.00","210,733,200.00","210,733,200.00","210,733,200.00","239,451,131.99","239,451,131.99"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"112,980,400.00","112,980,400.00","108,872,400.00","108,872,400.00","64,530,480.00","64,530,480.00","62,470,920.00","62,470,920.00","60,297,360.00","60,297,360.00","60,297,360.00","58,483,860.00",,
商誉,,,,,,,,,,,"15,044,109.27","15,044,109.27","15,044,109.27","15,044,109.27","12,671,292.70","12,671,292.70","12,671,292.70","54,903,064.88","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","106,103,702.33","110,537,856.33","154,684,081.39","209,431,865.72","209,431,865.72","218,861,131.51","218,213,114.02","157,532,968.12","157,532,968.12"
未分配利润,"67,044,131.21","127,495,310.53","228,620,752.08","287,570,620.22","357,008,572.01","420,134,518.36","435,656,078.66","497,426,601.30","446,141,107.60","508,455,735.18","523,988,021.13","567,291,433.70","529,480,469.61","571,474,281.00","556,852,644.64","609,069,285.92","673,670,175.56","717,437,663.95","777,522,471.28","842,846,915.34","825,971,049.08","889,110,388.36","931,226,203.01","1,004,185,321.72","944,130,608.13","1,003,763,174.37","1,091,598,674.96","1,148,980,971.28","1,204,593,491.80","1,216,786,529.29","1,274,643,606.45","1,348,917,373.29","1,346,991,732.47","1,396,077,964.90","1,571,130,751.54","1,610,534,017.50","1,599,253,278.67","1,594,703,052.91","1,676,223,272.95","1,770,211,962.41"
长期待摊费用,"278,851.20","884,580.36",,,,,,,,,"923,661.47","904,729.62","885,795.56","2,374,127.33","1,875,211.60","1,760,442.85","1,645,674.10","1,530,905.35","510,959.67","983,869.94","976,172.04","896,441.85","1,309,458.16","1,211,769.70","1,084,081.24","951,892.78","816,704.36","1,547,632.76","1,981,114.56","3,015,209.11","2,651,002.93","5,711,647.13","7,007,595.67","9,593,257.96","1,594,633.03","3,830,439.81","6,601,121.40","5,958,080.56","3,173,250.62","2,392,790.22"
少数股东权益,"62,227,427.92","61,308,534.16","44,774,573.39","49,182,573.06","53,362,169.17","46,039,873.95","50,824,998.81","73,654,997.63","67,332,827.08","72,600,164.72","83,672,558.63","97,301,972.63","105,496,024.31","110,494,687.81","98,901,245.75","101,906,975.99","106,004,175.17","166,064,470.48","144,951,658.59","153,651,339.52","160,655,221.98","141,522,895.33","137,773,412.55","145,200,074.43","165,126,392.25","155,842,377.88","165,613,543.59","174,687,982.27","180,199,987.19","130,045,255.83","137,659,645.63","141,468,523.36","152,240,220.91","180,959,304.27","248,777,413.80","252,202,860.57","263,975,068.95","282,117,984.33","286,921,821.08","283,180,653.89"
递延所得税资产,"10,754,994.38","10,622,897.69","12,956,073.43","13,010,151.88","13,187,400.70","15,785,556.72","15,553,482.95","15,547,862.67","15,825,887.85","20,324,388.63","18,161,213.64","18,258,414.61","18,664,271.97","20,526,582.29","22,422,824.26","22,563,692.32","20,497,591.31","22,908,607.51","37,988,504.66","38,082,778.95","47,403,210.77","46,898,923.52","42,233,740.83","41,306,336.77","43,430,738.51","40,832,477.12","49,604,966.37","48,292,281.71","53,079,346.13","52,647,059.15","47,045,148.55","55,591,468.34","59,705,867.87","75,304,297.54","68,978,191.42","69,374,180.23","67,710,565.01","72,440,657.64","74,214,132.88","69,110,672.99"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"63,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","128,000,000.00","121,977,750.00","121,977,750.00","80,371,550.00","80,371,550.00","74,561,151.19","84,191,745.64","92,817,408.05","69,012,557.40","85,677,752.76","63,344,708.19","61,960,500.33","64,257,405.67","33,285,645.22","9,485,894.01"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"160,387,176.38","166,682,836.60","229,495,633.23","237,886,719.08","261,184,664.56","288,056,786.86","317,650,066.27","333,523,540.58","341,767,337.18","364,209,196.12","396,321,021.84","380,493,116.60","383,473,146.15","401,361,006.82","374,545,340.49","478,403,029.47","494,572,926.51","539,204,637.34","692,566,687.01","702,429,622.24","742,238,922.55","755,197,348.07","922,737,604.61","926,157,982.01","1,011,613,230.18","1,055,786,935.98","1,192,885,828.20","1,220,158,599.64","1,255,155,978.60","1,312,828,024.03","1,423,348,438.39","1,478,802,160.28","1,601,155,458.68","1,713,442,285.99","1,858,078,527.80","1,887,795,455.02","1,933,162,221.20","1,966,529,659.50","1,915,707,156.42","1,911,424,795.25"
所有者权益(或股东权益)合计,"290,878,923.82","406,013,295.95","505,480,874.37","568,838,742.18","642,456,290.08","1,726,530,792.21","1,781,648,641.62","1,866,249,163.08","1,808,641,498.83","1,876,223,464.05","1,926,145,340.82","1,983,064,333.27","1,953,447,420.86","2,000,439,895.75","1,993,777,805.91","2,049,000,177.43","2,117,698,266.25","2,221,526,049.95","2,279,346,628.74","2,353,370,753.73","2,343,498,769.93","2,387,505,782.56","2,454,921,119.89","2,535,306,900.48","2,495,178,504.71","2,545,527,056.58","2,677,622,570.05","2,744,079,305.05","2,821,326,928.73","2,788,360,473.16","2,922,846,425.07","3,004,012,156.19","3,016,459,418.70","3,077,877,536.20","3,368,512,575.85","3,410,496,986.55","3,411,251,554.76","3,427,344,515.46","3,582,192,402.77","3,669,314,959.85"
