科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"53,838,962.03","60,381,936.42","59,461,463.09","571,712,923.11","625,519,133.62","566,599,496.65","562,964,387.82","496,186,589.44","438,761,685.06","387,416,310.07","393,619,565.04","371,169,918.07","326,416,839.66","326,594,874.43","404,482,991.43","309,085,176.51","276,357,148.13","291,945,341.26","255,573,079.66","206,482,837.65","249,379,046.04","176,801,711.35","229,307,287.21","263,573,441.53","313,841,196.69","185,882,646.46","160,980,978.13","362,029,051.65","237,966,160.80","191,026,740.80","216,752,749.71","115,978,613.78","236,185,410.87","102,652,907.62","89,499,928.34","143,214,682.94"
短期借款,,"11,600,000.00","38,200,000.00","38,200,000.00","53,062,253.70","71,262,253.70","91,400,000.00","103,240,000.00","91,640,000.00","87,023,716.25","66,540,000.00","55,000,000.00","55,000,000.00","15,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","5,000,000.00","15,000,000.00","35,000,000.00","95,000,000.00","85,000,000.00","323,000,000.00","283,000,000.00","223,000,000.00","215,000,000.00","191,000,000.00","170,000,000.00","136,000,000.00","130,000,000.00","80,890,000.00","96,300,000.00","56,300,000.00","53,300,000.00","94,410,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,924,718.80"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"955,518.00","1,943,250.00","1,986,751.00","145,327.89","1,199,012.00","200,000.00","2,497,100.00","7,190,898.00","9,398,600.00","1,882,700.00","9,050,000.00","4,116,456.53","6,975,524.11","780,000.00","1,628,618.00","840,540.18","1,477,042.60","1,000,000.00","138,915.00","907,785.00","2,015,922.50","3,631,635.00","33,035,222.35","12,787,139.96","30,498,209.58","50,408,434.86","51,778,132.46","73,352,625.48","41,115,906.50","32,939,542.88","17,306,259.65","49,067,787.59","37,329,457.68","27,507,741.52","21,042,831.29"
应付票据,,,,,"13,544,272.77","24,179,211.78","15,074,372.26","10,479,700.95","22,622,169.47","16,485,739.47","5,929,752.99","5,447,285.92","6,563,738.77","4,607,129.84",,"1,545,652.14","20,673,076.14","14,600,000.00",,"2,702,209.28","15,925,791.66","17,660,915.78","4,437,333.40","19,388,306.66","23,100,018.16","9,757,081.00","7,729,769.00","11,020,171.50","21,593,696.30","10,573,524.80",,,"19,535,910.76","22,657,005.14","8,009,490.00",
应收账款,"46,612,848.79","58,940,392.30","91,858,185.39","99,030,300.68","98,328,277.31","136,653,091.06","143,676,402.06","149,997,585.44","162,692,449.42","209,278,904.09","249,336,967.17","290,162,787.92","369,227,813.77","364,903,003.74","295,570,894.32","322,157,132.27","385,535,986.25","396,641,112.00","345,384,803.77","401,526,696.17","365,180,454.68","408,347,569.30","427,136,460.35","553,934,744.74","580,166,829.86","522,514,091.66","496,319,402.87","487,675,355.12","442,471,276.29","467,498,558.39","452,826,523.02","487,485,776.59","649,151,794.91","638,782,882.49","642,532,088.41","671,305,537.88"
应付账款,"33,849,108.37","36,138,870.40","35,212,416.61","28,979,365.83","40,498,889.50","32,168,057.09","31,102,041.04","30,159,822.14","43,857,871.62","38,215,959.16","46,984,406.41","51,882,704.51","55,019,949.71","60,075,349.77","61,782,671.87","52,138,922.05","63,957,089.53","76,786,916.00","72,140,926.07","96,366,989.06","120,424,370.52","113,609,846.07","130,037,521.12","249,607,018.58","215,362,554.83","168,802,553.20","179,723,841.97","192,893,729.20","182,166,448.94","178,263,580.88","173,490,812.52","197,613,053.39","214,199,366.07","208,478,025.10","200,358,470.56","219,381,267.20"
预付款项,"5,392,794.23","4,057,940.25","6,254,144.61","2,820,633.10","4,222,991.39","28,554,678.98","37,191,995.05","94,016,322.75","60,947,749.82","65,157,475.62","61,721,211.01","44,491,900.99","47,745,614.80","45,765,253.42","51,597,850.79","64,552,642.22","16,641,502.13","23,724,842.05","31,904,119.61","35,777,140.17","21,626,436.23","28,853,946.15","32,360,112.08","64,991,310.22","32,437,769.50","56,386,458.03","43,229,090.55","42,130,402.91","34,476,133.75","42,782,931.05","35,686,601.14","58,444,760.02","30,707,892.29","27,943,189.87","35,637,689.03","42,261,938.84"
预收款项,"20,039,285.36","20,962,891.46","29,358,153.01","31,609,593.06","21,343,516.16","22,844,935.45","30,234,538.04","53,608,249.34","56,971,385.48","58,894,491.48","60,139,431.07","48,318,519.71","52,643,926.68","61,989,552.36","55,815,636.54","48,905,458.32","26,098,328.07","37,067,782.90","30,497,541.95","33,771,398.13","31,903,239.35","38,438,452.90","23,324,105.42","50,044,225.02","37,705,384.57","63,121,508.67","53,155,165.05","69,405,478.40","60,324,311.34","53,092,693.05","64,424,574.53","61,437,586.20","39,618,396.47","31,746,877.53","45,072,713.35","35,675,709.23"
