科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
固定资产,"64,581,866.22","63,351,602.17","61,581,660.09","58,327,973.86",,"55,858,165.57","55,140,345.12","54,300,498.68","52,918,278.73","234,297,376.71","231,521,489.48","230,330,154.20","231,893,226.58","233,931,352.93","228,851,438.58"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"1,689,732.75","2,410,250.98","54,625,647.93","90,192,225.64",,"128,495,369.11","142,530,684.76","162,828,668.62","183,265,727.17","21,138,918.79","26,472,106.29","67,847,628.84","107,904,193.84","201,100,441.02","231,049,445.66"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"17,483,696.00","17,096,004.80","16,708,313.60","16,514,468.00",,"16,320,622.40","16,223,699.60","16,126,776.80","17,579,854.00","17,701,796.28","17,297,994.45","16,894,192.62","16,873,234.83","17,528,118.37","17,083,264.81"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"213,698,587.74","143,000,814.80","134,940,930.01","157,899,794.04","154,316,800.00","157,118,719.34","169,768,599.18","193,814,830.00","266,223,163.81","284,437,206.57","236,276,114.68","260,508,244.57","285,364,623.85","367,955,624.40","326,576,856.79"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"151,200,000.00","151,200,000.00","151,200,000.00","151,200,000.00",,"201,600,000.00","201,600,000.00","201,600,000.00","201,600,000.00","201,600,000.00","201,600,000.00","201,600,000.00","201,600,000.00","201,600,000.00","201,600,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"165,346,365.79","165,346,365.79","165,346,365.79","165,346,365.79",,"548,262,833.79","548,262,833.79","548,262,833.79","548,262,833.79","548,262,833.79","548,262,833.79","548,262,833.79","548,262,833.79","548,262,833.79","548,262,833.79"
无形资产,"44,682,772.68","55,967,089.49","54,721,129.49","54,098,149.49",,"53,475,169.49","53,163,679.49","52,852,189.49","52,540,699.49","52,228,589.88","51,917,719.89","55,824,356.54","55,492,114.07","55,159,871.57","54,909,698.03"
盈余公积,"13,364,259.80","22,168,509.96","32,929,859.93","32,929,859.93",,"43,210,261.03","43,210,261.03","43,210,261.03","43,210,261.03","56,665,540.88","56,665,540.88","56,665,540.88","56,665,540.88","70,361,555.02","70,361,555.02"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,"362,180.37","362,180.37",,
未分配利润,"97,980,204.54","132,987,293.24","181,472,317.18","210,357,738.49",,"244,145,031.57","262,859,561.25","252,172,612.98","295,866,822.57","325,862,861.74","360,845,957.20","361,677,855.86","391,486,518.13","415,986,389.22","450,798,443.48"
长期待摊费用,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"6,100,650.60","6,235,918.42","5,898,646.82","6,299,961.66",,"6,585,976.87","7,262,256.83","7,480,926.91","8,337,163.39","8,638,057.73","9,434,729.96","9,140,210.48","9,272,439.87","9,566,460.44","9,475,156.89"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,"3,861,564.65","5,916,964.36",,"4,433,815.00","7,469,632.99","3,404,408.50","2,733,203.50","1,457,515.43","9,303,947.55","13,432,903.91","30,525,437.36","12,090,624.51","12,373,358.70"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"117,055,022.25","127,964,861.06","180,688,648.98","214,835,275.01","231,249,200.00","248,848,496.04","265,566,599.19","280,866,692.20","299,795,072.28","317,760,458.54","355,424,993.17","484,037,434.34","545,549,592.09","621,948,750.47","646,759,097.86"
所有者权益(或股东权益)合计,"431,101,782.46","475,157,102.63","534,588,757.83","563,605,692.61","588,575,800.00","1,041,080,489.52","1,059,826,748.01","1,049,142,351.63","1,092,869,670.80","1,136,291,678.19","1,171,314,348.52","1,172,160,488.28","1,201,981,963.68","1,240,234,887.85","1,275,084,420.97"
资产总计,"644,800,370.20","618,157,917.43","669,529,687.84","721,505,486.65","742,892,600.00","1,198,199,208.86","1,229,595,347.19","1,242,957,181.63","1,359,092,834.61","1,420,728,884.76","1,407,590,463.20","1,432,668,732.85","1,487,346,587.53","1,608,190,512.25","1,601,661,277.76"
负债和所有者(或股东权益)合计,"644,800,370.20","618,157,917.43","669,529,687.84","721,505,486.65",,"1,198,199,208.86","1,229,595,347.19","1,242,957,181.63","1,359,092,834.61","1,420,728,884.76","1,407,590,463.20","1,432,668,732.85","1,487,346,587.53","1,608,190,512.25","1,601,661,277.76"
