科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
长期借款,"18,700,000.00",,"70,000,000.00",,,"10,000,000.00","30,000,000.00","30,000,000.00","50,000,000.00","48,000,000.00","48,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,"203,400,000.00","250,000,000.00","250,000,000.00","193,750,000.00","193,750,000.00","175,000,000.00","237,400,000.00","218,650,000.00","210,850,000.00","192,100,000.00","184,300,000.00","165,762,744.68","157,951,267.58","157,987,834.90","150,171,514.90"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,"792,103,225.81","792,437,806.45","792,785,806.45","793,133,806.45","793,488,632.26","793,863,082.27","794,237,532.28","794,611,982.29","794,993,774.19","795,368,224.20","795,799,574.19","796,202,474.19","796,613,277.43","797,046,802.42","797,480,327.41","797,913,852.41","798,349,338.72","798,790,463.73","799,231,588.74",,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"26,277,652.17","27,702,089.47","21,378,168.20","18,703,432.38","21,426,048.94","21,757,313.38","22,477,500.83","29,427,774.96","24,659,274.70","24,502,675.17","25,137,557.73","23,231,022.65","17,730,245.49","15,955,721.55","12,736,608.47","9,827,207.21","6,498,001.43","4,666,113.86","1,999,500.00","1,999,500.00","22,937.91",,,"5,550,000.00","5,547,506.61","8,170,378.84","7,879,827.84","7,811,115.77","7,700,237.90","7,833,636.49","7,178,707.93","6,751,206.30"
专项应付款,,,,,,,,,,,,,,"16,942,700.00","15,577,855.42","15,577,855.42",,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,"12,937,013.49","18,019,139.68","13,854,754.45","4,941,586.11","7,319,745.55","9,215,760.30","5,829,583.13","4,918,026.65","3,234,089.61","6,131,270.40","8,470,001.77","8,140,827.70","5,722,995.90","9,587,228.39","4,004,903.59","11,899,280.81","5,451,153.81","25,870,717.68","17,838,198.18","3,293,562.05","3,399,267.77","11,112,444.17","12,848,360.42","19,890,020.10","22,889,664.57","21,630,222.11"
固定资产,"227,723,533.59","238,962,581.85","516,155,044.66","497,421,180.47","649,351,726.54","803,724,642.12","813,538,893.92","838,050,318.50","850,024,784.18","840,217,579.51","844,777,210.66","884,806,613.33","942,270,653.55","1,030,121,007.36","1,010,824,191.14","997,866,889.47","2,568,582,565.04","2,576,193,779.06","2,672,940,348.75","2,596,538,896.74","2,861,367,540.02","2,930,966,976.51","3,115,162,490.63","3,367,241,075.49","3,919,490,444.12","3,808,359,396.56","3,875,705,626.51","3,686,027,273.33","3,907,355,495.25","3,803,281,057.78","3,769,420,665.81","3,669,986,736.83"
递延所得税负债,"10,118,600.14","13,334,206.66","11,868,882.34","11,441,155.44","11,126,616.38","12,365,241.38","13,472,266.80","12,494,077.00","14,422,688.90","14,391,705.57","12,621,657.08","12,831,774.32","11,870,945.17","11,623,525.44","11,148,619.87","11,505,494.19","9,640,739.02","9,519,597.32","9,513,051.18","9,044,133.50","9,263,789.96","9,370,630.29","9,454,352.28","9,886,981.09","9,320,777.31","9,340,349.81","8,673,224.76","8,582,900.53","8,668,099.42","7,701,329.04","8,683,264.94","9,884,980.04"
在建工程,"31,574,690.08","300,024,855.64","31,938,633.09","141,729,377.02","58,178,245.85","60,185,320.26","87,777,214.42","155,356,646.78","411,592,223.58","517,008,276.41","908,525,491.90","1,029,620,648.27","1,389,007,172.40","1,391,271,394.08","1,464,052,359.27","1,575,221,328.55","417,155,583.72","468,901,256.46","442,193,320.03","560,666,580.48","730,542,896.35","848,142,471.67","935,967,959.62","537,808,530.03","391,289,529.20","355,790,535.68","408,488,619.32","406,680,880.68","385,796,674.60","440,657,867.04","457,024,973.40","427,698,819.81"
其他非流动负债,,,"1,690,520.85","5,494,832.58","5,000,000.00","5,000,000.00","5,000,000.00","4,687,500.00","14,580,208.32","16,841,666.64","16,332,291.63","15,647,916.60","21,988,566.58","21,154,191.57","30,319,816.57","34,855,441.57","71,646,408.24","74,556,735.67","75,905,655.43","83,864,000.17","82,562,698.02",,,,,,,,,,,
工程物资,,,,,,,,,"23,674,240.15","40,955,152.31","60,395,213.14","46,375,678.11","15,582,402.25","16,376,235.33","11,923,095.94","9,508,203.70","20,830,158.81","23,141,406.25","6,799,995.90","17,059,304.06","23,411,051.99","7,883,440.25","10,545,505.04","15,285,420.33",,,,,,,,
非流动负债合计,"28,818,600.14","13,334,206.66","83,559,403.19","16,935,988.02","16,126,616.38","27,365,241.38","61,409,280.29","65,200,716.68","92,857,651.67","876,278,184.13","876,711,500.71","860,481,257.67","862,822,901.33","878,127,075.92","884,143,463.74","892,307,593.86","884,369,131.32","1,090,610,934.88","1,136,509,926.71","1,148,294,936.25","1,085,783,865.76","1,093,750,637.52","1,070,342,339.78","1,158,756,238.68","1,147,331,646.71","1,121,822,074.99","1,099,034,119.58","1,095,269,477.34","275,723,461.65","304,922,048.25","304,102,970.84","293,144,189.57"
固定资产清理,,,,,,"399,606.66",,"-35,799.26",,"401,192.38",,"-1,277,409.79",,,"-114,195.51","-1,015,151.10",,"519,604.87","347,013.12","2,318,787.45",,,,,,,,,,,,
负债合计,"659,225,445.27","1,135,005,774.66","998,904,103.03","1,295,342,955.34","1,380,887,647.35","1,559,461,762.65","1,464,746,999.64","1,535,784,210.88","2,107,671,691.71","2,924,367,009.32","2,848,540,377.24","2,770,361,552.40","2,668,477,885.14","2,270,498,411.77","2,326,198,890.07","2,455,573,831.41","3,169,184,892.11","3,550,886,451.44","3,859,307,289.20","3,864,648,927.78","4,172,701,650.01","4,844,786,411.04","5,584,902,659.98","5,988,187,487.05","5,776,752,749.30","5,779,880,707.87","5,590,625,162.40","5,093,487,005.42","5,864,203,833.04","5,946,965,439.43","6,150,350,078.40","6,246,277,384.09"
生产性生物资产,,,,,,,,,,,,,,"101,415.00","1,435,275.81","1,999,981.71","3,345,826.13","3,873,301.03","4,228,036.33","4,474,398.88","4,447,273.21","4,368,127.57","4,282,552.07","4,248,395.69","4,363,760.00","5,816,982.65","6,158,660.84","6,183,289.95","4,438,267.10","4,386,701.80","4,282,969.26","4,145,063.04"
实收资本(或股本),"116,580,000.00","123,520,000.00","123,520,000.00","123,520,000.00","123,520,000.00","165,520,000.00","165,520,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","331,040,000.00","1,010,100,000.00","1,010,100,000.00","1,010,100,000.00","1,010,100,000.00","1,010,100,000.00","1,010,100,000.00","1,010,100,000.00","1,010,100,000.00","1,010,100,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"39,818,030.72","102,018,927.90","102,018,927.90","102,018,927.90","112,551,081.04","1,444,883,566.72","1,444,812,841.72","1,279,363,566.72","1,279,292,841.72","1,279,292,841.72","1,279,292,841.72","1,279,292,841.72","1,279,513,079.56","1,279,513,079.56","1,279,334,993.95","1,279,334,993.95","1,283,539,206.53","1,281,571,515.95","1,281,571,515.95","1,283,220,352.29","1,283,220,363.09","1,283,220,363.09","1,283,220,363.09","1,138,930,302.69","1,136,377,055.66","1,136,377,055.66","1,136,377,055.66","1,136,377,055.66","1,136,377,055.66","1,136,377,055.66","1,136,377,055.66","1,136,377,055.66"
无形资产,"58,314,540.97","92,801,768.11","145,650,694.81","145,884,149.14","176,806,238.22","202,039,980.47","200,727,865.21","200,392,270.64","199,138,679.64","199,125,093.66","265,325,707.83","268,155,064.47","270,967,300.88","306,723,227.87","304,357,084.99","335,202,187.16","454,248,423.11","453,803,188.42","453,162,602.11","471,085,241.58","474,591,861.73","542,162,524.14","540,346,392.17","618,778,489.87","615,844,125.23","624,685,835.52","643,654,637.35","646,246,146.99","739,841,475.26","758,379,612.42","757,888,957.65","767,061,105.51"
盈余公积,"5,338,045.09","9,926,486.50","16,015,104.09","16,015,104.09","24,258,079.67","24,258,079.67","24,258,079.67","24,258,079.67","36,233,647.59","36,233,647.59","36,233,647.59","36,233,647.59","47,060,298.92","47,060,298.92","47,060,298.92","47,060,298.92","47,060,298.92","47,060,298.92","47,060,298.92","47,060,298.92","71,551,019.76","71,551,019.76","71,551,019.76","71,551,019.76","79,703,796.01","79,703,796.01","79,703,796.01","79,703,796.01","84,226,184.47","79,368,307.78","79,368,307.78","79,368,307.78"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,"98,463.38","3,865,449.96","10,300,347.63",,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,"67,044,494.93","67,851,515.03","67,851,515.03","75,502,434.64","75,502,434.64","75,502,434.64","75,502,434.64","75,502,434.64","75,502,434.64","75,502,434.64","75,502,434.64"
未分配利润,"146,019,661.87","290,612,495.23","299,769,639.53","328,394,017.41","394,565,150.70","447,799,372.77","467,355,210.58","524,964,155.93","553,937,750.61","525,150,405.61","570,721,480.09","602,389,566.71","582,756,536.04","625,389,229.79","552,682,000.88","573,147,497.16","604,913,106.40","648,877,424.21","598,969,888.05","627,462,436.26","627,789,903.75","674,113,462.03","651,638,299.68","721,671,163.60","754,015,117.76","805,190,034.08","783,173,315.73","835,348,141.12","811,406,137.24","882,569,903.26","803,250,538.02","813,625,575.02"
长期待摊费用,"3,223,726.35","2,913,901.14","353,670.72","207,643.45","686,365.20","640,087.95","593,810.70","3,907,056.27","3,606,014.10","3,502,593.00","3,402,659.21","4,456,559.15","7,497,932.18","7,278,793.48","8,219,177.52","11,216,697.67","17,108,126.39","48,733,495.78","48,108,551.37","44,612,039.04","48,206,985.70","58,052,590.24","48,622,465.65","55,070,032.86","69,380,794.10","85,357,469.47","88,972,137.51","89,122,955.09","115,786,322.16","143,211,340.81","134,103,910.00","138,220,573.10"
少数股东权益,"61,088,659.83","47,447,577.70","56,521,702.28","53,990,936.47","59,108,055.98","99,048,081.63","115,161,225.90","116,029,815.62","122,101,738.56","101,747,303.57","106,742,274.99","115,201,563.24","116,776,212.76","123,059,316.91","126,920,696.04","105,137,582.52","114,891,630.47","128,601,964.30","142,486,508.80","157,138,996.19","176,136,621.60","190,809,206.30","195,128,686.40","100,496,032.84","107,781,335.80","112,272,877.02","110,468,052.50","118,418,655.38","117,888,668.52","118,537,806.82","96,975,758.77","94,233,264.46"
递延所得税资产,"604,481.09","6,892,687.11","833,899.00","1,187,227.02","1,766,284.02","1,740,302.32","6,723,490.05","2,500,483.37","7,983,363.69","7,494,024.76","9,384,302.91","13,752,558.32","16,374,364.51","16,213,495.27","14,987,374.31","22,326,379.82","19,855,598.94","18,548,101.10","31,777,304.09","26,451,295.86","28,824,065.89","28,668,479.61","27,563,372.68","36,697,078.66","31,345,283.14","30,506,595.84","27,094,882.67","30,274,117.81","33,626,255.32","40,133,325.54","60,236,230.25","67,450,851.76"
外币报表折算价差,,,,,,,,,,,,"4,562.27","23,814.24","-2,133.44","-20,847.70",474.51,"1,634.32","4,670.73","-6,587.49","-74,200.98",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,"214,414,063.69","192,882,532.81","217,685,941.19","200,844,749.11","271,063,138.98","414,834,066.59","450,208,206.90","552,190,657.85","275,447,388.26","338,117,779.94","355,793,270.40","512,979,803.63","206,790,558.69","281,114,482.80","212,188,005.65","485,727,079.18","204,050,058.28","197,295,800.00","264,103,774.05","318,649,162.32"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"347,718,624.25","669,297,883.32","716,310,110.48","805,133,009.48","908,214,908.77","1,090,487,253.16","1,131,838,775.13","1,229,598,751.26","1,520,678,580.04","1,633,206,587.20","2,116,948,143.38","2,269,120,734.51","2,873,844,134.95","2,976,923,822.75","3,046,106,913.13","3,162,998,473.30","3,778,687,422.55","4,013,214,313.42","4,111,764,878.60","4,277,396,701.94","4,448,861,501.06","4,827,406,384.86","5,108,135,023.29","5,223,509,841.59","5,350,977,916.41","5,306,359,986.56","5,380,697,434.07","5,475,062,792.85","5,505,274,372.29","5,501,858,928.30","5,560,919,774.77","5,492,373,105.09"
所有者权益(或股东权益)合计,"370,692,537.84","577,344,122.37","603,457,322.94","632,068,567.10","722,535,208.24","2,192,306,553.70","2,228,350,571.84","2,287,105,472.06","2,334,070,482.94","2,287,515,067.72","2,338,754,820.70","2,379,400,100.72","2,371,899,596.17","2,422,708,004.57","2,352,944,445.99","2,352,347,207.00","2,398,717,773.63","2,454,319,552.14","2,418,043,708.55","2,461,533,246.11","2,502,875,579.53","2,563,654,104.40","2,544,858,067.03","3,056,502,925.11","3,089,025,774.52","3,138,016,016.16","3,117,254,283.08","3,178,191,420.28","3,158,234,065.36","3,226,737,837.16","3,131,308,678.07","3,150,070,620.79"
资产总计,"1,029,917,983.11","1,712,349,897.03","1,602,361,425.97","1,927,411,522.44","2,103,422,855.59","3,751,768,316.35","3,693,097,571.48","3,822,889,682.94","4,441,742,174.65","5,211,882,077.04","5,187,295,197.94","5,149,761,653.12","5,040,377,481.31","4,693,206,416.34","4,679,143,336.06","4,807,921,038.41","5,567,902,665.74","6,005,206,003.58","6,277,350,997.75","6,326,182,173.89","6,675,577,229.54","7,408,440,515.44","8,129,760,727.01","9,044,690,412.16","8,865,778,523.82","8,917,896,724.03","8,707,879,445.48","8,271,678,425.70","9,022,437,898.40","9,173,703,276.59","9,281,658,756.47","9,396,348,004.88"
负债和所有者(或股东权益)合计,"1,029,917,983.11","1,712,349,897.03","1,602,361,425.97","1,927,411,522.44","2,103,422,855.59","3,751,768,316.35","3,693,097,571.48","3,822,889,682.94","4,441,742,174.65","5,211,882,077.04","5,187,295,197.94","5,149,761,653.12","5,040,377,481.31","4,693,206,416.34","4,679,143,336.06","4,807,921,038.41","5,567,902,665.74","6,005,206,003.58","6,277,350,997.75","6,326,182,173.89","6,675,577,229.54","7,408,440,515.44","8,129,760,727.01","9,044,690,412.16","8,865,778,523.82","8,917,896,724.03","8,707,879,445.48","8,271,678,425.70","9,022,437,898.40","9,173,703,276.59","9,281,658,756.47","9,396,348,004.88"
