科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"180,146,263.81","397,585,454.10","571,247,138.67","736,505,357.60","224,637,429.17","509,564,667.93","730,547,650.75","889,904,932.19","184,653,487.00","433,116,713.82","697,260,888.63","923,533,173.01","342,930,268.93","754,085,217.70","1,093,302,177.79","1,387,057,743.77","420,128,747.17","985,472,217.55","1,396,627,850.18","1,699,472,852.23","400,068,133.05","840,162,267.45","1,266,122,262.67","1,654,939,856.88","485,279,102.95","1,027,540,820.69","1,487,364,230.13","1,916,168,836.14","485,082,815.99","1,087,707,464.82","1,628,284,094.17","2,130,399,458.17","472,487,848.42","978,411,577.11","1,389,673,466.55","1,827,476,795.57","413,806,584.97","860,633,745.81","1,311,891,366.92","1,833,837,837.54","540,432,734.21","1,124,740,264.60","1,671,790,250.12"
二、营业利润,"13,424,295.99","50,072,947.75","69,421,774.47","85,387,586.47","14,691,062.46","39,491,338.76","71,331,153.12","88,654,148.80","32,686,998.31","72,375,541.43","112,748,324.77","136,631,628.92","27,885,124.23","77,649,239.46","101,151,425.91","116,720,765.78","32,057,505.29","75,958,743.93","91,371,759.63","77,732,509.14","25,351,253.90","63,543,434.38","89,092,726.54","93,265,601.32","30,029,197.52","11,668,360.53","50,654,478.96","52,533,398.55","27,272,593.84","70,376,448.81","103,609,774.33","125,330,308.33","36,757,593.44","81,833,870.32","107,844,355.32","142,925,038.27","36,655,225.92","81,418,420.78","97,891,155.24","94,833,111.94","26,339,349.75","53,270,627.30","67,116,905.19"
减:营业成本,"149,002,506.65","317,017,016.16","453,799,300.21","591,444,466.00","189,214,933.09","433,468,357.51","604,190,106.62","734,681,080.13","135,797,079.04","325,134,079.89","526,628,564.01","712,302,267.88","286,476,588.82","619,480,596.11","907,514,758.83","1,159,021,667.87","345,010,378.58","830,265,869.18","1,187,048,553.89","1,467,076,999.27","337,232,087.24","702,522,644.85","1,065,881,806.81","1,382,852,592.59","406,760,125.89","855,715,207.78","1,230,505,173.54","1,616,024,477.22","397,039,417.87","894,643,830.97","1,337,503,201.24","1,757,571,505.52","376,416,671.51","781,132,588.63","1,111,367,851.44","1,456,504,127.06","319,360,787.99","666,135,325.95","1,036,493,534.98","1,484,778,499.47","459,997,299.80","949,891,584.64","1,416,153,813.45"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"615,834.40","1,240,654.81","1,760,743.11","2,580,055.13","66,233.83","959,381.14","1,544,999.99","2,510,968.24","804,975.34","1,513,763.23","2,344,534.37","2,605,382.93","454,444.63","2,025,838.90","2,537,269.20","2,605,024.92","225,608.49","791,291.83","1,784,340.20","2,812,185.02","713,974.48","1,924,992.40","3,271,298.25","3,710,652.42","733,782.61","2,204,848.60","3,660,721.41","5,305,968.96","1,013,753.42","3,103,146.33","4,015,326.60","5,894,845.94","1,531,283.23","2,627,019.93","4,013,249.47","4,947,753.50","1,294,377.52","2,456,981.85","3,279,865.63","9,497,030.44","1,912,818.09","5,952,184.51","9,029,366.34"
营业外收入,"173,745.49","1,020,591.68","1,785,642.83","3,350,892.83","2,471,350.00","2,415,598.21","2,503,038.21","4,250,574.21","976,759.55","1,134,760.25","1,192,634.25","1,763,662.04","590,301.39","1,670,588.52","3,419,265.67","6,699,217.33","222,376.31","17,946,274.92","22,358,767.27","24,757,893.27","1,181,072.50","1,432,829.43","3,695,725.38","13,486,853.96","496,644.93","4,253,421.00","6,290,757.68","8,735,057.08","1,321,533.82","1,759,139.54","2,262,440.73","5,688,168.46","537,725.83","1,164,892.72","2,651,857.10","9,680,220.13","5,575,383.71","6,599,539.69","7,519,804.28","79,623,066.14","412,460.18","65,007.51","4,543,808.31"
销售费用,"2,464,034.90","6,033,256.81","10,378,356.71","15,099,575.57","3,405,663.46","8,271,699.16","12,989,386.79","16,825,333.91","3,962,094.78","8,913,039.22","13,845,807.59","19,705,793.66","6,376,416.98","13,877,565.18","22,143,036.02","29,643,251.66","10,943,063.75","17,837,272.59","30,097,407.28","40,923,255.86","7,118,294.84","17,405,721.68","28,655,600.79","45,569,127.91","8,603,327.72","20,964,299.54","32,523,285.43","47,122,846.61","20,594,482.72","43,072,703.68","66,657,598.57","86,845,089.92","23,764,288.39","40,556,806.36","59,386,032.43","81,268,702.47","19,875,196.68","40,281,073.25","62,205,418.15","91,092,427.48","17,771,667.67","43,346,294.29","66,836,271.83"
减:营业外支出,"19,050.00","1,713,687.06","2,343,073.95","2,610,331.38","83,964.37","2,062,016.89","2,552,003.07","2,804,406.68","313,883.44","1,328,110.74","1,645,451.93","2,262,765.55","459,596.09","1,243,713.45","1,675,930.79","2,061,821.48","121,136.26","141,958.35","286,033.98","779,980.10","186,882.55","193,547.41","246,497.73","644,495.62","243,421.42","1,563,856.99","1,865,131.62","2,212,128.96","9,932.76","636,548.51","636,557.77","839,779.89","257,774.51","360,272.93","500,001.22","5,213,647.72","145,091.63","151,335.63","348,560.30","2,451,854.55","311,783.00","460,138.82","487,278.41"
管理费用,"8,402,273.81","14,793,543.36","24,082,283.55","29,801,699.16","11,047,993.80","18,469,092.97","28,610,021.80","34,085,328.99","7,646,379.38","17,541,827.24","31,206,898.46","40,480,887.55","13,460,808.87","26,852,189.05","40,693,806.80","55,619,525.51","19,073,657.93","35,114,412.11","54,210,438.35","74,247,238.51","18,652,393.82","38,031,348.64","56,234,446.15","100,341,503.55","26,539,781.85","54,153,999.15","80,348,780.08","115,579,963.49","29,525,933.32","60,227,639.50","94,048,767.77","124,491,565.74","29,818,726.74","61,223,439.91","98,823,068.68","129,772,472.67","31,384,275.96","63,822,483.42","100,794,318.08","144,250,597.96","28,977,163.79","61,393,778.90","98,917,693.72"
其中:非流动资产处置净损失,,,"249,201.97","318,029.81",,,,"2,349.37","12,000.00","33,167.13","33,167.13","173,698.81","21,903.74","38,109.24","38,109.24","38,109.24",,,,"12,172.41",,,,"2,100.32","33,321.42","325,158.29","325,158.29","361,538.56","3,549.89","208,713.62","208,713.62","370,230.41","48,724.51","52,294.99","59,789.87","4,719,732.48","11,559.63","11,559.63","14,089.13","1,711,505.59","5,490.00","5,715.60","10,122.50"
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"2,687,601.93","6,751,694.08","8,763,644.85","10,692,078.05","2,598,273.61","4,977,096.25","7,863,855.75","12,075,785.16","1,097,051.38","3,580,113.11","5,368,712.54","8,658,088.93","2,898,202.70","8,932,940.26","15,129,895.99","21,730,434.04","6,558,921.39","17,640,690.83","28,626,460.14","36,323,021.59","5,404,588.94","12,814,574.27","18,530,276.18","26,027,272.23","7,874,507.88","17,173,000.15","23,233,446.28","30,944,236.34","5,695,869.44","12,624,110.32","20,789,987.23","26,783,472.70","3,179,826.19","8,610,012.42","8,143,445.38","10,324,292.59","5,090,723.24","4,650,431.77","7,574,629.74","5,341,715.92","5,114,628.19","13,812,618.04","18,716,165.93"
三、利润总额,"13,578,991.48","49,379,852.37","68,864,343.35","86,128,147.92","17,078,448.09","39,844,920.08","71,282,188.26","90,100,316.33","33,349,874.42","72,182,190.94","112,295,507.09","136,132,525.41","28,015,829.53","78,076,114.53","102,894,760.79","121,358,161.63","32,158,745.34","93,763,060.50","113,444,492.92","101,710,422.31","26,345,443.85","64,782,716.40","92,541,954.19","106,107,959.66","30,282,421.03","14,357,924.54","55,080,105.02","59,056,326.67","28,584,194.90","71,499,039.84","105,235,657.29","130,178,696.90","37,037,544.76","82,638,490.11","109,996,211.20","147,391,610.68","42,085,518.00","87,866,624.84","105,062,399.22","172,004,323.53","26,440,026.93","52,875,495.99","71,173,435.09"
