科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
固定资产,"22,153,943.87","47,660,528.55","45,592,825.71","44,852,806.53","44,875,164.02","44,417,495.00","44,515,282.65","45,187,204.57","44,375,839.98","44,258,270.89","44,144,859.91","43,684,910.09","43,575,398.90","43,601,035.22","44,242,210.92"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"19,756,068.61","187,146.00","1,051,619.42","1,230,557.92","6,194,919.43","6,234,164.33","6,884,294.86","10,301,949.49","14,122,248.37","30,582,413.33","30,849,733.80","30,849,733.80","30,960,584.79","38,114,370.63","39,543,175.49"
其他非流动负债,,,,,"5,000,000.00",,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,,,,,"5,000,000.00","4,882,906.00","4,436,752.16","4,856,210.84","4,830,777.74","4,335,674.46","4,335,674.46","3,998,248.20","3,998,248.20","3,493,604.48","3,493,604.48"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"125,445,610.55","127,917,881.99","118,536,647.22","115,175,969.39","120,804,632.45","147,158,405.92","133,379,204.43","122,888,975.18","124,598,892.25","137,456,689.72","137,164,789.67","133,409,342.31","139,059,425.03","139,090,918.95","119,192,771.12"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"33,900,000.00","33,900,000.00","33,900,000.00","33,900,000.00","33,900,000.00","45,200,000.00","45,200,000.00","90,400,000.00","90,400,000.00","90,400,000.00","90,400,000.00","171,760,000.00","171,760,000.00","171,760,000.00","171,760,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"36,046,049.12","36,046,049.12","36,046,049.12","36,046,049.12","36,046,049.12","271,156,449.12","268,866,260.46","225,956,449.12","225,956,449.12","225,956,449.12","225,956,449.12","144,596,449.12","144,596,449.12","144,596,449.12","144,596,449.12"
无形资产,"12,070,140.38","11,804,748.74","12,594,212.57","12,279,180.81","12,119,791.11","11,970,978.34","11,810,810.45","11,651,417.60","11,530,075.50","11,366,299.28","11,268,698.45","11,100,299.90","11,002,267.91","10,930,395.01","10,840,608.46"
盈余公积,"4,607,035.66","9,405,604.46","14,711,416.26","16,805,574.85","17,405,912.24","20,472,017.48","20,988,798.21","22,402,841.87","23,142,150.34","25,787,608.81","25,939,844.46","25,787,608.81","32,440,256.79","32,402,601.16","32,796,570.60"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"39,997,231.69","81,549,710.34","126,616,581.20","142,794,257.94","145,573,405.13","173,291,579.19","176,527,579.28","178,432,748.90","183,679,135.42","207,005,363.90","205,471,977.35","211,836,132.16","232,455,002.55","264,979,810.62","268,027,349.64"
长期待摊费用,,,,,,,,,,"447,799.81","410,483.16","373,166.52","335,849.88","298,533.24","261,216.63"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"762,670.44","918,269.53","880,322.35","1,423,254.94","1,565,346.66","1,209,805.75","2,313,075.85","2,337,796.04","2,415,463.87","2,551,035.69","3,463,986.68","3,543,658.31","3,728,058.85","2,869,754.72","4,361,140.06"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"60,072,823.30","65,900,692.82","65,448,980.05","65,115,800.20","70,085,221.22","69,162,443.42","70,853,463.81","74,808,367.70","77,773,627.72","94,535,819.00","95,467,762.00","94,881,768.62","94,932,160.33","101,144,088.82","104,578,351.56"
所有者权益(或股东权益)合计,"117,969,463.68","165,639,100.91","218,054,996.18","236,771,264.79","240,465,030.13","518,128,559.87","519,964,115.32","526,090,609.55","532,571,481.84","559,056,461.07","558,153,987.11","564,850,832.21","592,597,459.35","625,562,727.16","629,476,170.32"
资产总计,"243,415,074.23","293,556,982.90","336,591,643.40","351,947,234.18","361,269,662.58","665,286,965.79","653,343,319.75","648,979,584.73","657,170,374.09","696,513,150.79","695,318,776.78","698,260,174.52","731,656,884.38","764,653,646.11","748,668,941.44"
负债和所有者(或股东权益)合计,"243,415,074.23","293,556,982.90","336,591,643.40","351,947,234.18","361,269,662.58","665,286,965.79","653,343,319.75","648,979,584.73","657,170,374.09","696,513,150.79","695,318,776.78","698,260,174.52","731,656,884.38","764,653,646.11","748,668,941.44"
