科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
存货,"26,252,801.89","20,082,551.04","26,969,250.03","24,147,405.89","19,993,944.16","22,407,496.70","27,848,466.54","21,327,231.13","27,164,274.88","31,672,993.73","31,262,226.47","34,496,935.47","28,906,944.25","26,320,615.84","34,708,543.99","31,632,133.96","28,782,713.63","31,142,206.67","40,583,339.85","22,044,712.43","22,491,001.37","34,485,753.27","36,097,490.49","44,317,383.70","48,852,655.52","41,507,826.68","53,156,993.96","56,804,784.74","78,019,550.38","75,877,463.93","85,103,343.29","63,327,333.96","83,128,751.59","267,935,645.15","267,678,993.87","255,704,673.10","255,482,515.87","270,428,586.12","292,519,590.65"
其他应付款,"15,624,605.08","72,844.61","3,393,102.79","90,319.88","4,695,705.16","56,579.90","74,454.26","154,862.33","112,251.08","119,274.26","190,101.14","156,435.55","216,652.85","288,215.87","154,387.24","162,112.32","160,472.33","251,841.99","338,766.17","317,179.70","318,464.66","1,949,163.54","2,288,231.71","487,332.46","555,763.88","37,024,764.54","75,144,562.18","75,341,016.85","728,325.22","5,803,382.69","9,130,021.89","6,092,517.26","5,907,654.78","7,719,197.09","7,737,424.81","41,612,330.88","43,251,150.78","46,410,483.73","54,095,246.72"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"338,545.67","351,215.89","357,799.75","364,433.68",,,,"6,500,000.00",,,,,,,,,,,,"2,039,400.65","2,039,400.65","2,039,400.65","2,039,400.65","2,331,673.38","2,331,673.33","2,331,673.38","2,331,673.38","2,331,673.33","2,331,673.33","2,331,673.33","2,331,673.33","40,867,113.33","38,619,773.33","40,697,885.41","39,210,873.33","53,441,899.11","51,445,894.61"
其他流动资产,"14,172.95","-3,326,271.35","1,002,571.20","1,003,961.06","832,868.70","740,898.82","792,400.54","1,126,608.14","593,300.00","953,837.53","1,514,766.31","856,884.12","395,094.60","394,564.32","175,520.88","263,243.53","260,265.06","1,481,141.87","299,254.01","305,157.65","248,912.12","464,257.12","1,272,363.62","194,647.45","365,687.57","8,296,638.59","7,175,869.00","9,259,185.03","10,612,651.71","9,280,783.75","14,926,670.86","7,943,974.39","10,793,061.36","22,452,845.27","26,510,327.74","13,291,271.63","13,297,845.99","18,552,381.19","16,506,147.79"
其他流动负债,"1,331,566.66","419,234.00","1,173,931.00","3,169,071.13","1,299,170.11","1,419,687.15","1,099,616.02","1,158,687.93","2,090,255.63","102,751.00","115,784.00","126,407.94","343,959.83","173,279.38","235,507.39","773,547.61","547,497.68","121,116.82","1,527,421.32","121,248.54","242,076.87","505,235.51","510,344.90","922,376.07","1,891,763.96","1,882,681.08","2,205,334.94","2,348,477.48","2,270,580.18","2,073,641.44","3,032,872.52","2,844,113.50","4,024,462.61","2,496,574.10","3,227,467.34","2,860,209.10","3,275,823.61","2,499,057.42","429,400.08"
流动资产合计,"98,918,104.63","112,562,925.92","135,032,062.93","140,464,435.35","584,202,016.30","591,785,272.96","555,028,376.12","549,558,321.59","560,660,796.79","513,193,158.94","512,822,262.71","396,297,179.30","390,492,468.59","370,271,243.85","377,348,658.52","362,093,531.92","360,414,657.73","351,438,315.94","352,267,092.03","323,391,780.81","335,288,498.08","313,214,477.08","281,615,203.73","253,174,035.88","302,245,777.53","340,754,291.72","373,158,085.34","370,691,306.47","328,100,146.18","347,469,302.10","389,261,080.71","438,355,723.43","435,312,920.01","1,178,256,445.35","1,208,421,427.32","1,272,309,560.07","1,296,457,943.16","1,322,069,808.02","1,305,494,450.29"
流动负债合计,"66,307,905.45","69,520,305.00","70,129,777.29","65,826,732.66","69,379,078.65","66,526,515.08","22,515,880.53","28,835,404.56","37,142,479.97","45,856,842.94","37,348,260.92","24,497,575.39","22,911,699.91","42,750,789.15","39,985,994.49","38,212,729.92","32,894,314.93","50,483,787.96","59,100,933.00","45,348,720.94","45,398,843.65","78,920,886.81","58,408,534.75","42,401,572.74","33,026,306.34","76,884,447.68","112,536,069.14","120,401,971.57","46,139,915.38","55,190,570.63","89,731,797.18","127,748,378.89","120,083,307.05","699,251,222.96","725,037,634.10","783,306,070.35","755,389,500.12","817,331,097.81","773,357,040.54"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,"3,267,099.48","3,144,049.50","3,308,299.47","3,439,599.45","3,431,599.45",
长期借款,,,"724,762.12","7,545,843.42","7,453,986.57","7,360,405.51","7,000,000.00","7,000,000.00","7,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,934,200.00","48,688,100.00","49,016,600.00","42,400,000.00","6,979,558.68","6,847,659.76"
长期股权投资,"210,000.00",,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","4,760,154.55","9,560,818.60","9,306,108.45","8,948,360.84","3,502,841.97","3,488,709.82","616,061.03","435,177.57","501,442.27","501,442.27",,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,"4,956,669.82","4,929,132.77","4,904,187.43","4,886,693.31","4,851,705.07","4,834,210.95","4,807,969.77","4,781,728.59","4,746,740.38","4,729,246.23","4,694,258.03","4,668,016.81","4,641,775.63","4,615,534.45","4,589,293.27","4,563,052.09","4,536,810.89","4,510,569.73"
预计负债,,,,,,,,,,,,,,,,,,,,,,"1,782,134.81","1,782,134.81","697,453.89","697,453.89",,,,,,,,,,,,,,
固定资产,"24,839,276.11","29,024,342.82","35,317,742.45","48,579,323.96","47,886,476.97","49,272,890.30","48,327,418.00","47,847,937.92","48,531,664.05","50,566,121.57","49,686,931.76","49,083,329.49","47,911,829.44","191,123,589.85","190,352,001.27","193,714,563.80","205,443,485.72","289,123,992.17","286,482,911.88","288,978,284.28","286,024,169.57","299,395,518.85","304,415,520.12","353,019,250.43","357,864,655.26","377,548,756.29","374,540,386.23","373,651,282.11","369,694,524.18","368,216,202.38","368,817,463.13","366,901,719.27","363,381,072.75","592,847,753.65","587,668,517.54","580,857,699.96","571,372,703.69","571,945,197.94","562,701,582.67"
递延所得税负债,,,"51,000.00","5,002.50","1,387.50",,990.00,"29,205.00",,"8,632.50","10,425.00",,"6,562.50","3,675.00","1,137.50",,,"15,952.50",,"9,030.00","6,450.00","9,165.00","157,140.00","2,850.00",,"499,410.00","24,901,823.88","50,055.00","53,842.50","41,700.00",,"176,156.25",,"22,110,363.09","22,831,297.34","20,812,519.52","20,091,610.31","21,009,615.13","20,146,770.17"
在建工程,"886,163.74","2,606,534.00","4,741,586.16","1,277,000.13","1,317,528.11","99,822.43","1,162,656.13","7,166,089.22","7,846,785.75","42,776,052.90","43,623,609.52","135,510,100.33","156,342,007.20","56,574,127.01","56,700,152.44","57,751,379.76","61,233,346.68","10,635,710.42","15,169,513.44","13,676,392.36","21,598,204.13","56,170,749.56","67,160,516.76","24,948,424.32","20,355,206.76","2,981,370.69","8,275,865.36","16,924,765.38","5,068,555.82","5,529,247.67","6,341,304.06","4,087,646.67","4,491,825.46","8,150,500.92","25,229,729.88","16,870,781.63","26,671,263.90","5,942,444.54","10,147,452.72"
其他非流动负债,"4,800,000.00",,,,,,,,,"860,139.47","837,110.77","814,082.07","12,791,053.37","12,913,564.26","12,722,701.61","12,409,466.21","15,157,417.18","14,723,285.11","14,396,251.41","14,069,217.71","29,958,395.06",,,,"24,354,077.76",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"4,800,000.00",,"775,762.12","7,550,845.92","7,455,374.07","7,360,405.51","7,000,990.00","7,029,205.00","7,000,000.00","868,771.97","847,535.77","814,082.07","12,797,615.87","12,917,239.26","12,723,839.11","12,409,466.21","15,157,417.18","14,739,237.61","14,396,251.41","14,078,247.71","29,964,845.06","28,750,783.62","28,380,575.11","25,676,731.83","25,051,531.65","25,825,402.18","24,901,823.88","24,207,710.48","23,627,329.64","23,036,018.90","23,411,400.55","23,004,638.74","22,245,564.13","98,289,578.86","99,682,425.05","95,025,148.92","88,333,805.56","52,038,587.80","51,343,759.76"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"71,107,905.45","69,520,305.00","70,905,539.41","73,377,578.58","76,834,452.72","73,886,920.59","29,516,870.53","35,864,609.56","44,142,479.97","46,725,614.91","38,195,796.69","25,311,657.46","35,709,315.78","55,668,028.41","52,709,833.60","50,622,196.13","48,051,732.11","65,223,025.57","73,497,184.41","59,426,968.65","75,363,688.71","107,671,670.43","86,789,109.86","68,078,304.57","58,077,837.99","102,709,849.86","137,437,893.02","144,609,682.05","69,767,245.02","78,226,589.53","113,143,197.73","150,753,017.63","142,328,871.18","797,540,801.82","824,720,059.15","878,331,219.27","843,723,305.68","869,369,685.61","824,700,800.30"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"14,300,000.00","65,000,000.00","65,000,000.00","65,000,000.00","87,000,000.00","87,000,000.00","87,000,000.00","113,100,000.00","113,100,000.00","113,100,000.00","113,100,000.00","169,650,000.00","169,650,000.00","169,650,000.00","169,650,000.00","169,650,000.00","171,850,000.00","171,850,000.00","171,850,000.00","205,899,997.00","205,899,997.00","205,899,997.00","205,899,997.00","204,816,059.00","204,816,059.00","204,816,059.00","204,816,059.00","204,545,976.00","204,545,976.00","204,545,976.00","204,545,976.00","204,545,976.00","204,545,976.00","294,531,785.00","294,531,785.00","389,927,296.00","389,927,296.00","389,927,296.00","392,201,596.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"363,796.06","3,062,968.29","8,599,360.85","8,064,570.68","417,532,945.76","417,509,923.18","417,509,933.17","391,575,418.18","390,599,830.68","391,379,471.93","391,057,481.18","334,849,513.20","334,672,698.20","334,880,748.18","334,848,830.68","334,539,728.18","339,846,135.68","341,117,620.68","338,675,295.68","305,811,334.36","305,793,194.36","304,979,997.55","304,979,997.55","304,903,033.29","304,903,033.29","304,903,033.29","304,903,033.29","304,861,987.18","304,866,987.18","304,866,987.18","304,866,987.18","304,866,987.18","304,866,987.18","1,359,836,364.68","1,359,836,364.68","1,311,667,749.10","1,318,971,603.23","1,326,896,773.24","1,341,478,386.37"
无形资产,"2,634,666.67","2,570,666.71","2,506,666.75","2,474,666.77","2,458,666.78","2,442,666.79","2,426,666.80","2,410,666.81","2,394,666.82","31,813,516.15","31,649,105.14","31,484,694.13","31,320,283.12","31,155,872.11","30,991,461.10","30,827,050.09","30,662,639.08","30,498,228.07","30,333,817.06","30,169,406.05","30,004,995.04","29,840,584.03","29,676,173.02","29,511,762.01","29,347,351.00","29,182,939.99","29,018,528.98","28,854,117.97","28,744,510.63","28,525,295.95","24,145,315.67","28,533,727.94","28,345,514.15","172,530,317.10","172,059,681.61","170,671,764.41","169,283,847.20","194,697,233.36","193,154,803.94"
盈余公积,"10,131,852.65","1,143,565.73","5,814,413.44","5,814,413.44","5,814,413.44","11,927,510.14","11,927,510.14","11,927,510.14","11,927,510.14","18,026,828.92","18,026,828.92","18,026,828.92","18,026,828.92","21,222,523.96","21,222,523.96","21,222,523.96","21,222,523.96","26,199,062.82","26,199,062.82","26,199,062.82","26,199,062.82","27,218,520.27","27,218,520.27","27,218,520.27","27,218,520.27","28,719,092.03","28,719,092.03","28,719,092.03","28,719,092.03","30,112,336.18","30,112,336.18","30,112,336.18","30,112,336.18","33,812,248.09","33,812,248.09","33,812,248.09","33,812,248.09","40,380,529.02","40,380,529.02"
开发支出,,,,,,,,,,,,,,,,,,,,"316,155.13","843,744.14",,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,"1,354,021.00","1,354,021.00","270,083.00","270,083.00","270,083.00","270,083.00",,,,,,,,,"38,097,592.09","38,097,592.09","38,097,592.09","47,649,652.09"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,"2,339,678.66","2,339,678.66","2,339,678.66",,,,,,"689,730,511.53","688,298,209.47","689,884,761.03","691,738,411.32","690,344,521.53","690,344,521.53"
未分配利润,"27,157,523.73","6,407,595.58","26,516,550.12","40,023,173.71","48,024,198.63","52,311,100.85","60,119,064.74","53,543,560.33","58,589,301.96","67,328,667.73","75,607,681.31","62,737,545.59","66,214,058.85","65,884,173.65","75,228,879.72","66,787,567.47","75,207,622.05","75,636,837.49","77,872,712.17","62,550,624.63","63,870,291.86","62,042,496.38","63,651,594.16","57,829,536.78","59,323,306.51","56,555,903.27","57,380,939.57","53,871,867.10","55,141,488.52","60,604,826.57","66,234,448.44","76,256,363.38","77,717,051.01","112,878,674.99","135,827,370.35","106,140,252.82","146,262,537.99","182,012,552.24","200,399,980.74"
长期待摊费用,"1,291,027.90","2,280,255.53","1,736,158.16","1,526,527.67","1,459,941.60","1,290,355.53","1,122,157.19","956,734.04","791,310.89","388,195.82","335,106.09","203,055.77","178,034.96","153,014.15","127,993.34","102,972.53","77,951.72","52,930.71","37,909.89","22,888.91","14,305.58","5,722.25","99,230.77","96,923.08","94,166.67","91,666.68","88,333.36","99,182.41","88,333.36","1,419,000.01","1,382,500.11","1,357,333.46","1,309,500.14","14,527,100.81","16,143,999.84","18,204,265.98","17,228,307.46","22,085,988.35","20,497,218.36"
少数股东权益,"6,361,049.86","4,828,805.72","3,043,243.20","2,728,321.60","2,835,793.67","2,870,326.79","2,907,199.12","2,818,828.81","2,864,153.95","2,874,910.70","2,896,089.21","2,810,184.59","2,813,172.36","2,848,039.49","2,818,463.73","2,862,734.96","2,885,194.31","2,851,446.04","2,643,636.40","2,695,558.01","2,827,440.69","2,841,922.65","11,145,551.83","13,496,395.65","71,697,513.30","71,045,706.58","69,319,438.73","68,348,628.84","77,435,128.29","81,381,709.75","77,920,171.08","80,175,774.74","79,496,294.53","81,762,522.34","82,440,613.87","86,706,647.67","85,929,846.99","83,687,807.37","82,706,107.36"
递延所得税资产,"642,888.70","918,515.34","544,890.57","686,104.13","717,174.46","614,773.54","913,303.46","890,177.44","998,052.40","698,448.81","766,862.09","807,370.74","841,450.80","875,666.72","958,265.02","1,195,252.60","1,231,127.18","1,128,815.29","1,446,647.18","1,028,637.93","1,179,758.90","1,002,352.14","1,091,063.90","988,624.96","1,317,331.62","1,200,714.96","1,401,542.69","2,261,514.40","2,868,048.21","2,567,494.45","3,443,335.68","3,563,265.06","4,289,869.26","8,031,362.70","8,661,366.26","9,052,029.21","8,349,297.07","10,684,899.32","10,744,038.57"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,022,230.78","1,874,610.78","110,210.00","325,000.00","41,858,078.22","41,339,278.22"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"30,504,023.12","37,400,314.40","44,847,044.09","54,543,622.66","53,839,787.92","53,720,508.59","53,952,201.58","59,271,605.43","60,562,479.91","126,242,335.25","126,061,614.60","217,088,550.46","236,593,605.52","279,882,269.84","279,129,873.17","283,591,218.78","298,648,550.38","331,439,676.66","338,470,799.45","339,191,764.66","344,665,177.36","396,131,751.20","416,932,455.94","422,775,280.68","422,813,765.46","426,699,674.31","428,987,256.05","434,554,571.73","412,680,878.36","412,505,423.11","410,360,607.15","409,137,950.43","406,485,798.57","1,497,748,652.60","1,507,695,699.33","1,493,549,104.96","1,492,971,482.18","1,545,526,773.60","1,536,806,215.20"
所有者权益(或股东权益)合计,"58,314,222.30","80,442,935.32","108,973,567.61","121,630,479.43","561,207,351.50","571,618,860.96","579,463,707.17","572,965,317.46","577,080,796.73","592,709,879.28","600,688,080.62","588,074,072.30","591,376,758.33","594,485,485.28","603,768,698.09","595,062,554.57","611,011,476.00","617,654,967.03","617,240,707.07","603,156,576.82","604,589,986.73","601,674,557.85","611,758,549.81","607,871,011.99","666,981,705.00","664,744,116.17","664,707,448.37","660,636,196.15","671,013,779.52","681,748,135.68","686,478,490.13","696,740,656.23","699,469,847.40","1,878,464,296.13","1,891,397,067.50","1,887,527,445.76","1,945,706,119.66","1,998,226,896.01","2,017,599,865.19"
资产总计,"129,422,127.75","149,963,240.32","179,879,107.02","195,008,058.01","638,041,804.22","645,505,781.55","608,980,577.70","608,829,927.02","621,223,276.70","639,435,494.19","638,883,877.31","613,385,729.76","627,086,074.11","650,153,513.69","656,478,531.69","645,684,750.70","659,063,208.11","682,877,992.60","690,737,891.48","662,583,545.47","679,953,675.44","709,346,228.28","698,547,659.67","675,949,316.56","725,059,542.99","767,453,966.03","802,145,341.39","805,245,878.20","740,781,024.54","759,974,725.21","799,621,687.86","847,493,673.86","841,798,718.58","2,676,005,097.95","2,716,117,126.65","2,765,858,665.03","2,789,429,425.34","2,867,596,581.62","2,842,300,665.49"
负债和所有者(或股东权益)合计,"129,422,127.75","149,963,240.32","179,879,107.02","195,008,058.01","638,041,804.22","645,505,781.55","608,980,577.70","608,829,927.02","621,223,276.70","639,435,494.19","638,883,877.31","613,385,729.76","627,086,074.11","650,153,513.69","656,478,531.69","645,684,750.70","659,063,208.11","682,877,992.60","690,737,891.48","662,583,545.47","679,953,675.44","709,346,228.28","698,547,659.67","675,949,316.56","725,059,542.99","767,453,966.03","802,145,341.39","805,245,878.20","740,781,024.54","759,974,725.21","799,621,687.86","847,493,673.86","841,798,718.58","2,676,005,097.95","2,716,117,126.65","2,765,858,665.03","2,789,429,425.34","2,867,596,581.62","2,842,300,665.49"
