科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"109,675,933.92","231,452,129.67","241,684,968.36","240,225,704.62","1,024,110,727.77","659,285,920.41","543,964,266.81","480,276,160.76","364,110,332.20","377,467,900.76","225,104,985.69","256,559,994.62","296,014,723.06","209,043,065.24","190,723,221.50","180,644,146.55","248,388,898.59","193,128,093.42","136,435,410.29","216,792,292.60","191,977,908.87","169,712,145.16","182,334,861.97","150,578,916.70","171,661,444.52","168,499,734.69","215,840,733.08","185,254,575.53","147,924,162.32","163,507,035.00","124,593,470.88","235,914,465.36","223,130,949.73","198,827,638.88","205,602,040.76","239,281,054.90"
短期借款,"423,782,150.59","615,420,042.80","501,299,783.18","480,642,199.63","488,299,783.18","301,181,529.12","378,181,529.12","387,961,612.62","432,784,101.94","509,563,016.94","454,042,671.28","598,391,454.98","605,500,000.00","383,300,000.00","404,300,000.00","160,500,000.00","311,500,000.00","790,500,000.00","757,370,227.60","1,129,900,000.00","722,500,000.00","723,500,000.00","525,500,000.00","535,000,000.00","539,200,000.00","390,000,000.00","688,000,000.00","472,000,000.00","454,000,000.00","658,000,000.00","655,850,000.00","961,677,320.00","1,079,718,520.00","964,110,400.00","931,401,040.00","955,416,240.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"70,488,839.40","20,696,386.16","62,681,288.12","125,096,342.36","76,697,677.52","72,880,244.06","79,750,960.16","138,111,744.28","74,441,893.81","108,821,892.93","68,615,700.95","87,467,524.00","88,322,565.03","160,889,899.40","132,296,509.32","153,619,243.47","134,395,276.03","192,361,790.14","135,508,048.10","125,340,861.40","103,892,807.26","124,642,090.07","96,687,198.21","107,042,264.94","99,933,187.16","86,294,214.40","82,292,357.09","100,267,251.91","74,765,213.98","127,129,572.73","92,112,459.37","104,622,829.27","151,448,460.30","187,627,081.16","181,004,358.89","147,748,776.48"
应付票据,"47,240,000.00","227,377,571.93","187,792,698.00","212,689,500.00","203,012,000.00","231,942,230.00","226,330,000.00","189,845,000.00","185,129,000.00","243,309,000.00","200,985,000.00","137,316,400.00","161,503,400.00","142,078,000.00","157,426,814.92","157,591,084.92","145,189,939.60","145,217,086.94","126,730,983.47","126,682,543.70","166,923,151.01","213,446,999.78","203,884,589.00","213,055,281.96","243,241,120.63","212,146,453.23","218,172,385.79","189,187,129.95","194,856,795.20","206,203,183.20","145,538,351.20","113,283,142.11","152,034,750.35","181,239,952.00","232,573,750.00","142,179,689.63"
应收账款,"152,173,154.27","158,277,865.88","175,058,293.25","264,960,052.24","265,569,869.31","193,854,250.02","321,169,757.92","321,827,859.81","316,207,854.86","268,892,595.76","324,107,704.85","323,280,730.98","308,562,557.75","251,810,930.38","336,781,933.00","358,389,881.02","340,192,144.60","280,730,687.97","364,864,191.93","421,605,630.35","396,074,577.22","400,799,245.90","480,363,119.58","540,351,015.66","540,404,723.76","466,525,987.72","490,649,049.73","554,997,661.16","558,750,372.08","486,295,744.46","585,901,185.41","581,908,719.79","516,868,075.41","447,829,566.65","539,636,562.62","514,529,284.83"
应付账款,"356,761,991.08","368,026,621.04","405,714,053.58","474,488,253.62","471,984,023.82","531,641,364.78","572,423,475.47","633,795,315.94","572,433,889.52","518,935,209.93","432,200,904.61","392,589,425.20","358,394,527.08","355,487,644.00","363,864,515.28","414,454,768.56","366,857,264.21","346,315,320.89","355,077,625.21","378,091,525.27","368,295,579.44","390,440,622.63","427,855,457.90","431,696,132.09","365,195,217.06","337,542,493.68","325,964,913.77","402,813,591.29","385,361,408.57","307,340,733.42","322,219,516.16","354,766,467.13","345,383,788.17","336,562,270.82","375,626,033.43","432,356,877.90"
预付款项,"34,253,736.98","51,231,374.48","36,692,654.18","37,207,856.77","75,789,854.76","76,476,893.12","88,223,387.34","56,935,481.35","60,520,273.00","32,574,196.19","82,287,206.20","69,779,825.77","50,611,892.92","17,923,962.75","49,547,502.24","32,622,925.32","49,973,127.85","20,807,149.49","29,619,815.57","23,751,855.58","27,745,124.18","35,655,619.13","45,962,267.85","57,172,755.22","53,138,207.68","40,310,697.05","39,489,937.51","42,971,389.40","50,049,083.30","42,324,590.68","47,870,784.88","33,048,855.29","48,933,754.94","27,381,877.56","37,108,836.46","31,330,227.71"
预收款项,"52,732,985.46","176,640,705.92","142,948,979.69","75,693,939.92","89,982,398.30","142,864,444.82","71,853,422.13","73,080,367.82","73,794,434.23","82,316,087.32","62,191,010.81","59,578,423.41","69,304,368.65","58,478,928.79","60,413,689.94","44,188,205.71","31,245,384.20","57,705,835.39","51,770,222.13","48,869,974.20","43,708,102.96","52,946,233.00","48,660,026.48","46,859,502.04","58,168,209.19","57,544,582.16","45,649,586.27","32,817,441.65","33,510,294.38","45,170,399.31","36,511,938.70","34,120,087.10","46,813,915.19","40,054,839.68","37,648,565.95","36,452,283.08"
