科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"2,415,204,544.63","6,033,942,820.37","9,654,906,173.69","13,686,719,135.19","3,982,839,685.54","8,417,317,368.96","19,815,852,153.44","19,438,168,126.91","3,892,903,088.53","7,619,177,015.91","12,025,776,210.98","17,959,984,083.03","5,132,524,432.12","9,887,166,136.44","16,040,559,068.63","22,567,029,784.24","3,233,337,121.24","8,226,679,655.26","14,636,929,397.05","22,787,649,945.62","7,679,780,576.63","13,848,061,956.80","20,385,076,489.25","22,185,652,259.83","3,821,142,048.01","10,058,521,238.03","14,698,911,995.99","18,703,763,523.25","3,176,675,180.79","8,463,756,579.75","13,678,240,671.94","20,364,692,448.76","3,804,206,905.72","9,956,514,756.99","15,466,769,200.45","22,390,398,597.11","3,895,830,041.96","8,557,282,255.17","14,132,086,352.82","19,004,285,780.57","4,644,057,421.62","10,388,377,440.81","16,536,787,313.66","19,852,810,454.04"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,"4,538,015.00",,,,"105,168,000.00","185,120,984.90","134,084,313.92","150,326,793.92","214,290,580.00","332,684,862.56","309,857,818.67","339,470,316.85","333,234,402.45",,,,,"258,921,304.82","244,052,899.80","244,052,899.80","214,322,895.05","956,133.33",,,,,"-1,268,500.46",,
收到的税费返还,"21,465,924.29","67,537,007.32","153,468,483.84","280,837,395.74","33,255,699.40","80,284,104.60","185,587,604.11","129,284,092.02","69,698,776.09","254,679,394.52","345,942,535.11","500,859,388.32","98,449,678.33","203,199,534.97","388,524,292.99","593,729,768.92","123,851,104.86","202,597,771.79","319,813,798.91","382,988,679.70","57,370,202.65","121,939,867.10","223,859,334.29","370,180,146.51","66,493,982.01","208,438,631.69","286,996,635.18","432,594,146.87","165,560,287.82","389,859,745.47","562,579,511.25","729,804,311.86","103,533,632.53","275,406,978.59","526,814,068.06","719,317,522.46","230,426,996.02","400,957,018.87","522,332,093.65","617,168,452.39","212,746,601.76","371,405,681.76","490,339,111.45","539,878,913.98"
支付其他与投资活动有关的现金,"123,920.75",,,,,,,,,,,,,,,,,,,"18,444,033.22",,,,,,,,,,,,,,,,"16,855,861.79",,,,"27,967,400.00",,,,
收到其他与经营活动有关的现金,"98,469,971.89","134,893,913.66","257,962,628.97","352,807,467.25","250,577,414.70","206,476,809.39","316,419,095.17","1,039,574,566.63","321,506,240.77","226,323,172.07","445,770,279.52","1,217,476,712.10","394,327,327.42","145,612,105.68","335,030,752.97","570,834,597.59","167,308,852.62","154,314,329.15","266,317,485.45","290,805,597.98","418,349,949.67","582,027,939.50","833,283,510.11","593,607,884.79","794,799,762.16","959,625,755.89","1,318,251,229.48","1,621,700,026.89","415,147,128.76","434,675,563.72","668,622,673.66","911,529,482.14","399,824,700.79","253,625,209.42","474,165,123.11","433,546,469.98","362,419,165.54","305,077,419.63","496,680,374.80","808,359,849.26","311,346,567.93","245,847,111.74","355,421,566.90","724,051,101.64"
投资活动现金流出小计,"36,656,612.30","141,627,597.41","268,523,602.76","388,347,541.57","110,001,733.93","166,391,445.07","261,962,285.10","372,056,344.84","103,652,437.63","210,515,091.69","310,498,552.37","533,834,182.06","103,010,241.47","183,311,034.03","311,073,820.15","367,877,305.93","57,730,183.75","125,466,415.43","191,403,534.62","457,555,758.72","216,566,042.91","221,821,967.39","349,537,069.97","450,055,531.22","419,571,914.15","419,478,084.04","502,718,042.47","759,648,832.27","24,824,238.10","511,532,073.16","565,897,685.74","594,433,105.56","287,488,211.94","323,976,210.70","370,046,278.13","487,535,359.84","28,783,368.09","27,054,620.31","59,704,060.49","255,689,194.46","35,919,257.74","80,690,803.54","134,199,272.46","207,332,283.08"
经营活动现金流入小计,"2,535,140,440.81","6,236,373,741.35","10,066,337,286.50","14,320,363,998.18","4,266,672,799.64","8,704,078,282.95","20,317,858,852.72","20,607,026,785.56","4,284,108,105.39","8,100,179,582.50","12,817,489,025.61","19,678,320,183.45","5,625,301,437.87","10,235,977,777.09","16,764,114,114.59","23,731,594,150.75","3,524,497,078.72","8,583,591,756.20","15,223,060,681.41","23,461,444,223.30","8,155,500,728.95","14,552,029,763.40","21,442,219,333.65","23,149,440,291.13","4,682,435,792.18","11,226,585,625.61","16,304,159,860.65","20,758,057,697.01","3,757,382,597.37","9,288,291,888.94","14,909,442,856.85","22,006,026,242.76","4,307,565,239.04","10,485,546,945.00","16,467,748,391.62","23,543,262,589.55","4,488,676,203.52","9,263,316,693.67","15,151,098,821.27","20,429,814,082.22","5,168,150,591.31","11,005,630,234.31","17,382,547,992.01","21,116,740,469.66"
投资活动产生的现金流量净额,"229,517,567.97","143,947,513.86","17,793,633.48","-366,217,199.73","-88,506,823.97","-145,545,903.12","-225,994,358.25","-332,759,062.12","-103,507,185.71","-205,819,039.25","-300,267,306.91","-519,965,562.89","-102,679,530.35","-149,277,018.39","-264,272,205.60","-342,270,104.47","-55,993,356.01","-121,553,081.19","-182,185,573.03","-452,222,971.10","-216,294,277.14","-210,658,394.12","-320,080,519.56","-433,215,460.84","-417,822,885.35","-362,244,415.44","-444,566,688.75","-675,915,851.92","-15,316,048.94","-498,790,068.51","-546,999,760.66","-575,771,127.78","-287,457,036.60","-323,136,719.73","-368,264,280.32","-425,307,274.41","-22,497,193.18","-14,404,965.54","-43,511,435.63","-144,497,820.71","-32,381,669.78","-21,988,624.10","-11,657,973.94","-47,799,363.87"
购买商品、接受劳务支付的现金,"2,362,361,720.98","5,256,379,105.07","8,181,010,889.03","10,553,493,269.78","3,545,942,769.32","6,405,869,932.94","9,772,179,143.34","13,212,496,171.99","4,042,463,260.82","6,468,771,362.84","10,900,841,257.97","16,318,789,969.30","5,186,587,002.71","9,026,245,769.08","14,882,636,857.12","19,464,370,185.97","3,886,904,582.65","9,022,831,655.61","15,855,952,277.46","22,399,396,186.53","6,304,875,259.83","12,133,980,648.46","17,754,346,267.98","18,746,253,284.07","4,032,933,226.38","8,354,500,013.79","13,855,560,557.29","18,015,355,591.51","3,982,242,798.15","7,251,125,482.23","11,435,561,304.54","17,411,247,004.56","4,059,284,421.37","8,504,204,507.46","12,691,309,280.86","17,779,259,000.21","3,171,028,746.77","6,885,656,468.95","11,261,750,085.08","14,570,958,098.57","4,065,530,412.17","8,297,513,078.85","14,574,803,397.97","18,541,118,367.50"
吸收投资收到的现金,,,"15,055,000.00","40,010,000.00",,"3,640,000.00","27,250,000.00","29,280,000.00",,"240,198.00","240,198.00","240,198.00",,"24,000,000.00","24,000,000.00","42,237,600.00",,,,,,,,"100,000.00",,"15,605,520.00","15,605,520.00","22,265,520.00",,,,,"17,070,159.00","419,029,542.42","421,302,989.67","421,023,362.59",,"7,250,000.00","14,900,000.00","14,900,000.00",,,,
