科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"75,150,546.02","153,061,756.09","290,798,080.27","410,942,586.13","83,437,114.26","195,461,142.06","334,108,872.68","594,140,062.39","67,287,649.09","201,435,952.92","333,941,011.27","485,163,180.99","127,763,866.20","215,327,116.54","336,782,014.03","528,109,859.41","127,601,728.50","253,727,185.88","410,505,237.11","646,363,849.74","108,336,446.30","330,199,737.51","530,321,411.32","711,377,328.90","183,521,218.32","380,265,638.38","688,843,223.77","1,005,078,419.68","142,259,201.46","370,992,618.65","602,180,227.06","903,771,503.82","150,811,757.05","360,352,989.25","640,799,588.24","905,002,652.02","157,588,006.46","361,142,278.06","481,933,386.17","782,818,083.46","181,200,067.94","338,218,813.06","485,771,991.60","773,954,100.98"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"14,669,496.13",,,,,,,,"27,239,501.79",,,,"-9,956,862.50",,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"1,808,032.45","6,901,659.49","7,786,645.73","10,368,283.49","1,036,783.46","2,079,843.42","5,020,115.28","7,077,954.02","1,344,005.62","1,680,379.66","1,837,482.63","3,339,513.12","276,023.84","793,087.49","2,641,252.13","2,641,252.13","1,162,377.94","2,089,775.61","4,217,406.68","6,315,784.07","6,693.85","1,257,524.13","1,423,754.98","1,887,712.64","2,365,369.35","4,391,469.02","10,033,633.22","10,168,174.83","2,350,912.25","3,894,528.59","4,762,155.24","6,397,295.63","992,071.00","690,835.72","757,604.01","816,593.33","1,732,454.40","1,732,454.40","1,955,744.11","2,627,254.44","3,911,261.74","5,294,806.66","9,566,984.21","12,026,153.26"
支付其他与投资活动有关的现金,,,"30,051,077.39","30,051,077.59","5,900.00",,,,,,,"6,178,657.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,827,907.00",,,,
收到其他与经营活动有关的现金,"4,627,341.65","9,161,589.57","14,398,151.23","49,620,212.87","860,820.45","1,695,421.50","2,166,080.69","14,439,217.52","1,149,977.63","52,028,137.42","54,908,313.67","60,766,731.06","10,488,504.50","5,883,910.91","29,115,618.24","56,637,819.58","20,096,464.25","27,434,966.90","49,620,381.14","63,461,655.57","10,191,747.54","12,145,531.69","19,945,905.18","35,812,559.84","4,188,586.46","6,950,035.84","27,552,311.72","27,870,698.31","6,820,869.97","5,655,363.66","31,766,373.92","69,410,081.08","1,065,565.56","13,705,642.06","18,841,061.18","153,978,296.72","6,279,839.92","17,626,702.69","29,309,745.48","35,532,422.04","4,371,871.08","11,773,466.04","17,108,326.35","21,460,395.54"
投资活动现金流出小计,"2,868,370.00","64,397,591.99","168,324,885.89","179,963,731.52","24,752,188.04","41,799,584.54","51,434,478.44","67,441,926.85","34,382,824.42","35,581,393.36","35,539,661.26","84,988,927.17","23,388,101.55","36,827,219.50","84,448,893.06","131,968,173.04","14,518,951.08","28,450,031.56","42,184,349.73","62,490,179.99","45,072,110.61","65,857,085.85","105,410,181.46","176,363,034.24","14,262,806.07","24,561,429.36","49,095,868.65","84,212,925.84","7,006,240.35","13,841,979.49","22,105,237.00","30,341,659.44","8,887,332.45","12,108,112.77","15,883,467.75","18,040,082.97","5,077,609.51","6,842,432.24","9,850,483.65","15,554,488.01","3,210,260.04","5,609,284.76","7,183,158.06","30,380,271.84"
经营活动现金流入小计,"81,585,920.12","169,125,005.15","312,982,877.23","470,931,082.49","85,334,718.17","199,236,406.98","341,295,068.65","615,657,233.93","69,781,632.34","255,144,470.00","390,686,807.57","549,269,425.17","138,528,394.54","222,004,114.94","368,538,884.40","587,388,931.12","148,860,570.69","283,251,928.39","464,343,024.93","716,141,289.38","118,534,887.69","343,602,793.33","551,691,071.48","749,077,601.38","190,075,174.13","391,607,143.24","726,429,168.71","1,043,117,292.82","151,430,983.68","380,542,510.90","638,708,756.22","979,578,880.53","152,869,393.61","374,749,467.03","660,398,253.43","1,059,797,542.07","165,600,300.78","380,501,435.15","513,198,875.76","820,977,759.94","189,483,200.76","355,287,085.76","512,447,302.16","807,440,649.78"
投资活动产生的现金流量净额,"-2,868,370.00","143,324,883.92","40,442,694.62","29,404,395.99","92,925,552.22","76,012,655.72","69,152,676.82","64,352,284.34","-33,856,635.30","-27,376,588.24","-25,494,856.14","-73,724,122.05","-22,121,503.34","-24,470,734.84","-71,961,617.40","-89,858,829.79","-4,554,351.08","-12,293,731.56","-25,966,049.73","-44,465,912.19","-43,532,610.61","-55,527,585.85","-92,110,881.46","-159,750,545.12","-13,512,806.07","-10,836,429.36","-34,905,808.65","-50,549,676.72","-6,937,081.15","-2,368,970.29","-5,331,227.80","-12,987,961.12","-8,824,332.45","-3,141,923.65","1,478,521.37","8,935,425.04","-5,076,809.51","1,528,367.76","29,210,916.35","37,111,911.99","-2,897,220.04","4,334,026.03","13,920,152.73","28,327,340.95"
购买商品、接受劳务支付的现金,"71,631,858.30","146,420,511.65","239,671,004.45","306,812,042.30","81,021,525.12","170,304,144.77","285,991,480.96","449,945,053.18","76,438,442.42","159,215,460.10","262,707,942.98","398,894,549.96","91,645,491.59","176,242,790.17","278,657,137.28","381,299,138.68","141,315,303.21","261,858,808.55","411,782,130.65","572,667,291.69","97,271,489.50","221,595,073.74","426,415,325.69","519,536,006.60","123,168,549.23","273,028,103.60","465,696,985.24","574,313,815.13","175,026,327.40","319,952,373.97","499,240,412.31","716,324,641.50","173,105,807.04","283,940,436.71","456,781,252.21","562,346,698.52","152,417,150.20","292,437,412.76","380,075,935.54","511,128,438.83","155,369,877.01","304,515,609.04","465,617,368.74","641,855,136.16"
吸收投资收到的现金,,,,,,,,"14,700,000.00",,,,,,,,"291,400,000.00",,,,,,"10,188,342.00","24,174,657.00","24,174,657.00",,,,,,,,,,,,,,,,,,,,
