科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付的各项税费,"22,200,394.92","43,870,132.89","12,477,683.02","20,552,732.50","28,352,325.06","4,685,833.79","14,532,611.27","23,366,937.65","25,163,632.69","5,793,822.01","21,844,335.90","21,820,388.31","25,801,416.89","15,415,724.78","20,295,561.39","22,007,344.57","32,898,574.98","4,257,428.98","27,912,805.61","32,808,224.01","62,547,759.65","15,361,289.71","19,941,601.86","23,920,943.39","63,634,528.97","10,738,195.08","17,138,536.23","27,099,924.29","18,160,152.89","3,944,163.29","5,245,676.66","6,012,647.77","5,450,052.02","141,359.34","2,749,879.16","2,776,902.89","3,280,494.51","21,599.36","905,587.10"
收到其他与筹资活动有关的现金,,,,,,,,,,,,"146,594.14",,,,,"2,500,984.89",,,,"13,149,405.00",,,,"31,669,846.15",,,,"257,608,130.00",,,,"6,300,000.00",,,,"10,000,000.00",,
支付其他与经营活动有关的现金,"17,471,764.71","23,463,881.87","17,879,382.05","22,557,030.72","26,762,128.75","6,654,094.50","13,536,613.27","24,989,441.49","27,903,785.45","15,366,376.22","94,241,189.50","102,196,083.55","45,736,941.34","15,316,151.95","21,779,488.29","97,280,901.48","120,817,010.97","54,579,369.27","57,263,532.75","115,179,523.49","93,514,991.25","30,109,658.22","30,584,670.45","28,649,884.67","59,711,891.38","44,116,235.08","84,949,044.15","99,192,980.77","72,112,285.32","188,398,986.19","33,960,859.06","41,380,204.73","39,865,347.21","14,861,172.93","29,006,372.53","58,594,613.10","54,045,353.31","5,616,213.85","23,258,437.25"
筹资活动现金流入小计,"70,150,000.00","88,500,000.00","94,000,000.00","123,000,000.00","509,100,000.00","64,000,000.00","57,000,000.00","45,000,000.00","55,000,000.00","40,000,000.00","50,000,000.00","40,146,594.14","85,000,000.00","40,000,000.00","233,000,000.00","290,533,154.16","285,500,984.89","50,000,000.00","80,000,000.00","281,700,741.90","308,699,405.00","8,712,737.00","55,125,937.00","36,125,937.00","198,083,046.15",,,,"326,608,130.00",,,,"6,300,000.00",,,,"10,000,000.00",,
经营活动现金流出小计,"143,385,764.76","166,479,606.77","77,789,678.88","122,939,352.77","166,081,653.97","42,484,130.12","110,499,343.11","179,457,591.66","220,242,064.49","41,954,611.55","168,114,558.33","215,656,334.34","193,077,889.51","55,003,361.19","101,990,031.24","312,003,428.81","575,720,109.08","137,951,249.72","279,148,712.88","469,309,845.77","615,956,449.56","127,064,152.31","223,378,928.69","403,800,904.12","601,250,819.18","143,257,450.52","252,344,372.89","310,713,698.21","358,239,658.51","266,952,563.37","152,500,101.68","212,174,487.47","187,611,630.60","19,397,998.98","45,555,431.06","88,657,789.58","97,329,552.47","15,511,139.06","39,759,820.80"
偿还债务支付的现金,"34,900,000.00","50,250,000.00","43,900,000.00","55,900,000.00","55,900,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","55,000,000.00","40,000,000.00","75,000,000.00","125,000,000.00","110,000,000.00","1,596,800.00","50,592,000.00","79,826,078.56","91,400,000.00","43,600,000.00","88,600,000.00","13,600,000.00","214,100,000.00","98,000,000.00","248,000,000.00","271,000,000.00","386,000,000.00","41,000,000.00","47,000,000.00","315,000,000.00","69,000,000.00",,,,,,
经营活动产生的现金流量净额,"31,914,209.44","11,882,705.99","-10,824,052.71","-13,341,302.42","-18,562,683.30","4,134,665.37","2,841,606.92","-2,838.64","34,627,184.42","28,417,411.68","43,759,166.12","63,649,327.23","94,163,692.44","26,755,770.57","49,641,376.01","20,646,201.00","11,680,154.79","-58,776,435.59","-30,503,279.21","-97,197,226.21","-39,926,742.19","9,579,348.27","35,681,524.07","80,298,665.96","204,025,813.93","-14,670,292.41","284,480,508.35","302,330,974.75","174,730,853.26","-197,299,279.93","450,446.96","22,037,453.38","37,046,313.45","-10,709,689.55","-9,027,121.31","-10,840,077.66","-33,014,164.78","-326,840.97","-22,314,426.69"
分配股利、利润或偿还利息支付的现金,"3,346,594.10","16,710,688.15","2,063,941.39","2,947,172.44","4,949,274.91","490,950.35","15,264,565.28","16,634,505.80","17,809,239.86","919,693.05","33,700,029.27","38,280,364.98","40,188,424.44","1,389,927.50","3,237,434.44","6,559,667.29","9,931,733.56","3,267,697.32","7,399,751.19","26,217,357.52","29,671,663.65","4,609,686.42","14,887,080.44","22,926,963.28","29,646,041.00","5,377,600.66","38,597,621.47","40,462,494.69","48,346,403.19","1,053,335.38","1,580,950.01","2,059,539.81","1,822,490.34",,,,,,
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,"698,196.63","1,020,843.65","1,020,843.65","1,834,382.71","105,638.89","105,638.89","105,638.89","203,727,307.17","59,760,000.00","71,760,000.00","71,760,000.00","71,760,000.00","10,000,000.00","11,720,000.00","11,720,000.00","25,933,891.70",,
支付其他与筹资活动有关的现金,,"1,966,394.45","2,751,396.41","6,121,139.88","27,228,948.85",,,,,,,,,,,,"13,914,166.44",,"38,000,785.10","38,200,785.10","43,410,660.61",,,,"78,265,014.18",,"3,281,640.00","3,281,640.00","3,281,640.00",,"4,373,880.00","4,373,880.00","270,973,880.00",,,,"27,000,000.00","18,073,330.69","18,073,330.69"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,"1,259.09",,,,"35,844.98","36,003.17",,,,,"31,578,000.00","87,240,000.00","99,240,000.00","99,240,000.00","99,240,000.00",,,,,,
筹资活动现金流出小计,"38,246,594.10","68,927,082.60","48,715,337.80","64,968,312.32","88,078,223.76","64,490,950.35","79,264,565.28","80,634,505.80","81,809,239.86","10,919,693.05","43,700,029.27","48,280,364.98","95,188,424.44","41,389,927.50","78,237,434.44","131,559,667.29","133,845,900.00","4,864,497.32","95,992,536.29","144,244,221.18","164,482,324.26","48,209,686.42","103,487,080.44","36,526,963.28","322,011,055.18","103,377,600.66","289,879,261.47","314,744,134.69","437,628,043.19","42,053,335.38","52,954,830.01","321,433,419.81","341,796,370.34",,,,"27,000,000.00","18,073,330.69","18,073,330.69"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"20,000.00",,,,"144,434.75","155,234.75","157,234.75","327,489.66",,,,,,,,"6,764,000.00","3,500.00",,,"454,752.92",875.36,,,"366,490.02",,,,"4,647,934.98",,,,"3,500.00",,"618,000.00","618,000.00","50,618,000.00",,"20,000,000.00"
筹资活动产生的现金流量净额,"31,903,405.90","19,572,917.40","45,284,662.20","58,031,687.68","421,021,776.24","-490,950.35","-22,264,565.28","-35,634,505.80","-26,809,239.86","29,080,306.95","6,299,970.73","-8,133,770.84","-10,188,424.44","-1,389,927.50","154,762,565.56","158,973,486.87","151,655,084.89","45,135,502.68","-15,992,536.29","137,456,520.72","144,217,080.74","-39,496,949.42","-48,361,143.44","-401,026.28","-123,928,009.03","-103,377,600.66","-289,879,261.47","-314,744,134.69","-111,019,913.19","-42,053,335.38","-52,954,830.01","-321,433,419.81","-335,496,370.34",,,,"-17,000,000.00","-18,073,330.69","-18,073,330.69"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,784,429.17",,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,"-5,684.87",,,,"2,276,042.93",,"2,033,142.20","917,374.15","-3,394,739.27","-46,849.55","12,722,125.26","12,762,010.65","-649,820.49",,"6,278,650.26","4,418,991.41","-4,453,795.68",,"-429,166.67","-1,593,258.96","-865,064.85",,,,"-33,715.87",,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,"1,174,032.95",,,,,"8,235,270.66","310,616.28",,,"514,786.79","1,162,077.93","1,176,369.76","1,189,078.47",,"18,343.62","18,343.62","18,343.62",,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"20,000.00",,,,"144,434.75","155,234.75","157,234.75","327,489.66",,,,,,,"1,174,032.95","6,764,000.00","3,500.00","1,259.09",,"8,690,023.58","1,009,688.27","1,056,688.63","1,056,846.82","2,715,659.52","1,267,716.82","1,282,008.65","1,294,717.36","239,953,242.15","147,018,343.62","171,018,343.62","171,018,343.62","161,219,070.83","10,000,000.00","12,338,000.00","12,338,000.00","76,551,891.70",,"20,000,000.00"
五、现金及现金等价物净增加额,"21,957,200.84","13,383,113.92","24,314,857.38","30,242,315.05","388,827,200.28","3,490,515.27","-24,936,635.33","-42,255,190.57","-9,052,853.13","56,824,275.05","37,336,329.70","35,744,378.41","56,688,788.65","25,221,733.68","-35,704,469.41","-71,206,983.70","44,115,914.49","-42,348,523.41","-88,768,696.36","-10,351,752.41","13,664,228.30","-35,026,504.31","-12,041,270.72","-230,213,839.45","-272,818,480.33","-119,948,887.74","-16,516,476.24","-28,868,058.28","168,374,079.96","-133,954,278.65","-151,154,672.46","-187,394,737.30","-196,513,158.14","-3,012,651.65","-3,081,181.49","-5,933,872.90","15,527,368.06","-23,835,595.65","-27,589,482.84"
购建固定资产、无形资产和其他长期资产支付的现金,"41,860,414.50","18,092,509.47","10,145,752.11","12,448,070.21","13,631,892.66","297,634.50","5,668,911.72","6,775,080.88","17,198,287.35","673,443.58","2,722,807.15","19,771,177.98","27,280,794.48","144,109.39","4,607,364.30","14,013,430.99","40,195,904.44","28,711,090.50","34,307,282.15","51,528,421.07","65,921,394.56","6,071,741.88","13,140,465.24","323,930,336.60","346,982,124.26","3,168,711.49","18,678,382.03","22,168,607.11","30,932,606.58","17,120,006.96","25,739,466.36","26,923,855.53","27,092,107.23","2,302,962.10","1,192,060.18","2,231,795.24","5,776,642.99","5,435,423.99","7,201,725.46"
期初现金及现金等价物余额,"2,803,179.44","24,760,380.28","38,143,494.20","38,143,494.20","38,143,494.20","427,070,455.22","427,070,694.48","427,070,694.48","426,970,694.48","418,917,841.35","418,017,841.35","418,017,841.35","417,917,841.35","474,606,630.00","474,606,630.00","621,421,016.14","474,606,630.00","518,722,544.49","518,722,544.49","521,847,432.85","518,722,544.49","532,489,772.79","532,386,772.79","532,386,772.79","532,386,772.79","259,568,292.46","41,511,208.62","41,511,208.62","41,811,514.01","210,185,593.97","210,185,593.97","210,185,593.97","210,185,593.97","13,672,135.83","13,672,435.83","13,672,435.83","13,672,435.83","29,199,803.89","29,199,803.89"
投资支付的现金,,,,"2,000,000.00",,,,,,,"10,000,000.00",,,,"235,501,046.68","237,987,273.53",,,"10,000,000.00",,"30,000,000.00",,,,"8,000,000.00",,,,"99,903,700.00","24,500,000.00","24,500,000.00","30,500,000.00","31,325,000.00",,"5,200,000.00","5,200,000.00","5,200,000.00",,
期末现金及现金等价物余额,"24,760,380.28","38,143,494.20","62,458,351.58","68,385,809.25","426,970,694.48","430,560,970.49","402,134,059.15","384,815,503.91","417,917,841.35","475,742,116.40","455,354,171.05","453,762,219.76","474,606,630.00","499,828,363.68","438,902,160.59","550,214,032.44","518,722,544.49","476,374,021.08","429,953,848.13","511,495,680.44","532,386,772.79","497,463,268.48","520,345,502.07","302,172,933.34","259,568,292.46","139,619,404.72","24,994,732.38","12,643,150.34","210,185,593.97","76,231,315.32","59,030,921.51","22,790,856.67","13,672,435.83","10,659,484.18","10,591,254.34","7,738,562.93","29,199,803.89","5,364,208.24","1,610,321.05"
