科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
其他应收款,"26,629,621.04","25,177,895.35","25,321,459.18","9,344,800.61","9,364,407.41","10,177,406.40","10,065,765.40","6,698,746.61","7,744,590.97","8,519,576.97","7,153,824.03","5,612,399.88","5,821,349.88","7,050,929.88","6,625,837.15","5,254,353.96","5,446,138.54","5,075,965.96","4,981,585.96","5,086,453.07","3,887,653.07","3,892,689.07","3,558,165.07","3,553,865.76","3,471,979.36","3,435,428.36","4,083,538.21","4,333,574.00","3,330,104.84"
应付职工薪酬,"2,348,265.46","2,303,191.16","744,932.76","2,143,181.18","2,123,980.34","2,102,207.74","2,068,796.34","2,042,084.04","2,079,400.70","1,980,619.25","1,954,109.45","1,888,211.91","1,874,761.55","2,369,924.32","2,355,419.14","1,760,838.14","1,693,712.68","1,673,556.68","1,644,858.18","1,631,786.68","1,594,022.28","1,578,559.18","696,100.26","711,100.36","711,100.26","711,100.26","1,435,641.78","1,408,840.28","1,469,507.78"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,147,585.17","6,147,585.17","5,349,806.37","6,147,585.17","6,147,585.17","6,147,585.17","6,147,585.17","6,147,585.17","6,318,074.70","6,318,074.70","6,318,074.70","23,830,268.39","23,830,268.39","23,830,268.39","23,830,268.39","27,429,843.64","27,429,843.64","27,429,843.64","26,534,053.09","27,981,101.33","27,981,101.33","27,060,078.43","27,060,078.43","27,319,221.15","27,319,221.15","27,319,221.15","28,252,971.00","28,475,398.04","28,475,398.04"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50","982,236.50"
存货,"2,085,252.54","2,085,252.54","2,085,252.54","2,070,076.14","2,070,076.14","2,035,356.86","2,035,356.86","2,035,356.86","2,035,356.86","2,033,376.86","2,033,376.86","2,033,376.86","2,033,376.86","2,033,376.86","1,989,916.86","1,930,724.66","1,877,154.66","1,868,445.31","1,868,445.31","1,609,184.10","1,509,184.10","1,360,101.72","124,841.01","124,841.01","124,841.01","124,841.01","124,841.01","124,841.01","124,841.01"
其他应付款,"154,769,056.28","153,559,888.33","153,653,520.22","173,256,188.88","173,441,949.00","172,330,467.03","172,396,828.83","171,774,473.44","171,020,727.65","171,026,921.65","170,022,983.65","170,080,557.85","169,475,845.23","169,517,556.40","169,760,860.40","170,654,158.00","170,931,205.73","171,138,889.37","172,142,062.74","170,250,797.45","170,207,534.86","173,438,771.99","173,679,102.58","172,541,514.58","173,326,005.65","173,502,593.64","174,511,558.81","172,057,633.23","171,142,946.87"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50",,"13,062,852.50","13,062,852.50","13,062,852.50","13,062,852.50",,,,,"13,062,852.50","13,062,852.50","13,062,852.50"
其他流动资产,"1,089,000.00",,"1,089,000.00","1,089,000.00",,,,,,,,,,,,,,,,,,"1,089,000.00","385,000.00",,,,,,
其他流动负债,"5,632,259.65","5,632,259.65","172,933,680.42","182,890,930.72","5,632,259.65",,"5,632,259.65","5,632,259.65","5,632,259.65","220,248,730.57","5,632,259.65","5,632,259.65","3,672,259.65","3,672,259.65","3,672,259.65","5,632,259.65","5,632,259.65","5,632,259.65","5,632,259.65","275,785,786.49","281,725,786.49","288,571,501.18","308,410,924.70","465,621,754.20","471,537,595.20","477,460,704.20","5,632,259.65","5,632,259.65","5,632,259.65"
流动资产合计,"32,286,812.22","31,533,028.97","31,615,184.63","14,969,091.13","15,632,192.53","16,019,588.55","15,946,585.08","11,862,669.79","13,084,684.37","13,855,301.50","13,169,320.09","11,900,046.35","11,983,994.35","13,288,580.52","12,651,349.16","11,254,665.97","11,164,757.68","10,501,935.74","10,129,731.70","10,187,043.44","9,673,208.40","9,691,462.93","8,705,336.65","8,782,942.77","8,847,832.10","10,917,529.19","11,455,915.46","11,481,296.82","11,932,966.86"
流动负债合计,"507,960,430.86","513,556,188.61","514,113,010.65","545,673,160.03","551,959,644.31","551,952,462.23","563,959,033.58","569,938,489.30","576,089,281.10","583,000,693.65","587,885,439.52","611,776,410.26","615,467,876.82","621,903,237.39","623,468,824.46","634,944,813.06","641,042,735.33","646,757,069.97","652,775,754.29","658,590,044.63","664,349,372.93","670,731,867.54","672,689,714.15","829,409,912.40","835,416,374.11","841,516,071.10","848,019,890.36","875,907,203.17","534,858,008.73"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,"1,715,000.00","1,715,000.00",,"1,715,000.00","1,715,000.00",,"1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00",,"1,715,000.00","1,715,000.00",,"1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00","1,715,000.00"
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,"1,715,000.00",,,,,,,
长期应付款,"289,456,325.02","289,456,325.02","289,456,325.02","289,456,325.02","289,456,325.02","289,456,325.02","289,406,325.02","287,651,016.81","287,651,016.81","287,651,016.81","287,651,016.81","287,651,016.81","287,651,016.81","287,651,016.81","280,391,016.81","280,391,016.81","280,391,016.81","280,391,016.81","280,391,016.81","280,391,016.81","280,391,016.81","280,236,325.02","280,236,325.02","280,236,325.02","280,236,325.02","280,236,325.02","280,236,325.02","282,975,009.68","628,678,311.49"
长期股权投资,"200,000.00","200,000.00","200,000.00","210,000.00","210,000.00","1,925,000.00","210,000.00","210,000.00","210,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","1,915,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00"
专项应付款,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,"5,632,259.65",,,"5,632,259.65",,,,,,,,,,,,,,,,,,,,,,,
固定资产,"105,653,592.49","100,052,764.13","95,511,437.15","82,437,881.45","78,543,364.22","83,434,049.74","70,013,773.59","53,364,193.65","53,075,214.34","52,509,580.19","52,035,265.04","51,522,336.61","51,025,440.46","50,350,288.60","48,350,227.39","45,893,650.61","45,234,447.42","44,831,475.69","45,031,386.42","55,419,776.57","54,485,703.33","51,765,992.57","50,827,840.69","47,328,257.62","46,743,320.35","44,231,847.17","43,598,882.77","32,761,041.21","31,124,933.84"
递延所得税负债,"3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77",,"3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77",,,,,,,,"3,591,903.77","3,591,903.77","3,591,903.77"
在建工程,"8,899,575.54","8,899,575.54","8,899,575.54","8,899,575.54","8,899,575.54",,"8,899,575.54","2,966,525.18","2,966,525.18","2,966,525.18","2,966,525.18","2,966,525.18","2,966,525.18","2,966,525.18","2,966,525.18","2,966,525.18","2,966,525.18","2,966,525.18","2,966,525.18","1,483,262.59","1,483,262.59","1,483,262.59","1,483,262.59","1,483,262.59","1,483,262.59","1,483,262.59","1,483,262.59","1,483,262.59","1,483,262.59"
其他非流动负债,,,,,,,"3,591,903.77",,,,,,,,,,,,,"3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77","3,591,903.77",,,
工程物资,"881,658.82","881,658.82","881,658.82","881,658.82","881,658.82",,"881,658.82","881,658.82","881,658.82","881,658.82","822,783.82","822,783.82","822,783.82","822,783.82","763,247.57","763,247.57","763,247.57","763,247.57","763,247.57",,,,,,,,,,
非流动负债合计,"295,048,228.79","295,048,228.79","300,680,488.44","295,048,228.79","295,048,228.79","300,680,488.44","294,998,228.79","293,242,920.58","293,242,920.58","293,242,920.58","293,242,920.58","293,242,920.58","293,242,920.58","293,242,920.58","285,982,920.58","285,982,920.58","285,982,920.58","285,982,920.58","285,982,920.58","285,982,920.58","285,982,920.58","285,828,228.79","285,828,228.79","285,828,228.79","285,828,228.79","285,828,228.79","285,828,228.79","288,566,913.45","634,270,215.26"
固定资产清理,"-561,014.74","-561,014.74","-561,514.74","-616,175.94","-616,175.94",,"-1,338,678.65","-433,706.94","-433,706.94","-433,706.94","-448,706.94","-492,856.94","-492,856.94","-1,030,930.94","-990,789.33","-492,856.94","-492,856.94","-479,780.94","-469,742.94","-492,856.94","-492,856.94","-522,856.94","-522,856.94","-492,856.94","-492,856.94","-1,268,210.98","-492,856.94","-492,856.94","-492,856.94"
负债合计,"803,008,659.65","808,604,417.40","814,793,499.09","840,721,388.82","847,007,873.10","852,632,950.67","858,957,262.37","863,181,409.88","869,332,201.68","876,243,614.23","881,128,360.10","905,019,330.84","908,710,797.40","915,146,157.97","909,451,745.04","920,927,733.64","927,025,655.91","932,739,990.55","938,758,674.87","944,572,965.21","950,332,293.51","956,560,096.33","958,517,942.94","1,115,238,141.19","1,121,244,602.90","1,127,344,299.89","1,133,848,119.15","1,164,474,116.62","1,169,128,223.99"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00","114,350,262.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"53,358,061.05","53,358,061.05","53,358,061.05","53,358,061.05","53,358,061.05","53,358,061.05","53,358,061.05","53,358,061.05","53,358,061.05","53,358,061.05","53,442,867.38","53,442,867.38","53,442,867.38","53,442,867.38","53,442,867.38","57,416,782.94","57,416,782.94","57,416,782.94","57,416,782.94","58,050,512.97","58,108,157.68","58,120,657.68","58,131,012.63","58,680,482.79","58,692,562.79","58,692,562.79","58,864,993.20","59,192,388.33","59,348,182.08"
无形资产,"55,519,597.65","55,158,855.72","54,798,113.79","54,333,033.21","53,972,291.28","53,611,549.35","53,250,807.42","52,890,065.49","52,529,323.56","52,168,581.63","51,807,839.70","51,447,097.77","51,086,355.84","50,725,613.91","43,038,306.14","42,655,854.25","42,344,931.82","42,034,009.39","41,724,534.61","41,282,041.49","40,974,316.94","40,666,592.39","40,358,867.84","39,760,613.45","39,516,151.73","38,946,410.45","38,704,853.03","38,463,295.61","38,221,738.19"
盈余公积,"12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03","12,721,734.03"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"-780,508,731.24","-792,820,342.53","-794,090,283.41","-859,918,798.10","-869,797,440.14","-879,670,236.52","-891,406,014.06","-921,684,657.30","-927,263,155.76","-934,340,327.26","-940,904,792.95","-966,915,037.71","-971,380,194.35","-978,084,936.54","-982,734,518.59","-1,001,820,284.24","-1,008,978,240.42","-1,016,056,215.16","-1,022,546,629.57","-1,021,162,987.33","-1,028,735,593.17","-1,026,863,229.53","-1,042,215,281.04","-1,203,100,352.90","-1,209,883,404.27","-1,217,769,972.67","-1,224,007,003.85","-1,265,845,068.02","-1,272,080,963.89"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"1,665,236.49","1,665,236.49","1,665,236.49","1,597,416.41","1,597,416.41","1,597,416.41","1,597,416.41","1,529,596.33","1,529,596.33","1,529,596.33","1,529,596.33","1,461,776.25","1,461,776.25","1,461,776.25","1,461,776.25","1,359,858.27","1,359,858.27","1,359,858.27","1,359,858.27","1,261,780.27","1,261,780.27","1,261,780.27","1,261,780.27","886,952.38","886,952.38","886,952.38","886,952.38","717,606.33","717,606.33"
递延所得税资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,"1,715,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,"-9,739,054.06",,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"172,308,409.76","166,346,839.47","161,444,270.56","147,860,973.08","143,605,713.92","138,970,599.09","133,632,136.72","111,593,736.20","110,944,014.96","110,007,638.88","109,098,706.80","108,180,886.44","107,323,248.36","105,749,280.57","96,042,516.95","93,701,420.67","92,731,295.05","92,030,476.89","91,930,950.84","99,607,223.71","98,365,425.92","95,307,990.61","94,062,114.18","89,994,276.72","89,164,877.73","85,308,309.23","85,209,141.45","74,129,742.47","72,252,077.68"
所有者权益(或股东权益)合计,"-598,413,437.67","-610,725,048.96","-621,734,043.90","-677,891,324.61","-687,769,966.65","-697,642,763.03","-709,378,540.57","-739,725,003.89","-745,303,502.35","-752,380,673.85","-758,860,333.21","-784,938,398.05","-789,403,554.69","-796,108,296.88","-800,757,878.93","-815,971,647.00","-823,129,603.18","-830,207,577.92","-836,697,992.33","-834,778,698.06","-842,293,659.19","-851,560,642.79","-855,750,492.11","-1,016,460,921.70","-1,023,231,893.07","-1,031,118,461.47","-1,037,183,062.24","-1,078,863,077.33","-1,084,943,179.45"
资产总计,"204,595,221.98","197,879,868.44","193,059,455.19","162,830,064.21","159,237,906.45","154,990,187.64","149,578,721.80","123,456,405.99","124,028,699.33","123,862,940.38","122,268,026.89","120,080,932.79","119,307,242.71","119,037,861.09","108,693,866.11","104,956,086.64","103,896,052.73","102,532,412.63","102,060,682.54","109,794,267.15","108,038,634.32","104,999,453.54","102,767,450.83","98,777,219.49","98,012,709.83","96,225,838.42","96,665,056.91","85,611,039.29","84,185,044.54"
负债和所有者(或股东权益)合计,"204,595,221.98","197,879,368.44","193,059,455.19","162,830,064.21","159,237,906.45","154,990,187.64","149,578,721.80","123,456,405.99","124,028,699.33","123,862,940.38","122,268,026.89","120,080,932.79","119,307,242.71","119,037,861.09","108,693,866.11","104,956,086.64","103,896,052.73","102,532,412.63","102,060,682.54","109,794,267.15","108,038,634.32","104,999,453.54","102,767,450.83","98,777,219.49","98,012,709.83","96,225,838.42","96,665,056.91","85,611,039.29","84,185,044.54"
